                       	strtok
Length   69/23, alignment  9/ 0, fail:	28.5776
Length   69/23, alignment  9/ 3, found:	29.0083
Length   69/23, alignment  9/ 3, fail:	29.5269
Length   69/23, alignment  9/ 9, found:	28.9941
Length   69/23, alignment  9/ 9, fail:	29.5122
Length   69/23, alignment  9/15, found:	28.9839
Length   69/23, alignment  9/15, fail:	29.502
Length   69/23, alignment 15/ 0, found:	28.9399
Length   69/23, alignment 15/ 0, fail:	29.3311
Length   69/23, alignment 15/ 3, found:	31.1499
Length   69/23, alignment 15/ 3, fail:	30.2798
Length   69/23, alignment 15/ 9, found:	29.7954
Length   69/23, alignment 15/ 9, fail:	30.314
Length   69/23, alignment 15/15, found:	29.791
Length   69/23, alignment 15/15, fail:	30.3193
Length   92/23, alignment  0/ 0, found:	32.5928
Length   92/23, alignment  0/ 0, fail:	32.9302
Length   92/23, alignment  0/ 3, found:	33.5415
Length   92/23, alignment  0/ 3, fail:	34.1626
Length   92/23, alignment  0/ 9, found:	33.522
Length   92/23, alignment  0/ 9, fail:	33.9814
Length   92/23, alignment  0/15, found:	33.5171
Length   92/23, alignment  0/15, fail:	33.9868
Length   92/23, alignment  3/ 0, found:	32.6172
Length   92/23, alignment  3/ 0, fail:	34.8618
Length   92/23, alignment  3/ 3, found:	33.6294
Length   92/23, alignment  3/ 3, fail:	34.0356
Length   92/23, alignment  3/ 9, found:	33.6348
Length   92/23, alignment  3/ 9, fail:	34.0454
Length   92/23, alignment  3/15, found:	33.6343
Length   92/23, alignment  3/15, fail:	34.0059
Length   92/23, alignment  9/ 0, found:	32.5977
Length   92/23, alignment  9/ 0, fail:	33.1699
Length   92/23, alignment  9/ 3, found:	33.5269
Length   92/23, alignment  9/ 3, fail:	34.1772
Length   92/23, alignment  9/ 9, found:	33.8936
Length   92/23, alignment  9/ 9, fail:	34.29
Length   92/23, alignment  9/15, found:	33.9375
Length   92/23, alignment  9/15, fail:	34.373
Length   92/23, alignment 15/ 0, found:	32.6514
Length   92/23, alignment 15/ 0, fail:	33.1553
Length   92/23, alignment 15/ 3, found:	33.5317
Length   92/23, alignment 15/ 3, fail:	34.1235
Length   92/23, alignment 15/ 9, found:	33.5806
Length   92/23, alignment 15/ 9, fail:	34.0791
Length   92/23, alignment 15/15, found:	33.5317
Length   92/23, alignment 15/15, fail:	34.0894
Length  115/23, alignment  0/ 0, found:	36.4072
Length  115/23, alignment  0/ 0, fail:	36.9302
Length  115/23, alignment  0/ 3, found:	37.3804
Length  115/23, alignment  0/ 3, fail:	37.8696
Length  115/23, alignment  0/ 9, found:	39.0479
Length  115/23, alignment  0/ 9, fail:	37.6196
Length  115/23, alignment  0/15, found:	37.2725
Length  115/23, alignment  0/15, fail:	37.6147
Length  115/23, alignment  3/ 0, found:	37.1553
Length  115/23, alignment  3/ 0, fail:	37.3164
Length  115/23, alignment  3/ 3, found:	37.9912
Length  115/23, alignment  3/ 3, fail:	38.3047
Length  115/23, alignment  3/ 9, found:	37.9868
Length  115/23, alignment  3/ 9, fail:	38.2998
Length  115/23, alignment  3/15, found:	37.9966
Length  115/23, alignment  3/15, fail:	38.3096
Length  115/23, alignment  9/ 0, found:	39.2681
Length  115/23, alignment  9/ 0, fail:	38.1675
Length  115/23, alignment  9/ 3, found:	38.4805
Length  115/23, alignment  9/ 3, fail:	39.2139
Length  115/23, alignment  9/ 9, found:	38.5298
Length  115/23, alignment  9/ 9, fail:	39.2046
Length  115/23, alignment  9/15, found:	38.4609
Length  115/23, alignment  9/15, fail:	39.2285
Length  115/23, alignment 15/ 0, found:	37.9282
Length  115/23, alignment 15/ 0, fail:	37.752
Length  115/23, alignment 15/ 3, found:	38.7349
Length  115/23, alignment 15/ 3, fail:	38.833
Length  115/23, alignment 15/ 9, found:	40.4609
Length  115/23, alignment 15/ 9, fail:	38.3091
Length  115/23, alignment 15/15, found:	37.9473
Length  115/23, alignment 15/15, fail:	38.27
Length  138/23, alignment  0/ 0, found:	40.7202
Length  138/23, alignment  0/ 0, fail:	41.0332
Length  138/23, alignment  0/ 3, found:	41.7178
Length  138/23, alignment  0/ 3, fail:	42.0063
Length  138/23, alignment  0/ 9, found:	41.7129
Length  138/23, alignment  0/ 9, fail:	42.0405
Length  138/23, alignment  0/15, found:	41.7129
Length  138/23, alignment  0/15, fail:	42.0308
Length  138/23, alignment  3/ 0, found:	43.4927
Length  138/23, alignment  3/ 0, fail:	43.2729
Length  138/23, alignment  3/ 3, found:	43.7671
Length  138/23, alignment  3/ 3, fail:	44.0063
Length  138/23, alignment  3/ 9, found:	43.7275
Length  138/23, alignment  3/ 9, fail:	44.0503
Length  138/23, alignment  3/15, found:	43.8501
Length  138/23, alignment  3/15, fail:	43.9868
Length  138/23, alignment  9/ 0, found:	41.8892
Length  138/23, alignment  9/ 0, fail:	42.1533
Length  138/23, alignment  9/ 3, found:	42.7495
Length  138/23, alignment  9/ 3, fail:	45.1162
Length  138/23, alignment  9/ 9, found:	42.7056
Length  138/23, alignment  9/ 9, fail:	42.8032
Length  138/23, alignment  9/15, found:	42.7153
Length  138/23, alignment  9/15, fail:	42.7695
Length  138/23, alignment 15/ 0, found:	42.3779
Length  138/23, alignment 15/ 0, fail:	42.187
Length  138/23, alignment 15/ 3, found:	43.4487
Length  138/23, alignment 15/ 3, fail:	43.3022
Length  138/23, alignment 15/ 9, found:	43.4297
Length  138/23, alignment 15/ 9, fail:	43.376
Length  138/23, alignment 15/15, found:	44.3877
Length  138/23, alignment 15/15, fail:	43.2729
Length  161/23, alignment  0/ 0, found:	45.1509
Length  161/23, alignment  0/ 0, fail:	46.207
Length  161/23, alignment  0/ 3, found:	46.168
Length  161/23, alignment  0/ 3, fail:	47.1313
Length  161/23, alignment  0/ 9, found:	46.0601
Length  161/23, alignment  0/ 9, fail:	47.126
Length  161/23, alignment  0/15, found:	46.0654
Length  161/23, alignment  0/15, fail:	47.1362
Length  161/23, alignment  3/ 0, found:	48.6328
Length  161/23, alignment  3/ 0, fail:	46.9844
Length  161/23, alignment  3/ 3, found:	48.1387
Length  161/23, alignment  3/ 3, fail:	47.9526
Length  161/23, alignment  3/ 9, found:	48.0947
Length  161/23, alignment  3/ 9, fail:	47.9775
Length  161/23, alignment  3/15, found:	48.0454
Length  161/23, alignment  3/15, fail:	48.0063
Length  161/23, alignment  9/ 0, found:	46.3779
Length  161/23, alignment  9/ 0, fail:	46.3438
Length  161/23, alignment  9/ 3, found:	49.5566
Length  161/23, alignment  9/ 3, fail:	46.5737
Length  161/23, alignment  9/ 9, found:	45.229
Length  161/23, alignment  9/ 9, fail:	46.4712
Length  161/23, alignment  9/15, found:	45.2241
Length  161/23, alignment  9/15, fail:	46.4712
Length  161/23, alignment 15/ 0, found:	45.8452
Length  161/23, alignment 15/ 0, fail:	46.2607
Length  161/23, alignment 15/ 3, found:	46.041
Length  161/23, alignment 15/ 3, fail:	47.1064
Length  161/23, alignment 15/ 9, found:	48.0649
Length  161/23, alignment 15/ 9, fail:	47.9478
Length  161/23, alignment 15/15, found:	46.0508
Length  161/23, alignment 15/15, fail:	47.958
Length  184/23, alignment  0/ 0, found:	49.4932
Length  184/23, alignment  0/ 0, fail:	50.5493
Length  184/23, alignment  0/ 3, found:	50.3687
Length  184/23, alignment  0/ 3, fail:	51.4932
Length  184/23, alignment  0/ 9, found:	50.3589
Length  184/23, alignment  0/ 9, fail:	51.5273
Length  184/23, alignment  0/15, found:	50.4023
Length  184/23, alignment  0/15, fail:	50.877
Length  184/23, alignment  3/ 0, found:	49.6934
Length  184/23, alignment  3/ 0, fail:	49.8452
Length  184/23, alignment  3/ 3, found:	50.354
Length  184/23, alignment  3/ 3, fail:	50.7842
Length  184/23, alignment  3/ 9, found:	50.354
Length  184/23, alignment  3/ 9, fail:	50.8037
Length  184/23, alignment  3/15, found:	50.3438
Length  184/23, alignment  3/15, fail:	54.2319
Length  184/23, alignment  9/ 0, found:	49.3511
Length  184/23, alignment  9/ 0, fail:	50.168
Length  184/23, alignment  9/ 3, found:	50.3589
Length  184/23, alignment  9/ 3, fail:	51.1558
Length  184/23, alignment  9/ 9, found:	50.4565
Length  184/23, alignment  9/ 9, fail:	51.166
Length  184/23, alignment  9/15, found:	50.3638
Length  184/23, alignment  9/15, fail:	51.3711
Length  184/23, alignment 15/ 0, found:	51.5225
Length  184/23, alignment 15/ 0, fail:	50.6328
Length  184/23, alignment 15/ 3, found:	51.7427
Length  184/23, alignment 15/ 3, fail:	51.6055
Length  184/23, alignment 15/ 9, found:	51.811
Length  184/23, alignment 15/ 9, fail:	51.5718
Length  184/23, alignment 15/15, found:	51.8066
Length  184/23, alignment 15/15, fail:	51.5615
Length  207/23, alignment  0/ 0, found:	54.6621
Length  207/23, alignment  0/ 0, fail:	56.0996
Length  207/23, alignment  0/ 3, found:	54.002
Length  207/23, alignment  0/ 3, fail:	54.5835
Length  207/23, alignment  0/ 9, found:	53.7476
Length  207/23, alignment  0/ 9, fail:	54.5742
Length  207/23, alignment  0/15, found:	53.7383
Length  207/23, alignment  0/15, fail:	54.5645
Length  207/23, alignment  3/ 0, found:	54.271
Length  207/23, alignment  3/ 0, fail:	54.2563
Length  207/23, alignment  3/ 3, found:	57.6694
Length  207/23, alignment  3/ 3, fail:	55.2144
Length  207/23, alignment  3/ 9, found:	54.8184
Length  207/23, alignment  3/ 9, fail:	55.0337
Length  207/23, alignment  3/15, found:	54.7988
Length  207/23, alignment  3/15, fail:	55.1997
Length  207/23, alignment  9/ 0, found:	53.9185
Length  207/23, alignment  9/ 0, fail:	54.3296
Length  207/23, alignment  9/ 3, found:	56.7554
Length  207/23, alignment  9/ 3, fail:	55.3711
Length  207/23, alignment  9/ 9, found:	54.6475
Length  207/23, alignment  9/ 9, fail:	55.3662
Length  207/23, alignment  9/15, found:	54.6963
Length  207/23, alignment  9/15, fail:	55.376
Length  207/23, alignment 15/ 0, found:	54.0264
Length  207/23, alignment 15/ 0, fail:	54.6035
Length  207/23, alignment 15/ 3, found:	54.8237
Length  207/23, alignment 15/ 3, fail:	57.6304
Length  207/23, alignment 15/ 9, found:	54.8042
Length  207/23, alignment 15/ 9, fail:	55.376
Length  207/23, alignment 15/15, found:	54.8086
Length  207/23, alignment 15/15, fail:	55.3906
Length  230/23, alignment  0/ 0, found:	57.6006
Length  230/23, alignment  0/ 0, fail:	58.6426
Length  230/23, alignment  0/ 3, found:	58.9507
Length  230/23, alignment  0/ 3, fail:	61.7285
Length  230/23, alignment  0/ 9, found:	58.9556
Length  230/23, alignment  0/ 9, fail:	59.2246
Length  230/23, alignment  0/15, found:	58.501
Length  230/23, alignment  0/15, fail:	59.5078
Length  230/23, alignment  3/ 0, found:	58.5938
Length  230/23, alignment  3/ 0, fail:	58.897
Length  230/23, alignment  3/ 3, found:	59.2881
Length  230/23, alignment  3/ 3, fail:	62.4766
Length  230/23, alignment  3/ 9, found:	60.5205
Length  230/23, alignment  3/ 9, fail:	59.6792
Length  230/23, alignment  3/15, found:	60.1533
Length  230/23, alignment  3/15, fail:	59.645
Length  230/23, alignment  9/ 0, found:	59.1558
Length  230/23, alignment  9/ 0, fail:	57.9189
Length  230/23, alignment  9/ 3, found:	60.0117
Length  230/23, alignment  9/ 3, fail:	61.4351
Length  230/23, alignment  9/ 9, found:	60.0024
Length  230/23, alignment  9/ 9, fail:	59.9927
Length  230/23, alignment  9/15, found:	59.9482
Length  230/23, alignment  9/15, fail:	59.9531
Length  230/23, alignment 15/ 0, found:	59.792
Length  230/23, alignment 15/ 0, fail:	59.8066
Length  230/23, alignment 15/ 3, found:	60.7305
Length  230/23, alignment 15/ 3, fail:	62.667
Length  230/23, alignment 15/ 9, found:	59.0244
Length  230/23, alignment 15/ 9, fail:	59.4639
Length  230/23, alignment 15/15, found:	59.0288
Length  230/23, alignment 15/15, fail:	59.6841
Length  253/23, alignment  0/ 0, found:	62.2471
Length  253/23, alignment  0/ 0, fail:	62.3447
Length  253/23, alignment  0/ 3, found:	62.5596
Length  253/23, alignment  0/ 3, fail:	67.6846
Length  253/23, alignment  0/ 9, found:	64.2275
Length  253/23, alignment  0/ 9, fail:	64.8926
Length  253/23, alignment  0/15, found:	64.2271
Length  253/23, alignment  0/15, fail:	64.9653
Length  253/23, alignment  3/ 0, found:	64.3003
Length  253/23, alignment  3/ 0, fail:	64.3247
Length  253/23, alignment  3/ 3, found:	68.5596
Length  253/23, alignment  3/ 3, fail:	64.418
Length  253/23, alignment  3/ 9, found:	64.5845
Length  253/23, alignment  3/ 9, fail:	64.4424
Length  253/23, alignment  3/15, found:	64.4814
Length  253/23, alignment  3/15, fail:	64.457
Length  253/23, alignment  9/ 0, found:	63.3667
Length  253/23, alignment  9/ 0, fail:	63.3716
Length  253/23, alignment  9/ 3, found:	66.3643
Length  253/23, alignment  9/ 3, fail:	63.895
Length  253/23, alignment  9/ 9, found:	62.6187
Length  253/23, alignment  9/ 9, fail:	63.7969
Length  253/23, alignment  9/15, found:	62.6133
Length  253/23, alignment  9/15, fail:	63.7969
Length  253/23, alignment 15/ 0, found:	62.5791
Length  253/23, alignment 15/ 0, fail:	66.9902
Length  253/23, alignment 15/ 3, found:	64.1831
Length  253/23, alignment 15/ 3, fail:	64.8384
Length  253/23, alignment 15/ 9, found:	64.2275
Length  253/23, alignment 15/ 9, fail:	64.77
Length  253/23, alignment 15/15, found:	64.1636
Length  253/23, alignment 15/15, fail:	64.7847
Length  276/23, alignment  0/ 0, found:	68.6821
Length  276/23, alignment  0/ 0, fail:	67.2495
Length  276/23, alignment  0/ 3, found:	67.5327
Length  276/23, alignment  0/ 3, fail:	67.7285
Length  276/23, alignment  0/ 9, found:	67.5327
Length  276/23, alignment  0/ 9, fail:	67.7236
Length  276/23, alignment  0/15, found:	67.5376
Length  276/23, alignment  0/15, fail:	70.9268
Length  276/23, alignment  3/ 0, found:	66.7847
Length  276/23, alignment  3/ 0, fail:	67.748
Length  276/23, alignment  3/ 3, found:	67.4985
Length  276/23, alignment  3/ 3, fail:	68.7505
Length  276/23, alignment  3/ 9, found:	67.5229
Length  276/23, alignment  3/ 9, fail:	68.7358
Length  276/23, alignment  3/15, found:	69.4399
Length  276/23, alignment  3/15, fail:	68.5796
Length  276/23, alignment  9/ 0, found:	67.4644
Length  276/23, alignment  9/ 0, fail:	68.1489
Length  276/23, alignment  9/ 3, found:	67.9971
Length  276/23, alignment  9/ 3, fail:	69.1172
Length  276/23, alignment  9/ 9, found:	67.958
Length  276/23, alignment  9/ 9, fail:	73.9927
Length  276/23, alignment  9/15, found:	67.2539
Length  276/23, alignment  9/15, fail:	67.9043
Length  276/23, alignment 15/ 0, found:	67.9336
Length  276/23, alignment 15/ 0, fail:	67.939
Length  276/23, alignment 15/ 3, found:	68.6528
Length  276/23, alignment 15/ 3, fail:	68.9165
Length  276/23, alignment 15/ 9, found:	70.5942
Length  276/23, alignment 15/ 9, fail:	68.3887
Length  276/23, alignment 15/15, found:	67.2397
Length  276/23, alignment 15/15, fail:	68.394
Length  299/23, alignment  0/ 0, found:	70.2422
Length  299/23, alignment  0/ 0, fail:	71.3472
Length  299/23, alignment  0/ 3, found:	70.8779
Length  299/23, alignment  0/ 3, fail:	74.6626
Length  299/23, alignment  0/ 9, found:	70.9365
Length  299/23, alignment  0/ 9, fail:	72.374
Length  299/23, alignment  0/15, found:	70.9609
Length  299/23, alignment  0/15, fail:	72.3794
Length  299/23, alignment  3/ 0, found:	70.4526
Length  299/23, alignment  3/ 0, fail:	71.7334
Length  299/23, alignment  3/ 3, found:	73.9927
Length  299/23, alignment  3/ 3, fail:	72.5259
Length  299/23, alignment  3/ 9, found:	72.0859
Length  299/23, alignment  3/ 9, fail:	72.7114
Length  299/23, alignment  3/15, found:	72.0757
Length  299/23, alignment  3/15, fail:	72.7212
Length  299/23, alignment  9/ 0, found:	72.5059
Length  299/23, alignment  9/ 0, fail:	72.5405
Length  299/23, alignment  9/ 3, found:	72.9414
Length  299/23, alignment  9/ 3, fail:	73.4844
Length  299/23, alignment  9/ 9, found:	72.6138
Length  299/23, alignment  9/ 9, fail:	73.5283
Length  299/23, alignment  9/15, found:	72.9419
Length  299/23, alignment  9/15, fail:	79.8364
Length  299/23, alignment 15/ 0, found:	70.4233
Length  299/23, alignment 15/ 0, fail:	72.1543
Length  299/23, alignment 15/ 3, found:	72.0859
Length  299/23, alignment 15/ 3, fail:	73.0293
Length  299/23, alignment 15/ 9, found:	72.8926
Length  299/23, alignment 15/ 9, fail:	75.2495
Length  299/23, alignment 15/15, found:	72.0757
Length  299/23, alignment 15/15, fail:	73.0542
Length  322/23, alignment  0/ 0, found:	74.6675
Length  322/23, alignment  0/ 0, fail:	76.0469
Length  322/23, alignment  0/ 3, found:	75.4307
Length  322/23, alignment  0/ 3, fail:	76.9761
Length  322/23, alignment  0/ 9, found:	79.8755
Length  322/23, alignment  0/ 9, fail:	76.0957
Length  322/23, alignment  0/15, found:	76.8091
Length  322/23, alignment  0/15, fail:	76.042
Length  322/23, alignment  3/ 0, found:	76.6826
Length  322/23, alignment  3/ 0, fail:	75.7778
Length  322/23, alignment  3/ 3, found:	80.3257
Length  322/23, alignment  3/ 3, fail:	76.5405
Length  322/23, alignment  3/ 9, found:	76.2817
Length  322/23, alignment  3/ 9, fail:	76.5308
Length  322/23, alignment  3/15, found:	76.2764
Length  322/23, alignment  3/15, fail:	76.5356
Length  322/23, alignment  9/ 0, found:	76.521
Length  322/23, alignment  9/ 0, fail:	75.9536
Length  322/23, alignment  9/ 3, found:	76.8975
Length  322/23, alignment  9/ 3, fail:	76.9658
Length  322/23, alignment  9/ 9, found:	76.8047
Length  322/23, alignment  9/ 9, fail:	76.873
Length  322/23, alignment  9/15, found:	78.8242
Length  322/23, alignment  9/15, fail:	76.2324
Length  322/23, alignment 15/ 0, found:	75.2891
Length  322/23, alignment 15/ 0, fail:	76.3843
Length  322/23, alignment 15/ 3, found:	76.2812
Length  322/23, alignment 15/ 3, fail:	77.3916
Length  322/23, alignment 15/ 9, found:	76.1396
Length  322/23, alignment 15/ 9, fail:	79.4258
Length  322/23, alignment 15/15, found:	76.2812
Length  322/23, alignment 15/15, fail:	76.7314
Length  345/23, alignment  0/ 0, found:	79.147
Length  345/23, alignment  0/ 0, fail:	79.5576
Length  345/23, alignment  0/ 3, found:	79.0737
Length  345/23, alignment  0/ 3, fail:	82.6582
Length  345/23, alignment  0/ 9, found:	80.0078
Length  345/23, alignment  0/ 9, fail:	80.311
Length  345/23, alignment  0/15, found:	79.998
Length  345/23, alignment  0/15, fail:	80.3208
Length  345/23, alignment  3/ 0, found:	80.0957
Length  345/23, alignment  3/ 0, fail:	82.0225
Length  345/23, alignment  3/ 3, found:	82.1646
Length  345/23, alignment  3/ 3, fail:	81.3721
Length  345/23, alignment  3/ 9, found:	81.9443
Length  345/23, alignment  3/ 9, fail:	81.3672
Length  345/23, alignment  3/15, found:	84.311
Length  345/23, alignment  3/15, fail:	81.0249
Length  345/23, alignment  9/ 0, found:	79.4258
Length  345/23, alignment  9/ 0, fail:	79.4502
Length  345/23, alignment  9/ 3, found:	80.1299
Length  345/23, alignment  9/ 3, fail:	80.3647
Length  345/23, alignment  9/ 9, found:	81.9976
Length  345/23, alignment  9/ 9, fail:	80.4478
Length  345/23, alignment  9/15, found:	79.9194
Length  345/23, alignment  9/15, fail:	80.4575
Length  345/23, alignment 15/ 0, found:	79.8955
Length  345/23, alignment 15/ 0, fail:	80.6631
Length  345/23, alignment 15/ 3, found:	82.6729
Length  345/23, alignment 15/ 3, fail:	81.0005
Length  345/23, alignment 15/ 9, found:	80.5894
Length  345/23, alignment 15/ 9, fail:	81.0054
Length  345/23, alignment 15/15, found:	80.5752
Length  345/23, alignment 15/15, fail:	81.02
Length   48/24, alignment  0/ 0, found:	24.7637
Length   48/24, alignment  0/ 0, fail:	25.0522
Length   48/24, alignment  0/ 3, found:	27.5801
Length   48/24, alignment  0/ 3, fail:	25.9863
Length   48/24, alignment  0/ 9, found:	25.7319
Length   48/24, alignment  0/ 9, fail:	26.0303
Length   48/24, alignment  0/15, found:	25.7271
Length   48/24, alignment  0/15, fail:	26.4951
Length   48/24, alignment  3/ 0, found:	24.9736
Length   48/24, alignment  3/ 0, fail:	25.0718
Length   48/24, alignment  3/ 3, found:	25.3311
Length   48/24, alignment  3/ 3, fail:	25.9668
Length   48/24, alignment  3/ 9, found:	25.3994
Length   48/24, alignment  3/ 9, fail:	25.957
Length   48/24, alignment  3/15, found:	25.5947
Length   48/24, alignment  3/15, fail:	25.9614
Length   48/24, alignment  9/ 0, found:	24.7637
Length   48/24, alignment  9/ 0, fail:	25.2041
Length   48/24, alignment  9/ 3, found:	25.7368
Length   48/24, alignment  9/ 3, fail:	26.1133
Length   48/24, alignment  9/ 9, found:	27.5903
Length   48/24, alignment  9/ 9, fail:	26.0547
Length   48/24, alignment  9/15, found:	25.7271
Length   48/24, alignment  9/15, fail:	26.001
Length   48/24, alignment 15/ 0, found:	24.7637
Length   48/24, alignment 15/ 0, fail:	25.0229
Length   48/24, alignment 15/ 3, found:	25.6094
Length   48/24, alignment 15/ 3, fail:	25.9419
Length   48/24, alignment 15/ 9, found:	25.6045
Length   48/24, alignment 15/ 9, fail:	25.9375
Length   48/24, alignment 15/15, found:	25.5903
Length   48/24, alignment 15/15, fail:	25.9229
Length   72/24, alignment  0/ 0, found:	28.9741
Length   72/24, alignment  0/ 0, fail:	29.4922
Length   72/24, alignment  0/ 3, found:	30.0791
Length   72/24, alignment  0/ 3, fail:	30.4756
Length   72/24, alignment  0/ 9, found:	30.0352
Length   72/24, alignment  0/ 9, fail:	32.5146
Length   72/24, alignment  0/15, found:	30.0449
Length   72/24, alignment  0/15, fail:	30.3579
Length   72/24, alignment  3/ 0, found:	29.1553
Length   72/24, alignment  3/ 0, fail:	29.5269
Length   72/24, alignment  3/ 3, found:	29.957
Length   72/24, alignment  3/ 3, fail:	30.4116
Length   72/24, alignment  3/ 9, found:	30.0015
Length   72/24, alignment  3/ 9, fail:	30.4072
Length   72/24, alignment  3/15, found:	29.8789
Length   72/24, alignment  3/15, fail:	30.417
Length   72/24, alignment  9/ 0, found:	28.9692
Length   72/24, alignment  9/ 0, fail:	29.7324
Length   72/24, alignment  9/ 3, found:	30.0498
Length   72/24, alignment  9/ 3, fail:	30.4805
Length   72/24, alignment  9/ 9, found:	32.4219
Length   72/24, alignment  9/ 9, fail:	30.4751
Length   72/24, alignment  9/15, found:	30.04
Length   72/24, alignment  9/15, fail:	30.4756
Length   72/24, alignment 15/ 0, found:	28.9937
Length   72/24, alignment 15/ 0, fail:	29.4775
Length   72/24, alignment 15/ 3, found:	30.2212
Length   72/24, alignment 15/ 3, fail:	30.3828
Length   72/24, alignment 15/ 9, found:	30.2114
Length   72/24, alignment 15/ 9, fail:	30.4268
Length   72/24, alignment 15/15, found:	30.2163
Length   72/24, alignment 15/15, fail:	30.4263
Length   96/24, alignment  0/ 0, found:	33.6006
Length   96/24, alignment  0/ 0, fail:	33.9473
Length   96/24, alignment  0/ 3, found:	34.6807
Length   96/24, alignment  0/ 3, fail:	36.813
Length   96/24, alignment  0/ 9, found:	34.5879
Length   96/24, alignment  0/ 9, fail:	34.8765
Length   96/24, alignment  0/15, found:	34.666
Length   96/24, alignment  0/15, fail:	34.9009
Length   96/24, alignment  3/ 0, found:	33.5952
Length   96/24, alignment  3/ 0, fail:	33.9429
Length   96/24, alignment  3/ 3, found:	34.3242
Length   96/24, alignment  3/ 3, fail:	34.8325
Length   96/24, alignment  3/ 9, found:	34.4902
Length   96/24, alignment  3/ 9, fail:	34.813
Length   96/24, alignment  3/15, found:	34.3237
Length   96/24, alignment  3/15, fail:	34.8179
Length   96/24, alignment  9/ 0, found:	33.605
Length   96/24, alignment  9/ 0, fail:	35.8398
Length   96/24, alignment  9/ 3, found:	34.6714
Length   96/24, alignment  9/ 3, fail:	34.9355
Length   96/24, alignment  9/ 9, found:	34.1284
Length   96/24, alignment  9/ 9, fail:	34.9253
Length   96/24, alignment  9/15, found:	34.1235
Length   96/24, alignment  9/15, fail:	34.9253
Length   96/24, alignment 15/ 0, found:	33.6348
Length   96/24, alignment 15/ 0, fail:	33.9326
Length   96/24, alignment 15/ 3, found:	34.314
Length   96/24, alignment 15/ 3, fail:	34.813
Length   96/24, alignment 15/ 9, found:	34.4805
Length   96/24, alignment 15/ 9, fail:	34.8125
Length   96/24, alignment 15/15, found:	36.3042
Length   96/24, alignment 15/15, fail:	34.813
Length  120/24, alignment  0/ 0, found:	38.0747
Length  120/24, alignment  0/ 0, fail:	38.3145
Length  120/24, alignment  0/ 3, found:	38.8965
Length  120/24, alignment  0/ 3, fail:	39.3462
Length  120/24, alignment  0/ 9, found:	38.9941
Length  120/24, alignment  0/ 9, fail:	39.3315
Length  120/24, alignment  0/15, found:	38.9941
Length  120/24, alignment  0/15, fail:	39.3311
Length  120/24, alignment  3/ 0, found:	38.1138
Length  120/24, alignment  3/ 0, fail:	38.3193
Length  120/24, alignment  3/ 3, found:	40.5537
Length  120/24, alignment  3/ 3, fail:	39.3022
Length  120/24, alignment  3/ 9, found:	38.999
Length  120/24, alignment  3/ 9, fail:	39.2778
Length  120/24, alignment  3/15, found:	38.647
Length  120/24, alignment  3/15, fail:	39.2773
Length  120/24, alignment  9/ 0, found:	38.0649
Length  120/24, alignment  9/ 0, fail:	38.2852
Length  120/24, alignment  9/ 3, found:	38.999
Length  120/24, alignment  9/ 3, fail:	39.2676
Length  120/24, alignment  9/ 9, found:	38.8862
Length  120/24, alignment  9/ 9, fail:	39.3506
Length  120/24, alignment  9/15, found:	41.1016
Length  120/24, alignment  9/15, fail:	40.1577
Length  120/24, alignment 15/ 0, found:	38.7251
Length  120/24, alignment 15/ 0, fail:	38.7349
Length  120/24, alignment 15/ 3, found:	39.8501
Length  120/24, alignment 15/ 3, fail:	39.835
Length  120/24, alignment 15/ 9, found:	39.7959
Length  120/24, alignment 15/ 9, fail:	39.835
Length  120/24, alignment 15/15, found:	39.7524
Length  120/24, alignment 15/15, fail:	39.8691
Length  144/24, alignment  0/ 0, found:	43.1309
Length  144/24, alignment  0/ 0, fail:	43.2876
Length  144/24, alignment  0/ 3, found:	45.8398
Length  144/24, alignment  0/ 3, fail:	44.4756
Length  144/24, alignment  0/ 9, found:	43.3315
Length  144/24, alignment  0/ 9, fail:	44.4956
Length  144/24, alignment  0/15, found:	43.3267
Length  144/24, alignment  0/15, fail:	44.4951
Length  144/24, alignment  3/ 0, found:	42.7837
Length  144/24, alignment  3/ 0, fail:	43.2925
Length  144/24, alignment  3/ 3, found:	43.3364
Length  144/24, alignment  3/ 3, fail:	44.0894
Length  144/24, alignment  3/ 9, found:	43.3315
Length  144/24, alignment  3/ 9, fail:	46.1045
Length  144/24, alignment  3/15, found:	44.3047
Length  144/24, alignment  3/15, fail:	44.0454
Length  144/24, alignment  9/ 0, found:	43.6787
Length  144/24, alignment  9/ 0, fail:	43.6299
Length  144/24, alignment  9/ 3, found:	44.417
Length  144/24, alignment  9/ 3, fail:	44.6665
Length  144/24, alignment  9/ 9, found:	44.4023
Length  144/24, alignment  9/ 9, fail:	44.7056
Length  144/24, alignment  9/15, found:	44.4072
Length  144/24, alignment  9/15, fail:	46.5791
Length  144/24, alignment 15/ 0, found:	42.4658
Length  144/24, alignment 15/ 0, fail:	42.7446
Length  144/24, alignment 15/ 3, found:	43.2632
Length  144/24, alignment 15/ 3, fail:	43.6836
Length  144/24, alignment 15/ 9, found:	43.0576
Length  144/24, alignment 15/ 9, fail:	43.6836
Length  144/24, alignment 15/15, found:	43.1362
Length  144/24, alignment 15/15, fail:	43.6787
Length  168/24, alignment  0/ 0, found:	46.877
Length  168/24, alignment  0/ 0, fail:	47.1509
Length  168/24, alignment  0/ 3, found:	50.0649
