                       	strsep
Length  144/24, alignment  0/15, fail:	42.2704
Length  144/24, alignment  3/ 0, found:	25.9827
Length  144/24, alignment  3/ 0, fail:	41.1274
Length  144/24, alignment  3/ 3, found:	26.556
Length  144/24, alignment  3/ 3, fail:	42.29
Length  144/24, alignment  3/ 9, found:	26.5291
Length  144/24, alignment  3/ 9, fail:	41.5541
Length  144/24, alignment  3/15, found:	27.337
Length  144/24, alignment  3/15, fail:	41.8793
Length  144/24, alignment  9/ 0, found:	26.0449
Length  144/24, alignment  9/ 0, fail:	41.3755
Length  144/24, alignment  9/ 3, found:	27.1746
Length  144/24, alignment  9/ 3, fail:	42.1898
Length  144/24, alignment  9/ 9, found:	26.6073
Length  144/24, alignment  9/ 9, fail:	42.5223
Length  144/24, alignment  9/15, found:	26.573
Length  144/24, alignment  9/15, fail:	42.0332
Length  144/24, alignment 15/ 0, found:	26.1904
Length  144/24, alignment 15/ 0, fail:	42.3817
Length  144/24, alignment 15/ 3, found:	26.6659
Length  144/24, alignment 15/ 3, fail:	42.208
Length  144/24, alignment 15/ 9, found:	27.3323
Length  144/24, alignment 15/ 9, fail:	42.1104
Length  144/24, alignment 15/15, found:	26.7063
Length  144/24, alignment 15/15, fail:	42.1849
Length  168/24, alignment  0/ 0, found:	28.8298
Length  168/24, alignment  0/ 0, fail:	46.2437
Length  168/24, alignment  0/ 3, found:	28.957
Length  168/24, alignment  0/ 3, fail:	47.5176
Length  168/24, alignment  0/ 9, found:	28.9265
Length  168/24, alignment  0/ 9, fail:	46.8196
Length  168/24, alignment  0/15, found:	29.3739
Length  168/24, alignment  0/15, fail:	46.9955
Length  168/24, alignment  3/ 0, found:	28.4044
Length  168/24, alignment  3/ 0, fail:	47.0249
Length  168/24, alignment  3/ 3, found:	28.957
Length  168/24, alignment  3/ 3, fail:	47.0005
Length  168/24, alignment  3/ 9, found:	28.9717
Length  168/24, alignment  3/ 9, fail:	47.4711
Length  168/24, alignment  3/15, found:	29.0217
Length  168/24, alignment  3/15, fail:	47.0042
Length  168/24, alignment  9/ 0, found:	29.0867
Length  168/24, alignment  9/ 0, fail:	46.3966
Length  168/24, alignment  9/ 3, found:	29.105
Length  168/24, alignment  9/ 3, fail:	47.6166
Length  168/24, alignment  9/ 9, found:	29.1147
Length  168/24, alignment  9/ 9, fail:	47.0225
Length  168/24, alignment  9/15, found:	29.6233
Length  168/24, alignment  9/15, fail:	47.0469
Length  168/24, alignment 15/ 0, found:	28.9509
Length  168/24, alignment 15/ 0, fail:	47.2021
Length  168/24, alignment 15/ 3, found:	29.5574
Length  168/24, alignment 15/ 3, fail:	47.2473
Length  168/24, alignment 15/ 9, found:	30.616
Length  168/24, alignment 15/ 9, fail:	47.2596
Length  168/24, alignment 15/15, found:	29.5695
Length  168/24, alignment 15/15, fail:	48.2999
Length  100/25, alignment  0/ 0, found:	21.502
Length  100/25, alignment  0/ 0, fail:	32.0818
Length  100/25, alignment  0/ 3, found:	21.9213
Length  100/25, alignment  0/ 3, fail:	32.2578
Length  100/25, alignment  0/ 9, found:	22.4519
Length  100/25, alignment  0/ 9, fail:	32.2457
Length  100/25, alignment  0/15, found:	22.0521
Length  100/25, alignment  0/15, fail:	32.1674
Length  100/25, alignment  3/ 0, found:	22.6879
Length  100/25, alignment  3/ 0, fail:	31.3838
Length  100/25, alignment  3/ 3, found:	22.8688
Length  100/25, alignment  3/ 3, fail:	32.1637
Length  100/25, alignment  3/ 9, found:	22.8688
Length  100/25, alignment  3/ 9, fail:	32.5366
Length  100/25, alignment  3/15, found:	22.8688
Length  100/25, alignment  3/15, fail:	32.1613
Length  100/25, alignment  9/ 0, found:	21.4873
Length  100/25, alignment  9/ 0, fail:	31.8458
Length  100/25, alignment  9/ 3, found:	21.9324
Length  100/25, alignment  9/ 3, fail:	32.1466
Length  100/25, alignment  9/ 9, found:	21.9347
Length  100/25, alignment  9/ 9, fail:	32.6735
Length  100/25, alignment  9/15, found:	21.9347
Length  100/25, alignment  9/15, fail:	32.2224
Length  100/25, alignment 15/ 0, found:	22.2379
Length  100/25, alignment 15/ 0, fail:	31.4559
Length  100/25, alignment 15/ 3, found:	23.4752
Length  100/25, alignment 15/ 3, fail:	32.3214
Length  100/25, alignment 15/ 9, found:	22.8835
Length  100/25, alignment 15/ 9, fail:	32.3226
Length  100/25, alignment 15/15, found:	23.5216
Length  100/25, alignment 15/15, fail:	32.8789
Length  125/25, alignment  0/ 0, found:	23.7294
Length  125/25, alignment  0/ 0, fail:	37.2152
Length  125/25, alignment  0/ 3, found:	24.7942
Length  125/25, alignment  0/ 3, fail:	37.8339
Length  125/25, alignment  0/ 9, found:	24.2098
Length  125/25, alignment  0/ 9, fail:	37.8156
Length  125/25, alignment  0/15, found:	24.738
Length  125/25, alignment  0/15, fail:	38.0466
Length  125/25, alignment  3/ 0, found:	24.837
Length  125/25, alignment  3/ 0, fail:	37.7471
Length  125/25, alignment  3/ 3, found:	26.3187
Length  125/25, alignment  3/ 3, fail:	37.0599
Length  125/25, alignment  3/ 9, found:	25.2307
Length  125/25, alignment  3/ 9, fail:	37.0514
Length  125/25, alignment  3/15, found:	26.0988
Length  125/25, alignment  3/15, fail:	37.3741
Length  125/25, alignment  9/ 0, found:	23.7258
Length  125/25, alignment  9/ 0, fail:	35.7446
Length  125/25, alignment  9/ 3, found:	24.837
Length  125/25, alignment  9/ 3, fail:	36.4144
Length  125/25, alignment  9/ 9, found:	24.3895
Length  125/25, alignment  9/ 9, fail:	37.8229
Length  125/25, alignment  9/15, found:	24.436
Length  125/25, alignment  9/15, fail:	37.9341
Length  125/25, alignment 15/ 0, found:	24.7649
Length  125/25, alignment 15/ 0, fail:	39.4243
Length  125/25, alignment 15/ 3, found:	25.452
Length  125/25, alignment 15/ 3, fail:	38.5563
Length  125/25, alignment 15/ 9, found:	25.4606
Length  125/25, alignment 15/ 9, fail:	38.8412
Length  125/25, alignment 15/15, found:	25.1965
Length  125/25, alignment 15/15, fail:	37.0012
Length  150/25, alignment  0/ 0, found:	25.9862
Length  150/25, alignment  0/ 0, fail:	41.2045
Length  150/25, alignment  0/ 3, found:	26.6221
Length  150/25, alignment  0/ 3, fail:	41.5259
Length  150/25, alignment  0/ 9, found:	26.6171
Length  150/25, alignment  0/ 9, fail:	42.2362
Length  150/25, alignment  0/15, found:	26.5645
Length  150/25, alignment  0/15, fail:	41.5259
Length  150/25, alignment  3/ 0, found:	27.6783
Length  150/25, alignment  3/ 0, fail:	42.5713
Length  150/25, alignment  3/ 3, found:	27.6331
Length  150/25, alignment  3/ 3, fail:	43.9148
Length  150/25, alignment  3/ 9, found:	27.7345
Length  150/25, alignment  3/ 9, fail:	42.9844
Length  150/25, alignment  3/15, found:	27.8556
Length  150/25, alignment  3/15, fail:	42.8719
Length  150/25, alignment  9/ 0, found:	26.853
Length  150/25, alignment  9/ 0, fail:	40.746
Length  150/25, alignment  9/ 3, found:	28.2333
Length  150/25, alignment  9/ 3, fail:	41.4318
Length  150/25, alignment  9/ 9, found:	27.655
Length  150/25, alignment  9/ 9, fail:	41.3976
Length  150/25, alignment  9/15, found:	28.1074
Length  150/25, alignment  9/15, fail:	41.4244
Length  150/25, alignment 15/ 0, found:	26.8701
Length  150/25, alignment 15/ 0, fail:	41.7509
Length  150/25, alignment 15/ 3, found:	27.4801
Length  150/25, alignment 15/ 3, fail:	41.6665
Length  150/25, alignment 15/ 9, found:	27.5095
Length  150/25, alignment 15/ 9, fail:	42.1837
Length  150/25, alignment 15/15, found:	27.4741
Length  150/25, alignment 15/15, fail:	41.8241
Length  175/25, alignment  0/ 0, found:	28.8788
Length  175/25, alignment  0/ 0, fail:	45.4001
Length  175/25, alignment  0/ 3, found:	28.9351
Length  175/25, alignment  0/ 3, fail:	46.8134
Length  175/25, alignment  0/ 9, found:	29.2371
Length  175/25, alignment  0/ 9, fail:	46.0896
Length  175/25, alignment  0/15, found:	28.9326
Length  175/25, alignment  0/15, fail:	47.0212
Length  175/25, alignment  3/ 0, found:	29.2223
Length  175/25, alignment  3/ 0, fail:	45.7607
Length  175/25, alignment  3/ 3, found:	30.3348
Length  175/25, alignment  3/ 3, fail:	46.6887
Length  175/25, alignment  3/ 9, found:	29.7761
Length  175/25, alignment  3/ 9, fail:	46.9747
Length  175/25, alignment  3/15, found:	29.7969
Length  175/25, alignment  3/15, fail:	46.6251
Length  175/25, alignment  9/ 0, found:	30.3824
Length  175/25, alignment  9/ 0, fail:	47.245
Length  175/25, alignment  9/ 3, found:	30.5977
Length  175/25, alignment  9/ 3, fail:	48.0029
Length  175/25, alignment  9/ 9, found:	29.8605
Length  175/25, alignment  9/ 9, fail:	46.3892
Length  175/25, alignment  9/15, found:	30.4583
Length  175/25, alignment  9/15, fail:	46.4967
Length  175/25, alignment 15/ 0, found:	29.2223
Length  175/25, alignment 15/ 0, fail:	47.0334
Length  175/25, alignment 15/ 3, found:	29.819
Length  175/25, alignment 15/ 3, fail:	47.9222
Length  175/25, alignment 15/ 9, found:	29.7761
Length  175/25, alignment 15/ 9, fail:	48.5629
Length  175/25, alignment 15/15, found:	30.5316
Length  175/25, alignment 15/15, fail:	48.4834
Length  104/26, alignment  0/ 0, found:	22.5033
Length  104/26, alignment  0/ 0, fail:	32.2224
Length  104/26, alignment  0/ 3, found:	23.1316
Length  104/26, alignment  0/ 3, fail:	32.5366
Length  104/26, alignment  0/ 9, found:	23.7136
Length  104/26, alignment  0/ 9, fail:	32.7933
Length  104/26, alignment  0/15, found:	23.1732
Length  104/26, alignment  0/15, fail:	32.731
Length  104/26, alignment  3/ 0, found:	23.0582
Length  104/26, alignment  3/ 0, fail:	32.2981
Length  104/26, alignment  3/ 3, found:	23.1218
Length  104/26, alignment  3/ 3, fail:	32.9816
Length  104/26, alignment  3/ 9, found:	23.2709
Length  104/26, alignment  3/ 9, fail:	33.4706
Length  104/26, alignment  3/15, found:	23.1256
Length  104/26, alignment  3/15, fail:	33.6443
Length  104/26, alignment  9/ 0, found:	22.4824
Length  104/26, alignment  9/ 0, fail:	33.6577
Length  104/26, alignment  9/ 3, found:	23.1353
Length  104/26, alignment  9/ 3, fail:	32.6075
Length  104/26, alignment  9/ 9, found:	23.1342
Length  104/26, alignment  9/ 9, fail:	33.2078
Length  104/26, alignment  9/15, found:	23.1451
Length  104/26, alignment  9/15, fail:	32.7811
Length  104/26, alignment 15/ 0, found:	22.4727
Length  104/26, alignment 15/ 0, fail:	33.0427
Length  104/26, alignment 15/ 3, found:	23.1353
Length  104/26, alignment 15/ 3, fail:	33.0305
Length  104/26, alignment 15/ 9, found:	23.1317
Length  104/26, alignment 15/ 9, fail:	33.0342
Length  104/26, alignment 15/15, found:	23.6976
Length  104/26, alignment 15/15, fail:	33.0256
Length  130/26, alignment  0/ 0, found:	24.9043
Length  130/26, alignment  0/ 0, fail:	36.9891
Length  130/26, alignment  0/ 3, found:	26.0339
Length  130/26, alignment  0/ 3, fail:	37.6481
Length  130/26, alignment  0/ 9, found:	25.501
Length  130/26, alignment  0/ 9, fail:	38.1334
Length  130/26, alignment  0/15, found:	25.5168
Length  130/26, alignment  0/15, fail:	37.6444
Length  130/26, alignment  3/ 0, found:	25.5229
Length  130/26, alignment  3/ 0, fail:	38.395
Length  130/26, alignment  3/ 3, found:	26.1329
Length  130/26, alignment  3/ 3, fail:	38.7104
Length  130/26, alignment  3/ 9, found:	26.0865
Length  130/26, alignment  3/ 9, fail:	39.2972
Length  130/26, alignment  3/15, found:	26.0817
Length  130/26, alignment  3/15, fail:	38.5674
Length  130/26, alignment  9/ 0, found:	24.6438
Length  130/26, alignment  9/ 0, fail:	37.8192
Length  130/26, alignment  9/ 3, found:	25.3982
Length  130/26, alignment  9/ 3, fail:	37.6101
Length  130/26, alignment  9/ 9, found:	25.3774
Length  130/26, alignment  9/ 9, fail:	38.5956
Length  130/26, alignment  9/15, found:	25.4128
Length  130/26, alignment  9/15, fail:	37.6089
Length  130/26, alignment 15/ 0, found:	26.0792
Length  130/26, alignment 15/ 0, fail:	37.7861
Length  130/26, alignment 15/ 3, found:	26.0852
Length  130/26, alignment 15/ 3, fail:	38.7213
Length  130/26, alignment 15/ 9, found:	26.7075
Length  130/26, alignment 15/ 9, fail:	38.7068
Length  130/26, alignment 15/15, found:	26.0963
Length  130/26, alignment 15/15, fail:	38.7092
Length  156/26, alignment  0/ 0, found:	28.1477
Length  156/26, alignment  0/ 0, fail:	42.422
Length  156/26, alignment  0/ 3, found:	27.759
Length  156/26, alignment  0/ 3, fail:	43.7399
Length  156/26, alignment  0/ 9, found:	27.7589
Length  156/26, alignment  0/ 9, fail:	42.9991
Length  156/26, alignment  0/15, found:	27.7662
Length  156/26, alignment  0/15, fail:	43.6984
Length  156/26, alignment  3/ 0, found:	27.8054
Length  156/26, alignment  3/ 0, fail:	42.5283
Length  156/26, alignment  3/ 3, found:	29.2064
Length  156/26, alignment  3/ 3, fail:	43.136
Length  156/26, alignment  3/ 9, found:	28.353
Length  156/26, alignment  3/ 9, fail:	43.515
Length  156/26, alignment  3/15, found:	28.4032
Length  156/26, alignment  3/15, fail:	43.3108
Length  156/26, alignment  9/ 0, found:	26.7198
Length  156/26, alignment  9/ 0, fail:	42.96
Length  156/26, alignment  9/ 3, found:	27.7577
Length  156/26, alignment  9/ 3, fail:	43.2314
Length  156/26, alignment  9/ 9, found:	28.3739
Length  156/26, alignment  9/ 9, fail:	43.0284
Length  156/26, alignment  9/15, found:	27.9008
Length  156/26, alignment  9/15, fail:	43.9183
Length  156/26, alignment 15/ 0, found:	27.8359
Length  156/26, alignment 15/ 0, fail:	42.5234
Length  156/26, alignment 15/ 3, found:	28.4362
Length  156/26, alignment 15/ 3, fail:	43.6555
Length  156/26, alignment 15/ 9, found:	28.391
Length  156/26, alignment 15/ 9, fail:	43.339
Length  156/26, alignment 15/15, found:	29.0267
Length  156/26, alignment 15/15, fail:	43.2191
Length  182/26, alignment  0/ 0, found:	29.5609
Length  182/26, alignment  0/ 0, fail:	47.7302
Length  182/26, alignment  0/ 3, found:	29.8054
Length  182/26, alignment  0/ 3, fail:	47.504
Length  182/26, alignment  0/ 9, found:	30.0806
Length  182/26, alignment  0/ 9, fail:	48.2499
Length  182/26, alignment  0/15, found:	30.089
Length  182/26, alignment  0/15, fail:	47.6117
Length  182/26, alignment  3/ 0, found:	30.8116
Length  182/26, alignment  3/ 0, fail:	47.8586
Length  182/26, alignment  3/ 3, found:	30.7896
Length  182/26, alignment  3/ 3, fail:	49.239
Length  182/26, alignment  3/ 9, found:	30.7885
Length  182/26, alignment  3/ 9, fail:	48.5824
Length  182/26, alignment  3/15, found:	31.6686
Length  182/26, alignment  3/15, fail:	48.5676
Length  182/26, alignment  9/ 0, found:	30.1832
Length  182/26, alignment  9/ 0, fail:	48.2767
Length  182/26, alignment  9/ 3, found:	30.6844
Length  182/26, alignment  9/ 3, fail:	47.877
Length  182/26, alignment  9/ 9, found:	31.2089
Length  182/26, alignment  9/ 9, fail:	47.8721
Length  182/26, alignment  9/15, found:	30.6783
Length  182/26, alignment  9/15, fail:	48.2535
Length  182/26, alignment 15/ 0, found:	30.0928
Length  182/26, alignment 15/ 0, fail:	47.8929
Length  182/26, alignment 15/ 3, found:	31.3239
Length  182/26, alignment 15/ 3, fail:	48.5322
Length  182/26, alignment 15/ 9, found:	30.8091
Length  182/26, alignment 15/ 9, fail:	49.4332
Length  182/26, alignment 15/15, found:	30.8262
Length  182/26, alignment 15/15, fail:	48.6447
Length  108/27, alignment  0/ 0, found:	23.4727
Length  108/27, alignment  0/ 0, fail:	33.5892
Length  108/27, alignment  0/ 3, found:	23.4103
Length  108/27, alignment  0/ 3, fail:	34.0415
Length  108/27, alignment  0/ 9, found:	24.3285
Length  108/27, alignment  0/ 9, fail:	34.0868
Length  108/27, alignment  0/15, found:	23.3798
Length  108/27, alignment  0/15, fail:	34.2224
Length  108/27, alignment  3/ 0, found:	23.4886
Length  108/27, alignment  3/ 0, fail:	34.3618
Length  108/27, alignment  3/ 3, found:	24.0338
Length  108/27, alignment  3/ 3, fail:	34.0868
Length  108/27, alignment  3/ 9, found:	24.0277
Length  108/27, alignment  3/ 9, fail:	34.7776
Length  108/27, alignment  3/15, found:	23.969
Length  108/27, alignment  3/15, fail:	34.2224
Length  108/27, alignment  9/ 0, found:	22.7135
Length  108/27, alignment  9/ 0, fail:	34.1259
Length  108/27, alignment  9/ 3, found:	23.3859
Length  108/27, alignment  9/ 3, fail:	34.1088
Length  108/27, alignment  9/ 9, found:	23.3712
Length  108/27, alignment  9/ 9, fail:	34.7445
Length  108/27, alignment  9/15, found:	23.436
Length  108/27, alignment  9/15, fail:	34.2395
Length  108/27, alignment 15/ 0, found:	23.4556
Length  108/27, alignment 15/ 0, fail:	34.5441
Length  108/27, alignment 15/ 3, found:	24.1293
Length  108/27, alignment 15/ 3, fail:	34.0769
Length  108/27, alignment 15/ 9, found:	24.0533
Length  108/27, alignment 15/ 9, fail:	34.6772
Length  108/27, alignment 15/15, found:	24.0339
Length  108/27, alignment 15/15, fail:	34.0818
Length  135/27, alignment  0/ 0, found:	25.1366
Length  135/27, alignment  0/ 0, fail:	39.1444
Length  135/27, alignment  0/ 3, found:	25.8187
Length  135/27, alignment  0/ 3, fail:	38.6481
Length  135/27, alignment  0/ 9, found:	25.7491
Length  135/27, alignment  0/ 9, fail:	39.2288
Length  135/27, alignment  0/15, found:	25.76
Length  135/27, alignment  0/15, fail:	38.7422
Length  135/27, alignment  3/ 0, found:	25.7344
Length  135/27, alignment  3/ 0, fail:	39.4708
Length  135/27, alignment  3/ 3, found:	26.3665
Length  135/27, alignment  3/ 3, fail:	39.807
Length  135/27, alignment  3/ 9, found:	27.012
Length  135/27, alignment  3/ 9, fail:	40.7888
Length  135/27, alignment  3/15, found:	26.512
Length  135/27, alignment  3/15, fail:	40.8486
Length  135/27, alignment  9/ 0, found:	26.9019
Length  135/27, alignment  9/ 0, fail:	40.1982
Length  135/27, alignment  9/ 3, found:	26.5376
Length  135/27, alignment  9/ 3, fail:	41.8633
Length  135/27, alignment  9/ 9, found:	26.3212
Length  135/27, alignment  9/ 9, fail:	39.8657
Length  135/27, alignment  9/15, found:	26.3138
Length  135/27, alignment  9/15, fail:	40.4341
Length  135/27, alignment 15/ 0, found:	25.7748
Length  135/27, alignment 15/ 0, fail:	39.2141
Length  135/27, alignment 15/ 3, found:	26.4092
Length  135/27, alignment 15/ 3, fail:	40.0784
Length  135/27, alignment 15/ 9, found:	26.3652
Length  135/27, alignment 15/ 9, fail:	39.5233
Length  135/27, alignment 15/15, found:	26.853
Length  135/27, alignment 15/15, fail:	39.5222
Length  162/27, alignment  0/ 0, found:	28.1343
Length  162/27, alignment  0/ 0, fail:	43.7717
Length  162/27, alignment  0/ 3, found:	29.5463
Length  162/27, alignment  0/ 3, fail:	44.2106
Length  162/27, alignment  0/ 9, found:	28.6941
Length  162/27, alignment  0/ 9, fail:	44.8512
Length  162/27, alignment  0/15, found:	28.6061
Length  162/27, alignment  0/15, fail:	44.2081
Length  162/27, alignment  3/ 0, found:	29.4816
Length  162/27, alignment  3/ 0, fail:	43.9771
Length  162/27, alignment  3/ 3, found:	29.616
Length  162/27, alignment  3/ 3, fail:	45.1385
Length  162/27, alignment  3/ 9, found:	29.4374
Length  162/27, alignment  3/ 9, fail:	44.5504
Length  162/27, alignment  3/15, found:	29.4326
Length  162/27, alignment  3/15, fail:	45.1093
Length  162/27, alignment  9/ 0, found:	28.051
Length  162/27, alignment  9/ 0, fail:	43.4918
Length  162/27, alignment  9/ 3, found:	29.4314
Length  162/27, alignment  9/ 3, fail:	44.24
Length  162/27, alignment  9/ 9, found:	28.8115
Length  162/27, alignment  9/ 9, fail:	45.5455
Length  162/27, alignment  9/15, found:	28.7479
Length  162/27, alignment  9/15, fail:	44.2046
Length  162/27, alignment 15/ 0, found:	28.5217
Length  162/27, alignment 15/ 0, fail:	45.1654
Length  162/27, alignment 15/ 3, found:	29.7883
Length  162/27, alignment 15/ 3, fail:	44.4869
Length  162/27, alignment 15/ 9, found:	30.0071
Length  162/27, alignment 15/ 9, fail:	45.9111
Length  162/27, alignment 15/15, found:	29.4913
Length  162/27, alignment 15/15, fail:	46.5836
Length  189/27, alignment  0/ 0, found:	30.3641
Length  189/27, alignment  0/ 0, fail:	48.8636
Length  189/27, alignment  0/ 3, found:	31.8385
Length  189/27, alignment  0/ 3, fail:	49.0897
Length  189/27, alignment  0/ 9, found:	31.0696
Length  189/27, alignment  0/ 9, fail:	49.6289
Length  189/27, alignment  0/15, found:	31.0476
Length  189/27, alignment  0/15, fail:	49.0702
Length  189/27, alignment  3/ 0, found:	31.3788
Length  189/27, alignment  3/ 0, fail:	50.1986
Length  189/27, alignment  3/ 3, found:	32.4364
Length  189/27, alignment  3/ 3, fail:	52.2084
Length  189/27, alignment  3/ 9, found:	32.4559
Length  189/27, alignment  3/ 9, fail:	52.6853
Length  189/27, alignment  3/15, found:	33.3826
Length  189/27, alignment  3/15, fail:	50.2927
Length  189/27, alignment  9/ 0, found:	30.3556
Length  189/27, alignment  9/ 0, fail:	49.2927
Length  189/27, alignment  9/ 3, found:	30.8702
Length  189/27, alignment  9/ 3, fail:	49.4932
Length  189/27, alignment  9/ 9, found:	32.0377
Length  189/27, alignment  9/ 9, fail:	49.4224
Length  189/27, alignment  9/15, found:	30.9119
Length  189/27, alignment  9/15, fail:	49.9358
Length  189/27, alignment 15/ 0, found:	31.0854
Length  189/27, alignment 15/ 0, fail:	49.5018
Length  189/27, alignment 15/ 3, found:	32.1919
Length  189/27, alignment 15/ 3, fail:	50.2279
Length  189/27, alignment 15/ 9, found:	32.3153
Length  189/27, alignment 15/ 9, fail:	50.9797
Length  189/27, alignment 15/15, found:	31.7285
Length  189/27, alignment 15/15, fail:	50.8014
Length  112/28, alignment  0/ 0, found:	24.4838
Length  112/28, alignment  0/ 0, fail:	34.8864
Length  112/28, alignment  0/ 3, found:	23.9618
Length  112/28, alignment  0/ 3, fail:	35.2006
Length  112/28, alignment  0/ 9, found:	24.4006
Length  112/28, alignment  0/ 9, fail:	35.2396
Length  112/28, alignment  0/15, found:	24.2466
Length  112/28, alignment  0/15, fail:	35.1956
Length  112/28, alignment  3/ 0, found:	24.26
Length  112/28, alignment  3/ 0, fail:	35.3998
Length  112/28, alignment  3/ 3, found:	24.3724
Length  112/28, alignment  3/ 3, fail:	36.0195
Length  112/28, alignment  3/ 9, found:	24.8602
Length  112/28, alignment  3/ 9, fail:	35.2983
Length  112/28, alignment  3/15, found:	24.3676
Length  112/28, alignment  3/15, fail:	35.2335
Length  112/28, alignment  9/ 0, found:	24.5375
Length  112/28, alignment  9/ 0, fail:	35.7347
Length  112/28, alignment  9/ 3, found:	24.2894
Length  112/28, alignment  9/ 3, fail:	35.1932
Length  112/28, alignment  9/ 9, found:	24.936
Length  112/28, alignment  9/ 9, fail:	35.1565
Length  112/28, alignment  9/15, found:	24.2881
Length  112/28, alignment  9/15, fail:	35.4622
Length  112/28, alignment 15/ 0, found:	24.3785
Length  112/28, alignment 15/ 0, fail:	34.7726
Length  112/28, alignment 15/ 3, found:	24.3835
Length  112/28, alignment 15/ 3, fail:	35.4634
Length  112/28, alignment 15/ 9, found:	25.0339
Length  112/28, alignment 15/ 9, fail:	35.4597
Length  112/28, alignment 15/15, found:	24.4006
Length  112/28, alignment 15/15, fail:	35.4622
Length  140/28, alignment  0/ 0, found:	26.5327
Length  140/28, alignment  0/ 0, fail:	41.2338
Length  140/28, alignment  0/ 3, found:	26.9386
Length  140/28, alignment  0/ 3, fail:	41.9514
Length  140/28, alignment  0/ 9, found:	27.078
Length  140/28, alignment  0/ 9, fail:	41.4465
Length  140/28, alignment  0/15, found:	26.8323
Length  140/28, alignment  0/15, fail:	41.5027
Length  140/28, alignment  3/ 0, found:	26.8408
Length  140/28, alignment  3/ 0, fail:	39.6725
Length  140/28, alignment  3/ 3, found:	27.3787
Length  140/28, alignment  3/ 3, fail:	41.1323
Length  140/28, alignment  3/ 9, found:	27.3921
Length  140/28, alignment  3/ 9, fail:	40.5785
Length  140/28, alignment  3/15, found:	27.8727
Length  140/28, alignment  3/15, fail:	40.5992
Length  140/28, alignment  9/ 0, found:	25.7699
Length  140/28, alignment  9/ 0, fail:	39.9879
Length  140/28, alignment  9/ 3, found:	26.688
Length  140/28, alignment  9/ 3, fail:	40.1407
Length  140/28, alignment  9/ 9, found:	26.6135
Length  140/28, alignment  9/ 9, fail:	40.6407
Length  140/28, alignment  9/15, found:	26.6587
Length  140/28, alignment  9/15, fail:	40.1995
Length  140/28, alignment 15/ 0, found:	26.7992
Length  140/28, alignment 15/ 0, fail:	40.4598
Length  140/28, alignment 15/ 3, found:	27.3983
Length  140/28, alignment 15/ 3, fail:	40.4856
Length  140/28, alignment 15/ 9, found:	27.9387
Length  140/28, alignment 15/ 9, fail:	40.6066
Length  140/28, alignment 15/15, found:	27.4301
Length  140/28, alignment 15/15, fail:	40.8988
Length  168/28, alignment  0/ 0, found:	29.5646
Length  168/28, alignment  0/ 0, fail:	47.3501
Length  168/28, alignment  0/ 3, found:	29.7223
Length  168/28, alignment  0/ 3, fail:	48.4369
Length  168/28, alignment  0/ 9, found:	29.9827
Length  168/28, alignment  0/ 9, fail:	47.3073
Length  168/28, alignment  0/15, found:	30.396
Length  168/28, alignment  0/15, fail:	47.2461
Length  168/28, alignment  3/ 0, found:	29.3372
Length  168/28, alignment  3/ 0, fail:	46.828
Length  168/28, alignment  3/ 3, found:	29.7944
Length  168/28, alignment  3/ 3, fail:	45.9698
Length  168/28, alignment  3/ 9, found:	30.2188
Length  168/28, alignment  3/ 9, fail:	46.2827
Length  168/28, alignment  3/15, found:	29.7993
Length  168/28, alignment  3/15, fail:	46.9564
Length  168/28, alignment  9/ 0, found:	29.127
Length  168/28, alignment  9/ 0, fail:	45.3353
Length  168/28, alignment  9/ 3, found:	29.7493
Length  168/28, alignment  9/ 3, fail:	46.7314
Length  168/28, alignment  9/ 9, found:	29.7517
Length  168/28, alignment  9/ 9, fail:	45.9113
Length  168/28, alignment  9/15, found:	30.2505
Length  168/28, alignment  9/15, fail:	45.866
Length  168/28, alignment 15/ 0, found:	29.155
Length  168/28, alignment 15/ 0, fail:	45.7719
Length  168/28, alignment 15/ 3, found:	29.6392
Length  168/28, alignment 15/ 3, fail:	45.9686
Length  168/28, alignment 15/ 9, found:	30.2211
Length  168/28, alignment 15/ 9, fail:	46.4784
Length  168/28, alignment 15/15, found:	29.7969
Length  168/28, alignment 15/15, fail:	46.9247
Length  196/28, alignment  0/ 0, found:	31.4473
Length  196/28, alignment  0/ 0, fail:	50.6888
Length  196/28, alignment  0/ 3, found:	32.522
Length  196/28, alignment  0/ 3, fail:	51.3649
Length  196/28, alignment  0/ 9, found:	31.9901
Length  196/28, alignment  0/ 9, fail:	51.8784
Length  196/28, alignment  0/15, found:	31.9865
Length  196/28, alignment  0/15, fail:	51.3624
Length  196/28, alignment  3/ 0, found:	32.7921
Length  196/28, alignment  3/ 0, fail:	50.8807
Length  196/28, alignment  3/ 3, found:	32.9547
Length  196/28, alignment  3/ 3, fail:	51.6816
Length  196/28, alignment  3/ 9, found:	32.9962
Length  196/28, alignment  3/ 9, fail:	51.1655
Length  196/28, alignment  3/15, found:	34.2482
Length  196/28, alignment  3/15, fail:	51.1742
Length  196/28, alignment  9/ 0, found:	31.4058
Length  196/28, alignment  9/ 0, fail:	51.1583
Length  196/28, alignment  9/ 3, found:	32.0403
Length  196/28, alignment  9/ 3, fail:	51.4969
Length  196/28, alignment  9/ 9, found:	32.4681
Length  196/28, alignment  9/ 9, fail:	51.0728
Length  196/28, alignment  9/15, found:	32.0476
Length  196/28, alignment  9/15, fail:	51.5226
