                       	strsep
Length  144/24, alignment  3/ 0, fail:	39.3529
Length  144/24, alignment  3/ 3, found:	27.6228
Length  144/24, alignment  3/ 3, fail:	42.4974
Length  144/24, alignment  3/ 9, found:	26.1946
Length  144/24, alignment  3/ 9, fail:	39.9718
Length  144/24, alignment  3/15, found:	26.1921
Length  144/24, alignment  3/15, fail:	41.5416
Length  144/24, alignment  9/ 0, found:	25.7002
Length  144/24, alignment  9/ 0, fail:	39.5983
Length  144/24, alignment  9/ 3, found:	26.7988
Length  144/24, alignment  9/ 3, fail:	41.0533
Length  144/24, alignment  9/ 9, found:	26.1836
Length  144/24, alignment  9/ 9, fail:	40.0414
Length  144/24, alignment  9/15, found:	27.5728
Length  144/24, alignment  9/15, fail:	41.4868
Length  144/24, alignment 15/ 0, found:	25.9675
Length  144/24, alignment 15/ 0, fail:	41.1304
Length  144/24, alignment 15/ 3, found:	27.27
Length  144/24, alignment 15/ 3, fail:	41.4575
Length  144/24, alignment 15/ 9, found:	26.4924
Length  144/24, alignment 15/ 9, fail:	42.782
Length  144/24, alignment 15/15, found:	26.5437
Length  144/24, alignment 15/15, fail:	41.4891
Length  168/24, alignment  0/ 0, found:	28.2356
Length  168/24, alignment  0/ 0, fail:	45.3346
Length  168/24, alignment  0/ 3, found:	28.5554
Length  168/24, alignment  0/ 3, fail:	44.6071
Length  168/24, alignment  0/ 9, found:	30.4318
Length  168/24, alignment  0/ 9, fail:	44.6509
Length  168/24, alignment  0/15, found:	28.4054
Length  168/24, alignment  0/15, fail:	46.0779
Length  168/24, alignment  3/ 0, found:	28.1844
Length  168/24, alignment  3/ 0, fail:	44.1553
Length  168/24, alignment  3/ 3, found:	29.2904
Length  168/24, alignment  3/ 3, fail:	45.6166
Length  168/24, alignment  3/ 9, found:	28.6531
Length  168/24, alignment  3/ 9, fail:	45.4969
Length  168/24, alignment  3/15, found:	29.7738
Length  168/24, alignment  3/15, fail:	44.7351
Length  168/24, alignment  9/ 0, found:	28.0074
Length  168/24, alignment  9/ 0, fail:	46.1145
Length  168/24, alignment  9/ 3, found:	28.5983
Length  168/24, alignment  9/ 3, fail:	44.6033
Length  168/24, alignment  9/ 9, found:	29.443
Length  168/24, alignment  9/ 9, fail:	47.118
Length  168/24, alignment  9/15, found:	29.0597
Length  168/24, alignment  9/15, fail:	47.4196
Length  168/24, alignment 15/ 0, found:	28.0525
Length  168/24, alignment 15/ 0, fail:	44.0771
Length  168/24, alignment 15/ 3, found:	28.8301
Length  168/24, alignment 15/ 3, fail:	46.0573
Length  168/24, alignment 15/ 9, found:	28.652
Length  168/24, alignment 15/ 9, fail:	45.5505
Length  168/24, alignment 15/15, found:	30.5575
Length  168/24, alignment 15/15, fail:	44.9451
Length  100/25, alignment  0/ 0, found:	21.5485
Length  100/25, alignment  0/ 0, fail:	32.6475
Length  100/25, alignment  0/ 3, found:	22.7899
Length  100/25, alignment  0/ 3, fail:	32.0345
Length  100/25, alignment  0/ 9, found:	21.7389
Length  100/25, alignment  0/ 9, fail:	32.0334
Length  100/25, alignment  0/15, found:	23.5406
Length  100/25, alignment  0/15, fail:	32.6133
Length  100/25, alignment  3/ 0, found:	22.4884
Length  100/25, alignment  3/ 0, fail:	32.1274
Length  100/25, alignment  3/ 3, found:	23.6505
Length  100/25, alignment  3/ 3, fail:	32.9661
Length  100/25, alignment  3/ 9, found:	23.0219
Length  100/25, alignment  3/ 9, fail:	32.7122
Length  100/25, alignment  3/15, found:	23.0194
Length  100/25, alignment  3/15, fail:	33.7461
Length  100/25, alignment  9/ 0, found:	21.3373
Length  100/25, alignment  9/ 0, fail:	31.3621
Length  100/25, alignment  9/ 3, found:	21.8304
Length  100/25, alignment  9/ 3, fail:	33.7216
Length  100/25, alignment  9/ 9, found:	21.8097
Length  100/25, alignment  9/ 9, fail:	32.17
Length  100/25, alignment  9/15, found:	21.7157
Length  100/25, alignment  9/15, fail:	32.6926
Length  100/25, alignment 15/ 0, found:	23.0402
Length  100/25, alignment 15/ 0, fail:	31.4718
Length  100/25, alignment 15/ 3, found:	22.7069
Length  100/25, alignment 15/ 3, fail:	32.1591
Length  100/25, alignment 15/ 9, found:	24.4709
Length  100/25, alignment 15/ 9, fail:	32.1664
Length  100/25, alignment 15/15, found:	22.7081
Length  100/25, alignment 15/15, fail:	31.9723
Length  125/25, alignment  0/ 0, found:	24.3562
Length  125/25, alignment  0/ 0, fail:	36.7734
Length  125/25, alignment  0/ 3, found:	24.1278
Length  125/25, alignment  0/ 3, fail:	36.6674
Length  125/25, alignment  0/ 9, found:	24.9176
Length  125/25, alignment  0/ 9, fail:	37.7732
Length  125/25, alignment  0/15, found:	24.1938
Length  125/25, alignment  0/15, fail:	36.6562
Length  125/25, alignment  3/ 0, found:	26.1617
Length  125/25, alignment  3/ 0, fail:	36.5879
Length  125/25, alignment  3/ 3, found:	25.0679
Length  125/25, alignment  3/ 3, fail:	36.9517
Length  125/25, alignment  3/ 9, found:	26.7317
Length  125/25, alignment  3/ 9, fail:	36.9797
Length  125/25, alignment  3/15, found:	25.0386
Length  125/25, alignment  3/15, fail:	37.6598
Length  125/25, alignment  9/ 0, found:	24.5442
Length  125/25, alignment  9/ 0, fail:	35.9202
Length  125/25, alignment  9/ 3, found:	24.1804
Length  125/25, alignment  9/ 3, fail:	37.3325
Length  125/25, alignment  9/ 9, found:	25.5244
Length  125/25, alignment  9/ 9, fail:	37.0446
Length  125/25, alignment  9/15, found:	24.676
Length  125/25, alignment  9/15, fail:	37.7903
Length  125/25, alignment 15/ 0, found:	25.3486
Length  125/25, alignment 15/ 0, fail:	36.494
Length  125/25, alignment 15/ 3, found:	25.0386
Length  125/25, alignment 15/ 3, fail:	37.6145
Length  125/25, alignment 15/ 9, found:	25.97
Length  125/25, alignment 15/ 9, fail:	36.9919
Length  125/25, alignment 15/15, found:	25.0728
Length  125/25, alignment 15/15, fail:	38.8121
Length  150/25, alignment  0/ 0, found:	26.6267
Length  150/25, alignment  0/ 0, fail:	41.355
Length  150/25, alignment  0/ 3, found:	27.1467
Length  150/25, alignment  0/ 3, fail:	43.855
Length  150/25, alignment  0/ 9, found:	27.1053
Length  150/25, alignment  0/ 9, fail:	42.0079
Length  150/25, alignment  0/15, found:	27.5338
Length  150/25, alignment  0/15, fail:	42.2655
Length  150/25, alignment  3/ 0, found:	27.0112
Length  150/25, alignment  3/ 0, fail:	41.4684
Length  150/25, alignment  3/ 3, found:	28.1709
Length  150/25, alignment  3/ 3, fail:	41.0913
Length  150/25, alignment  3/ 9, found:	27.2908
Length  150/25, alignment  3/ 9, fail:	43.031
Length  150/25, alignment  3/15, found:	27.4592
Length  150/25, alignment  3/15, fail:	42.8027
Length  150/25, alignment  9/ 0, found:	27.1346
Length  150/25, alignment  9/ 0, fail:	42.7501
Length  150/25, alignment  9/ 3, found:	28.0635
Length  150/25, alignment  9/ 3, fail:	42.3486
Length  150/25, alignment  9/ 9, found:	29.2916
Length  150/25, alignment  9/ 9, fail:	41.1876
Length  150/25, alignment  9/15, found:	27.3617
Length  150/25, alignment  9/15, fail:	42.0653
Length  150/25, alignment 15/ 0, found:	28.0612
Length  150/25, alignment 15/ 0, fail:	40.9227
Length  150/25, alignment 15/ 3, found:	27.3787
Length  150/25, alignment 15/ 3, fail:	43.6243
Length  150/25, alignment 15/ 9, found:	27.3811
Length  150/25, alignment 15/ 9, fail:	41.6223
Length  150/25, alignment 15/15, found:	28.0342
Length  150/25, alignment 15/15, fail:	41.7394
Length  175/25, alignment  0/ 0, found:	28.3163
Length  175/25, alignment  0/ 0, fail:	45.3528
Length  175/25, alignment  0/ 3, found:	30.9432
Length  175/25, alignment  0/ 3, fail:	46.5161
Length  175/25, alignment  0/ 9, found:	29.526
Length  175/25, alignment  0/ 9, fail:	47.6857
Length  175/25, alignment  0/15, found:	28.7924
Length  175/25, alignment  0/15, fail:	45.829
Length  175/25, alignment  3/ 0, found:	30.6783
Length  175/25, alignment  3/ 0, fail:	45.7739
Length  175/25, alignment  3/ 3, found:	29.6919
Length  175/25, alignment  3/ 3, fail:	48.4597
Length  175/25, alignment  3/ 9, found:	29.6821
Length  175/25, alignment  3/ 9, fail:	46.3257
Length  175/25, alignment  3/15, found:	30.2523
Length  175/25, alignment  3/15, fail:	47.2706
Length  175/25, alignment  9/ 0, found:	29.1976
Length  175/25, alignment  9/ 0, fail:	46.3563
Length  175/25, alignment  9/ 3, found:	31.1849
Length  175/25, alignment  9/ 3, fail:	46.0585
Length  175/25, alignment  9/ 9, found:	30.2706
Length  175/25, alignment  9/ 9, fail:	47.6344
Length  175/25, alignment  9/15, found:	30.267
Length  175/25, alignment  9/15, fail:	46.0132
Length  175/25, alignment 15/ 0, found:	31.1093
Length  175/25, alignment 15/ 0, fail:	45.7275
Length  175/25, alignment 15/ 3, found:	29.692
Length  175/25, alignment 15/ 3, fail:	47.964
Length  175/25, alignment 15/ 9, found:	29.7909
Length  175/25, alignment 15/ 9, fail:	47.7772
Length  175/25, alignment 15/15, found:	32.4399
Length  175/25, alignment 15/15, fail:	46.598
Length  104/26, alignment  0/ 0, found:	22.442
Length  104/26, alignment  0/ 0, fail:	32.3093
Length  104/26, alignment  0/ 3, found:	23.7091
Length  104/26, alignment  0/ 3, fail:	32.5376
Length  104/26, alignment  0/ 9, found:	22.9218
Length  104/26, alignment  0/ 9, fail:	32.5339
Length  104/26, alignment  0/15, found:	24.4537
Length  104/26, alignment  0/15, fail:	33.3834
Length  104/26, alignment  3/ 0, found:	22.5092
Length  104/26, alignment  3/ 0, fail:	32.9366
Length  104/26, alignment  3/ 3, found:	23.7666
Length  104/26, alignment  3/ 3, fail:	33.8035
Length  104/26, alignment  3/ 9, found:	22.9791
Length  104/26, alignment  3/ 9, fail:	32.783
Length  104/26, alignment  3/15, found:	23.6444
Length  104/26, alignment  3/15, fail:	33.9426
Length  104/26, alignment  9/ 0, found:	22.8973
Length  104/26, alignment  9/ 0, fail:	32.8538
Length  104/26, alignment  9/ 3, found:	23.4637
Length  104/26, alignment  9/ 3, fail:	34.0537
Length  104/26, alignment  9/ 9, found:	22.9475
Length  104/26, alignment  9/ 9, fail:	32.4996
Length  104/26, alignment  9/15, found:	22.9365
Length  104/26, alignment  9/15, fail:	33.8424
Length  104/26, alignment 15/ 0, found:	22.5104
Length  104/26, alignment 15/ 0, fail:	32.2799
Length  104/26, alignment 15/ 3, found:	22.9963
Length  104/26, alignment 15/ 3, fail:	33.4799
Length  104/26, alignment 15/ 9, found:	23.8838
Length  104/26, alignment 15/ 9, fail:	32.905
Length  104/26, alignment 15/15, found:	22.9938
Length  104/26, alignment 15/15, fail:	33.5325
Length  130/26, alignment  0/ 0, found:	25.8503
Length  130/26, alignment  0/ 0, fail:	37.6464
Length  130/26, alignment  0/ 3, found:	25.948
Length  130/26, alignment  0/ 3, fail:	39.1356
Length  130/26, alignment  0/ 9, found:	26.0505
Length  130/26, alignment  0/ 9, fail:	37.4218
Length  130/26, alignment  0/15, found:	25.3876
Length  130/26, alignment  0/15, fail:	39.4725
Length  130/26, alignment  3/ 0, found:	25.4158
Length  130/26, alignment  3/ 0, fail:	37.7036
Length  130/26, alignment  3/ 3, found:	26.02
Length  130/26, alignment  3/ 3, fail:	40.0366
Length  130/26, alignment  3/ 9, found:	25.9529
Length  130/26, alignment  3/ 9, fail:	38.3031
Length  130/26, alignment  3/15, found:	25.9761
Length  130/26, alignment  3/15, fail:	40.2953
Length  130/26, alignment  9/ 0, found:	24.8896
Length  130/26, alignment  9/ 0, fail:	38.1029
Length  130/26, alignment  9/ 3, found:	26.1567
Length  130/26, alignment  9/ 3, fail:	38.9696
Length  130/26, alignment  9/ 9, found:	25.2791
Length  130/26, alignment  9/ 9, fail:	37.5182
Length  130/26, alignment  9/15, found:	26.0298
Length  130/26, alignment  9/15, fail:	38.4032
Length  130/26, alignment 15/ 0, found:	25.4181
Length  130/26, alignment 15/ 0, fail:	37.8452
Length  130/26, alignment 15/ 3, found:	27.6718
Length  130/26, alignment 15/ 3, fail:	38.6547
Length  130/26, alignment 15/ 9, found:	26.0139
Length  130/26, alignment 15/ 9, fail:	39.2125
Length  130/26, alignment 15/15, found:	26.8818
Length  130/26, alignment 15/15, fail:	38.6522
Length  156/26, alignment  0/ 0, found:	27.1688
Length  156/26, alignment  0/ 0, fail:	43.4998
Length  156/26, alignment  0/ 3, found:	27.6924
Length  156/26, alignment  0/ 3, fail:	42.9443
Length  156/26, alignment  0/ 9, found:	27.6913
Length  156/26, alignment  0/ 9, fail:	45.1855
Length  156/26, alignment  0/15, found:	28.2797
Length  156/26, alignment  0/15, fail:	43.7158
Length  156/26, alignment  3/ 0, found:	29.6273
Length  156/26, alignment  3/ 0, fail:	42.9858
Length  156/26, alignment  3/ 3, found:	28.813
Length  156/26, alignment  3/ 3, fail:	44.8768
Length  156/26, alignment  3/ 9, found:	28.2039
Length  156/26, alignment  3/ 9, fail:	42.8259
Length  156/26, alignment  3/15, found:	28.2711
Length  156/26, alignment  3/15, fail:	44.6606
Length  156/26, alignment  9/ 0, found:	27.0651
Length  156/26, alignment  9/ 0, fail:	42.3729
Length  156/26, alignment  9/ 3, found:	29.4259
Length  156/26, alignment  9/ 3, fail:	42.9785
Length  156/26, alignment  9/ 9, found:	27.7181
Length  156/26, alignment  9/ 9, fail:	44.6057
Length  156/26, alignment  9/15, found:	27.8927
Length  156/26, alignment  9/15, fail:	44.2529
Length  156/26, alignment 15/ 0, found:	28.3076
Length  156/26, alignment 15/ 0, fail:	44.6119
Length  156/26, alignment 15/ 3, found:	28.9694
Length  156/26, alignment 15/ 3, fail:	43.7854
Length  156/26, alignment 15/ 9, found:	29.8885
Length  156/26, alignment 15/ 9, fail:	42.8198
Length  156/26, alignment 15/15, found:	28.3833
Length  156/26, alignment 15/15, fail:	44.6766
Length  182/26, alignment  0/ 0, found:	29.698
Length  182/26, alignment  0/ 0, fail:	48.2069
Length  182/26, alignment  0/ 3, found:	31.434
Length  182/26, alignment  0/ 3, fail:	48.3363
Length  182/26, alignment  0/ 9, found:	29.9581
Length  182/26, alignment  0/ 9, fail:	48.1495
Length  182/26, alignment  0/15, found:	30.8433
Length  182/26, alignment  0/15, fail:	48.3839
Length  182/26, alignment  3/ 0, found:	29.9325
Length  182/26, alignment  3/ 0, fail:	49.6522
Length  182/26, alignment  3/ 3, found:	31.2803
Length  182/26, alignment  3/ 3, fail:	49.9623
Length  182/26, alignment  3/ 9, found:	31.9846
Length  182/26, alignment  3/ 9, fail:	49.7914
Length  182/26, alignment  3/15, found:	31.7184
Length  182/26, alignment  3/15, fail:	51.7433
Length  182/26, alignment  9/ 0, found:	31.3314
Length  182/26, alignment  9/ 0, fail:	49.8744
Length  182/26, alignment  9/ 3, found:	31.2936
Length  182/26, alignment  9/ 3, fail:	48.1251
Length  182/26, alignment  9/ 9, found:	31.7855
Length  182/26, alignment  9/ 9, fail:	49.6376
Length  182/26, alignment  9/15, found:	31.3033
Length  182/26, alignment  9/15, fail:	50.0344
Length  182/26, alignment 15/ 0, found:	29.8397
Length  182/26, alignment 15/ 0, fail:	47.9957
Length  182/26, alignment 15/ 3, found:	31.3448
Length  182/26, alignment 15/ 3, fail:	49.7244
Length  182/26, alignment 15/ 9, found:	31.2509
Length  182/26, alignment 15/ 9, fail:	49.7378
Length  182/26, alignment 15/15, found:	31.351
Length  182/26, alignment 15/15, fail:	48.4803
Length  108/27, alignment  0/ 0, found:	22.5604
Length  108/27, alignment  0/ 0, fail:	35.1439
Length  108/27, alignment  0/ 3, found:	23.4662
Length  108/27, alignment  0/ 3, fail:	34.332
Length  108/27, alignment  0/ 9, found:	23.2953
Length  108/27, alignment  0/ 9, fail:	36.0447
Length  108/27, alignment  0/15, found:	23.576
Length  108/27, alignment  0/15, fail:	34.6458
Length  108/27, alignment  3/ 0, found:	23.9058
Length  108/27, alignment  3/ 0, fail:	35.3477
Length  108/27, alignment  3/ 3, found:	23.9961
Length  108/27, alignment  3/ 3, fail:	34.0635
Length  108/27, alignment  3/ 9, found:	23.9252
Length  108/27, alignment  3/ 9, fail:	35.6285
Length  108/27, alignment  3/15, found:	24.411
Length  108/27, alignment  3/15, fail:	34.5103
Length  108/27, alignment  9/ 0, found:	23.2026
Length  108/27, alignment  9/ 0, fail:	35.2122
Length  108/27, alignment  9/ 3, found:	23.1866
Length  108/27, alignment  9/ 3, fail:	34.3307
Length  108/27, alignment  9/ 9, found:	23.3711
Length  108/27, alignment  9/ 9, fail:	34.5994
Length  108/27, alignment  9/15, found:	24.0974
Length  108/27, alignment  9/15, fail:	33.9022
Length  108/27, alignment 15/ 0, found:	23.4515
Length  108/27, alignment 15/ 0, fail:	34.2527
Length  108/27, alignment 15/ 3, found:	24.9153
Length  108/27, alignment 15/ 3, fail:	34.0586
Length  108/27, alignment 15/ 9, found:	23.9862
Length  108/27, alignment 15/ 9, fail:	34.7507
Length  108/27, alignment 15/15, found:	24.9885
Length  108/27, alignment 15/15, fail:	35.0876
Length  135/27, alignment  0/ 0, found:	25.2095
Length  135/27, alignment  0/ 0, fail:	39.5043
Length  135/27, alignment  0/ 3, found:	26.5939
Length  135/27, alignment  0/ 3, fail:	38.5692
Length  135/27, alignment  0/ 9, found:	25.6367
Length  135/27, alignment  0/ 9, fail:	39.9437
Length  135/27, alignment  0/15, found:	25.5793
Length  135/27, alignment  0/15, fail:	38.413
Length  135/27, alignment  3/ 0, found:	25.5342
Length  135/27, alignment  3/ 0, fail:	40.8666
Length  135/27, alignment  3/ 3, found:	26.2959
Length  135/27, alignment  3/ 3, fail:	40.0061
Length  135/27, alignment  3/ 9, found:	26.8513
Length  135/27, alignment  3/ 9, fail:	40.5809
Length  135/27, alignment  3/15, found:	26.252
Length  135/27, alignment  3/15, fail:	39.5311
Length  135/27, alignment  9/ 0, found:	27.4141
Length  135/27, alignment  9/ 0, fail:	38.9293
Length  135/27, alignment  9/ 3, found:	26.2385
Length  135/27, alignment  9/ 3, fail:	41.8762
Length  135/27, alignment  9/ 9, found:	27.9451
Length  135/27, alignment  9/ 9, fail:	39.4725
Length  135/27, alignment  9/15, found:	26.2861
Length  135/27, alignment  9/15, fail:	41.2133
Length  135/27, alignment 15/ 0, found:	25.7271
Length  135/27, alignment 15/ 0, fail:	38.8329
Length  135/27, alignment 15/ 3, found:	26.2312
Length  135/27, alignment 15/ 3, fail:	41.0961
Length  135/27, alignment 15/ 9, found:	26.2532
Length  135/27, alignment 15/ 9, fail:	39.6178
Length  135/27, alignment 15/15, found:	26.2898
Length  135/27, alignment 15/15, fail:	41.8993
Length  162/27, alignment  0/ 0, found:	28.1991
Length  162/27, alignment  0/ 0, fail:	44.9036
Length  162/27, alignment  0/ 3, found:	30.4635
Length  162/27, alignment  0/ 3, fail:	46.2941
Length  162/27, alignment  0/ 9, found:	29.4357
Length  162/27, alignment  0/ 9, fail:	46.8629
Length  162/27, alignment  0/15, found:	28.4736
Length  162/27, alignment  0/15, fail:	43.9697
Length  162/27, alignment  3/ 0, found:	29.5454
Length  162/27, alignment  3/ 0, fail:	44.7462
Length  162/27, alignment  3/ 3, found:	29.2892
Length  162/27, alignment  3/ 3, fail:	45.0732
Length  162/27, alignment  3/ 9, found:	30.2877
Length  162/27, alignment  3/ 9, fail:	44.4531
Length  162/27, alignment  3/15, found:	29.194
Length  162/27, alignment  3/15, fail:	45.663
Length  162/27, alignment  9/ 0, found:	28.0012
Length  162/27, alignment  9/ 0, fail:	43.5229
Length  162/27, alignment  9/ 3, found:	29.2098
Length  162/27, alignment  9/ 3, fail:	44.9867
Length  162/27, alignment  9/ 9, found:	28.5701
Length  162/27, alignment  9/ 9, fail:	45.5812
Length  162/27, alignment  9/15, found:	29.3295
Length  162/27, alignment  9/15, fail:	43.9709
Length  162/27, alignment 15/ 0, found:	28.9254
Length  162/27, alignment 15/ 0, fail:	46.0535
Length  162/27, alignment 15/ 3, found:	29.2428
Length  162/27, alignment 15/ 3, fail:	44.1968
Length  162/27, alignment 15/ 9, found:	31.312
Length  162/27, alignment 15/ 9, fail:	44.1992
Length  162/27, alignment 15/15, found:	29.194
Length  162/27, alignment 15/15, fail:	45.9497
Length  189/27, alignment  0/ 0, found:	30.2913
Length  189/27, alignment  0/ 0, fail:	48.5365
Length  189/27, alignment  0/ 3, found:	31.4498
Length  189/27, alignment  0/ 3, fail:	52.001
Length  189/27, alignment  0/ 9, found:	32.075
Length  189/27, alignment  0/ 9, fail:	51.6299
Length  189/27, alignment  0/15, found:	30.8236
Length  189/27, alignment  0/15, fail:	48.9186
Length  189/27, alignment  3/ 0, found:	32.7488
Length  189/27, alignment  3/ 0, fail:	51.0732
Length  189/27, alignment  3/ 3, found:	32.297
Length  189/27, alignment  3/ 3, fail:	52.5723
Length  189/27, alignment  3/ 9, found:	31.8577
Length  189/27, alignment  3/ 9, fail:	51.2136
Length  189/27, alignment  3/15, found:	33.3773
Length  189/27, alignment  3/15, fail:	49.9391
Length  189/27, alignment  9/ 0, found:	30.4794
Length  189/27, alignment  9/ 0, fail:	50.707
Length  189/27, alignment  9/ 3, found:	30.6405
Length  189/27, alignment  9/ 3, fail:	49.2677
Length  189/27, alignment  9/ 9, found:	32.7158
Length  189/27, alignment  9/ 9, fail:	49.3861
Length  189/27, alignment  9/15, found:	30.8615
Length  189/27, alignment  9/15, fail:	51.271
Length  189/27, alignment 15/ 0, found:	31.1788
Length  189/27, alignment 15/ 0, fail:	51.73
Length  189/27, alignment 15/ 3, found:	32.6669
Length  189/27, alignment 15/ 3, fail:	51.365
Length  189/27, alignment 15/ 9, found:	31.7161
Length  189/27, alignment 15/ 9, fail:	51.8362
Length  189/27, alignment 15/15, found:	31.5951
Length  189/27, alignment 15/15, fail:	51.1624
Length  112/28, alignment  0/ 0, found:	24.5332
Length  112/28, alignment  0/ 0, fail:	35.2634
Length  112/28, alignment  0/ 3, found:	24.0631
Length  112/28, alignment  0/ 3, fail:	36.395
Length  112/28, alignment  0/ 9, found:	24.9727
Length  112/28, alignment  0/ 9, fail:	35.4001
Length  112/28, alignment  0/15, found:	24.1243
Length  112/28, alignment  0/15, fail:	36.0789
Length  112/28, alignment  3/ 0, found:	24.5845
Length  112/28, alignment  3/ 0, fail:	34.5457
Length  112/28, alignment  3/ 3, found:	24.0631
Length  112/28, alignment  3/ 3, fail:	35.6809
Length  112/28, alignment  3/ 9, found:	25.29
Length  112/28, alignment  3/ 9, fail:	35.3403
Length  112/28, alignment  3/15, found:	24.2073
Length  112/28, alignment  3/15, fail:	35.925
Length  112/28, alignment  9/ 0, found:	24.3818
Length  112/28, alignment  9/ 0, fail:	34.8655
Length  112/28, alignment  9/ 3, found:	24.1351
Length  112/28, alignment  9/ 3, fail:	36.1901
Length  112/28, alignment  9/ 9, found:	25.0715
Length  112/28, alignment  9/ 9, fail:	35.5088
Length  112/28, alignment  9/15, found:	24.1681
Length  112/28, alignment  9/15, fail:	36.1228
Length  112/28, alignment 15/ 0, found:	24.571
Length  112/28, alignment 15/ 0, fail:	34.5286
Length  112/28, alignment 15/ 3, found:	24.0607
Length  112/28, alignment 15/ 3, fail:	35.8275
Length  112/28, alignment 15/ 9, found:	25.2777
Length  112/28, alignment 15/ 9, fail:	35.8164
Length  112/28, alignment 15/15, found:	24.6785
Length  112/28, alignment 15/15, fail:	36.4597
Length  140/28, alignment  0/ 0, found:	27.4727
Length  140/28, alignment  0/ 0, fail:	40.316
Length  140/28, alignment  0/ 3, found:	27.1113
Length  140/28, alignment  0/ 3, fail:	42.0166
Length  140/28, alignment  0/ 9, found:	26.5486
Length  140/28, alignment  0/ 9, fail:	40.277
Length  140/28, alignment  0/15, found:	26.5669
Length  140/28, alignment  0/15, fail:	41.632
Length  140/28, alignment  3/ 0, found:	26.7684
Length  140/28, alignment  3/ 0, fail:	39.6666
Length  140/28, alignment  3/ 3, found:	27.9902
Length  140/28, alignment  3/ 3, fail:	41.9702
Length  140/28, alignment  3/ 9, found:	27.3188
Length  140/28, alignment  3/ 9, fail:	41.1571
Length  140/28, alignment  3/15, found:	28.3309
Length  140/28, alignment  3/15, fail:	40.5468
Length  140/28, alignment  9/ 0, found:	25.926
Length  140/28, alignment  9/ 0, fail:	41.2146
Length  140/28, alignment  9/ 3, found:	26.645
Length  140/28, alignment  9/ 3, fail:	39.8046
Length  140/28, alignment  9/ 9, found:	26.6389
Length  140/28, alignment  9/ 9, fail:	41.4014
Length  140/28, alignment  9/15, found:	26.7634
Length  140/28, alignment  9/15, fail:	39.9156
Length  140/28, alignment 15/ 0, found:	27.4409
Length  140/28, alignment 15/ 0, fail:	40.8629
Length  140/28, alignment 15/ 3, found:	27.3202
Length  140/28, alignment 15/ 3, fail:	40.4845
Length  140/28, alignment 15/ 9, found:	29.0499
Length  140/28, alignment 15/ 9, fail:	40.3453
Length  140/28, alignment 15/15, found:	27.2848
Length  140/28, alignment 15/15, fail:	40.7909
Length  168/28, alignment  0/ 0, found:	30.1827
Length  168/28, alignment  0/ 0, fail:	45.2601
Length  168/28, alignment  0/ 3, found:	29.6041
Length  168/28, alignment  0/ 3, fail:	48.2533
Length  168/28, alignment  0/ 9, found:	29.8824
Length  168/28, alignment  0/ 9, fail:	47.0338
Length  168/28, alignment  0/15, found:	31.4779
Length  168/28, alignment  0/15, fail:	45.8265
Length  168/28, alignment  3/ 0, found:	28.9326
Length  168/28, alignment  3/ 0, fail:	47.4391
Length  168/28, alignment  3/ 3, found:	29.5651
Length  168/28, alignment  3/ 3, fail:	45.5751
Length  168/28, alignment  3/ 9, found:	30.9908
Length  168/28, alignment  3/ 9, fail:	45.5751
Length  168/28, alignment  3/15, found:	29.6748
Length  168/28, alignment  3/15, fail:	47.6808
Length  168/28, alignment  9/ 0, found:	29.5247
Length  168/28, alignment  9/ 0, fail:	46.5161
Length  168/28, alignment  9/ 3, found:	30.7369
Length  168/28, alignment  9/ 3, fail:	46.67
Length  168/28, alignment  9/ 9, found:	29.7067
Length  168/28, alignment  9/ 9, fail:	46.5736
Length  168/28, alignment  9/15, found:	30.8212
Length  168/28, alignment  9/15, fail:	45.8156
Length  168/28, alignment 15/ 0, found:	29.1451
Length  168/28, alignment 15/ 0, fail:	46.8481
Length  168/28, alignment 15/ 3, found:	29.6028
Length  168/28, alignment 15/ 3, fail:	46.8702
Length  168/28, alignment 15/ 9, found:	32.2092
Length  168/28, alignment 15/ 9, fail:	46.5858
Length  168/28, alignment 15/15, found:	29.4343
Length  168/28, alignment 15/15, fail:	47.3719
Length  196/28, alignment  0/ 0, found:	31.0959
Length  196/28, alignment  0/ 0, fail:	50.691
Length  196/28, alignment  0/ 3, found:	33.5105
Length  196/28, alignment  0/ 3, fail:	51.199
Length  196/28, alignment  0/ 9, found:	31.9271
Length  196/28, alignment  0/ 9, fail:	53.0862
Length  196/28, alignment  0/15, found:	31.8759
Length  196/28, alignment  0/15, fail:	51.2112
Length  196/28, alignment  3/ 0, found:	33.7864
Length  196/28, alignment  3/ 0, fail:	50.7791
Length  196/28, alignment  3/ 3, found:	33.2491
Length  196/28, alignment  3/ 3, fail:	53.2352
Length  196/28, alignment  3/ 9, found:	33.0087
Length  196/28, alignment  3/ 9, fail:	51.902
Length  196/28, alignment  3/15, found:	34.3344
Length  196/28, alignment  3/15, fail:	51.9753
Length  196/28, alignment  9/ 0, found:	32.3141
Length  196/28, alignment  9/ 0, fail:	52.8225
Length  196/28, alignment  9/ 3, found:	32.6633
Length  196/28, alignment  9/ 3, fail:	53.854
Length  196/28, alignment  9/ 9, found:	31.8162
Length  196/28, alignment  9/ 9, fail:	51.3882
Length  196/28, alignment  9/15, found:	33.4799
Length  196/28, alignment  9/15, fail:	51.2098
Length  196/28, alignment 15/ 0, found:	32.2825
Length  196/28, alignment 15/ 0, fail:	52.2012
