                       	strtok
Length  322/23, alignment  3/ 0, found:	77.8828
Length  322/23, alignment  3/ 0, fail:	79.0259
Length  322/23, alignment  3/ 3, found:	79.6553
Length  322/23, alignment  3/ 3, fail:	77.5361
Length  322/23, alignment  3/ 9, found:	75.9834
Length  322/23, alignment  3/ 9, fail:	77.2285
Length  322/23, alignment  3/15, found:	75.9102
Length  322/23, alignment  3/15, fail:	79.9971
Length  322/23, alignment  9/ 0, found:	81.0962
Length  322/23, alignment  9/ 0, fail:	74.7236
Length  322/23, alignment  9/ 3, found:	75.4175
Length  322/23, alignment  9/ 3, fail:	75.8174
Length  322/23, alignment  9/ 9, found:	75.0659
Length  322/23, alignment  9/ 9, fail:	78.5127
Length  322/23, alignment  9/15, found:	75.2271
Length  322/23, alignment  9/15, fail:	79.1719
Length  322/23, alignment 15/ 0, found:	76.687
Length  322/23, alignment 15/ 0, fail:	75.4805
Length  322/23, alignment 15/ 3, found:	76.1108
Length  322/23, alignment 15/ 3, fail:	76.5547
Length  322/23, alignment 15/ 9, found:	80.4468
Length  322/23, alignment 15/ 9, fail:	80.6514
Length  322/23, alignment 15/15, found:	77.2578
Length  322/23, alignment 15/15, fail:	77.7173
Length  345/23, alignment  0/ 0, found:	81.6133
Length  345/23, alignment  0/ 0, fail:	80.2515
Length  345/23, alignment  0/ 3, found:	84.3335
Length  345/23, alignment  0/ 3, fail:	84.5337
Length  345/23, alignment  0/ 9, found:	79.7827
Length  345/23, alignment  0/ 9, fail:	80.1875
Length  345/23, alignment  0/15, found:	79.9585
Length  345/23, alignment  0/15, fail:	82.6489
Length  345/23, alignment  3/ 0, found:	79.7773
Length  345/23, alignment  3/ 0, fail:	84.1426
Length  345/23, alignment  3/ 3, found:	80.5781
Length  345/23, alignment  3/ 3, fail:	81.4722
Length  345/23, alignment  3/ 9, found:	80.4272
Length  345/23, alignment  3/ 9, fail:	83.8989
Length  345/23, alignment  3/15, found:	80.5977
Length  345/23, alignment  3/15, fail:	81.1646
Length  345/23, alignment  9/ 0, found:	79.3286
Length  345/23, alignment  9/ 0, fail:	79.2651
Length  345/23, alignment  9/ 3, found:	81.335
Length  345/23, alignment  9/ 3, fail:	83.0591
Length  345/23, alignment  9/ 9, found:	82.9077
Length  345/23, alignment  9/ 9, fail:	80.2319
Length  345/23, alignment  9/15, found:	79.9141
Length  345/23, alignment  9/15, fail:	80.6665
Length  345/23, alignment 15/ 0, found:	79.729
Length  345/23, alignment 15/ 0, fail:	82.644
Length  345/23, alignment 15/ 3, found:	85.8179
Length  345/23, alignment 15/ 3, fail:	81.5254
Length  345/23, alignment 15/ 9, found:	80.6074
Length  345/23, alignment 15/ 9, fail:	81.4429
Length  345/23, alignment 15/15, found:	80.7642
Length  345/23, alignment 15/15, fail:	83.8257
Length   48/24, alignment  0/ 0, found:	24.7368
Length   48/24, alignment  0/ 0, fail:	28.4629
Length   48/24, alignment  0/ 3, found:	26.1528
Length   48/24, alignment  0/ 3, fail:	25.9434
Length   48/24, alignment  0/ 9, found:	25.6943
Length   48/24, alignment  0/ 9, fail:	25.9429
Length   48/24, alignment  0/15, found:	25.6943
Length   48/24, alignment  0/15, fail:	25.9282
Length   48/24, alignment  3/ 0, found:	24.7812
Length   48/24, alignment  3/ 0, fail:	24.9858
Length   48/24, alignment  3/ 3, found:	25.5674
Length   48/24, alignment  3/ 3, fail:	25.9282
Length   48/24, alignment  3/ 9, found:	25.5625
Length   48/24, alignment  3/ 9, fail:	25.894
Length   48/24, alignment  3/15, found:	25.5083
Length   48/24, alignment  3/15, fail:	25.9189
Length   48/24, alignment  9/ 0, found:	27.4858
Length   48/24, alignment  9/ 0, fail:	25.0156
Length   48/24, alignment  9/ 3, found:	25.7036
Length   48/24, alignment  9/ 3, fail:	29.1904
Length   48/24, alignment  9/ 9, found:	25.6895
Length   48/24, alignment  9/ 9, fail:	25.9868
Length   48/24, alignment  9/15, found:	25.4062
Length   48/24, alignment  9/15, fail:	25.9771
Length   48/24, alignment 15/ 0, found:	24.7324
Length   48/24, alignment 15/ 0, fail:	24.9907
Length   48/24, alignment 15/ 3, found:	25.5723
Length   48/24, alignment 15/ 3, fail:	25.9038
Length   48/24, alignment 15/ 9, found:	25.2842
Length   48/24, alignment 15/ 9, fail:	25.9087
Length   48/24, alignment 15/15, found:	25.5181
Length   48/24, alignment 15/15, fail:	25.9141
Length   72/24, alignment  0/ 0, found:	29.0728
Length   72/24, alignment  0/ 0, fail:	31.9346
Length   72/24, alignment  0/ 3, found:	30.0449
Length   72/24, alignment  0/ 3, fail:	30.4062
Length   72/24, alignment  0/ 9, found:	30.0303
Length   72/24, alignment  0/ 9, fail:	30.3867
Length   72/24, alignment  0/15, found:	30.0059
Length   72/24, alignment  0/15, fail:	30.3569
Length   72/24, alignment  3/ 0, found:	30.4453
Length   72/24, alignment  3/ 0, fail:	30.2061
Length   72/24, alignment  3/ 3, found:	29.9668
Length   72/24, alignment  3/ 3, fail:	30.3623
Length   72/24, alignment  3/ 9, found:	29.8882
Length   72/24, alignment  3/ 9, fail:	30.3525
Length   72/24, alignment  3/15, found:	30.001
Length   72/24, alignment  3/15, fail:	30.3477
Length   72/24, alignment  9/ 0, found:	28.9219
Length   72/24, alignment  9/ 0, fail:	32.0762
Length   72/24, alignment  9/ 3, found:	30.0103
Length   72/24, alignment  9/ 3, fail:	30.3232
Length   72/24, alignment  9/ 9, found:	32.6768
Length   72/24, alignment  9/ 9, fail:	30.665
Length   72/24, alignment  9/15, found:	29.8789
Length   72/24, alignment  9/15, fail:	30.4307
Length   72/24, alignment 15/ 0, found:	28.9507
Length   72/24, alignment 15/ 0, fail:	29.4541
Length   72/24, alignment 15/ 3, found:	30.167
Length   72/24, alignment 15/ 3, fail:	30.3623
Length   72/24, alignment 15/ 9, found:	30.167
Length   72/24, alignment 15/ 9, fail:	30.3813
Length   72/24, alignment 15/15, found:	30.1572
Length   72/24, alignment 15/15, fail:	30.3672
Length   96/24, alignment  0/ 0, found:	44.855
Length   96/24, alignment  0/ 0, fail:	33.8389
Length   96/24, alignment  0/ 3, found:	35.7139
Length   96/24, alignment  0/ 3, fail:	35.1377
Length   96/24, alignment  0/ 9, found:	35.7285
Length   96/24, alignment  0/ 9, fail:	35.46
Length   96/24, alignment  0/15, found:	34.0728
Length   96/24, alignment  0/15, fail:	34.8154
Length   96/24, alignment  3/ 0, found:	33.5459
Length   96/24, alignment  3/ 0, fail:	33.8877
Length   96/24, alignment  3/ 3, found:	34.332
Length   96/24, alignment  3/ 3, fail:	34.791
Length   96/24, alignment  3/ 9, found:	34.4297
Length   96/24, alignment  3/ 9, fail:	39.9619
Length   96/24, alignment  3/15, found:	34.3369
Length   96/24, alignment  3/15, fail:	35.0156
Length   96/24, alignment  9/ 0, found:	37.2085
Length   96/24, alignment  9/ 0, fail:	34.0684
Length   96/24, alignment  9/ 3, found:	34.293
Length   96/24, alignment  9/ 3, fail:	34.9912
Length   96/24, alignment  9/ 9, found:	34.5225
Length   96/24, alignment  9/ 9, fail:	35.0059
Length   96/24, alignment  9/15, found:	34.5225
Length   96/24, alignment  9/15, fail:	34.9766
Length   96/24, alignment 15/ 0, found:	33.7461
Length   96/24, alignment 15/ 0, fail:	34.2197
Length   96/24, alignment 15/ 3, found:	34.2881
Length   96/24, alignment 15/ 3, fail:	35.001
Length   96/24, alignment 15/ 9, found:	34.2734
Length   96/24, alignment 15/ 9, fail:	37.9258
Length   96/24, alignment 15/15, found:	34.2637
Length   96/24, alignment 15/15, fail:	34.7568
Length  120/24, alignment  0/ 0, found:	38.0088
Length  120/24, alignment  0/ 0, fail:	38.3022
Length  120/24, alignment  0/ 3, found:	38.8438
Length  120/24, alignment  0/ 3, fail:	39.2783
Length  120/24, alignment  0/ 9, found:	38.9414
Length  120/24, alignment  0/ 9, fail:	39.2734
Length  120/24, alignment  0/15, found:	38.834
Length  120/24, alignment  0/15, fail:	41.9546
Length  120/24, alignment  3/ 0, found:	38.0576
Length  120/24, alignment  3/ 0, fail:	42.4766
Length  120/24, alignment  3/ 3, found:	38.585
Length  120/24, alignment  3/ 3, fail:	39.2295
Length  120/24, alignment  3/ 9, found:	38.5801
Length  120/24, alignment  3/ 9, fail:	39.23
Length  120/24, alignment  3/15, found:	38.5703
Length  120/24, alignment  3/15, fail:	39.2344
Length  120/24, alignment  9/ 0, found:	38.0093
Length  120/24, alignment  9/ 0, fail:	38.2432
Length  120/24, alignment  9/ 3, found:	38.834
Length  120/24, alignment  9/ 3, fail:	41.8618
Length  120/24, alignment  9/ 9, found:	38.8291
Length  120/24, alignment  9/ 9, fail:	43.0923
Length  120/24, alignment  9/15, found:	38.9365
Length  120/24, alignment  9/15, fail:	39.5322
Length  120/24, alignment 15/ 0, found:	37.8232
Length  120/24, alignment 15/ 0, fail:	38.8926
Length  120/24, alignment 15/ 3, found:	38.8145
Length  120/24, alignment 15/ 3, fail:	39.8643
Length  120/24, alignment 15/ 9, found:	38.8047
Length  120/24, alignment 15/ 9, fail:	39.8594
Length  120/24, alignment 15/15, found:	38.8047
Length  120/24, alignment 15/15, fail:	42.5791
Length  144/24, alignment  0/ 0, found:	42.7651
Length  144/24, alignment  0/ 0, fail:	47.4082
Length  144/24, alignment  0/ 3, found:	43.2681
Length  144/24, alignment  0/ 3, fail:	43.6636
Length  144/24, alignment  0/ 9, found:	43.0869
Length  144/24, alignment  0/ 9, fail:	43.6733
Length  144/24, alignment  0/15, found:	43.0771
Length  144/24, alignment  0/15, fail:	43.6782
Length  144/24, alignment  3/ 0, found:	42.4717
Length  144/24, alignment  3/ 0, fail:	42.687
Length  144/24, alignment  3/ 3, found:	45.7485
Length  144/24, alignment  3/ 3, fail:	44.0684
Length  144/24, alignment  3/ 9, found:	47.1646
Length  144/24, alignment  3/ 9, fail:	44.0591
Length  144/24, alignment  3/15, found:	43.2578
Length  144/24, alignment  3/15, fail:	44.269
Length  144/24, alignment  9/ 0, found:	42.1104
Length  144/24, alignment  9/ 0, fail:	43.1021
Length  144/24, alignment  9/ 3, found:	43.0869
Length  144/24, alignment  9/ 3, fail:	44.0884
Length  144/24, alignment  9/ 9, found:	43.0874
Length  144/24, alignment  9/ 9, fail:	46.5537
Length  144/24, alignment  9/15, found:	43.3315
Length  144/24, alignment  9/15, fail:	48.7124
Length  144/24, alignment 15/ 0, found:	42.5889
Length  144/24, alignment 15/ 0, fail:	42.6724
Length  144/24, alignment 15/ 3, found:	43.0039
Length  144/24, alignment 15/ 3, fail:	43.6196
Length  144/24, alignment 15/ 9, found:	42.9897
Length  144/24, alignment 15/ 9, fail:	43.6094
Length  144/24, alignment 15/15, found:	42.9946
Length  144/24, alignment 15/15, fail:	46.8472
Length  168/24, alignment  0/ 0, found:	46.7051
Length  168/24, alignment  0/ 0, fail:	51.5786
Length  168/24, alignment  0/ 3, found:	49.4546
Length  168/24, alignment  0/ 3, fail:	48.6929
Length  168/24, alignment  0/ 9, found:	48.9468
Length  168/24, alignment  0/ 9, fail:	48.6831
Length  168/24, alignment  0/15, found:	48.9126
Length  168/24, alignment  0/15, fail:	48.688
Length  168/24, alignment  3/ 0, found:	48.2095
Length  168/24, alignment  3/ 0, fail:	49.9375
Length  168/24, alignment  3/ 3, found:	47.4863
Length  168/24, alignment  3/ 3, fail:	51.2954
Length  168/24, alignment  3/ 9, found:	49.02
Length  168/24, alignment  3/ 9, fail:	49.0444
Length  168/24, alignment  3/15, found:	48.8247
Length  168/24, alignment  3/15, fail:	49.0444
Length  168/24, alignment  9/ 0, found:	47.6235
Length  168/24, alignment  9/ 0, fail:	46.9839
Length  168/24, alignment  9/ 3, found:	47.6768
Length  168/24, alignment  9/ 3, fail:	50.8462
Length  168/24, alignment  9/ 9, found:	47.6772
Length  168/24, alignment  9/ 9, fail:	52.8188
Length  168/24, alignment  9/15, found:	47.6724
Length  168/24, alignment  9/15, fail:	48.8491
Length  168/24, alignment 15/ 0, found:	46.6763
Length  168/24, alignment 15/ 0, fail:	47.1255
Length  168/24, alignment 15/ 3, found:	47.4814
Length  168/24, alignment 15/ 3, fail:	48.2729
Length  168/24, alignment 15/ 9, found:	47.4673
Length  168/24, alignment 15/ 9, fail:	48.0093
Length  168/24, alignment 15/15, found:	51.0757
Length  168/24, alignment 15/15, fail:	48.3364
Length  192/24, alignment  0/ 0, found:	51.2417
Length  192/24, alignment  0/ 0, fail:	51.4663
Length  192/24, alignment  0/ 3, found:	51.9204
Length  192/24, alignment  0/ 3, fail:	52.7017
Length  192/24, alignment  0/ 9, found:	52.8384
Length  192/24, alignment  0/ 9, fail:	53.3413
Length  192/24, alignment  0/15, found:	55.3682
Length  192/24, alignment  0/15, fail:	52.7358
Length  192/24, alignment  3/ 0, found:	55.4897
Length  192/24, alignment  3/ 0, fail:	51.4956
Length  192/24, alignment  3/ 3, found:	52.1206
Length  192/24, alignment  3/ 3, fail:	52.6919
Length  192/24, alignment  3/ 9, found:	52.1108
Length  192/24, alignment  3/ 9, fail:	52.4385
Length  192/24, alignment  3/15, found:	52.311
Length  192/24, alignment  3/15, fail:	55.856
Length  192/24, alignment  9/ 0, found:	51.3687
Length  192/24, alignment  9/ 0, fail:	51.5688
Length  192/24, alignment  9/ 3, found:	51.9204
Length  192/24, alignment  9/ 3, fail:	52.5259
Length  192/24, alignment  9/ 9, found:	51.9155
Length  192/24, alignment  9/ 9, fail:	52.5259
Length  192/24, alignment  9/15, found:	51.9106
Length  192/24, alignment  9/15, fail:	52.4917
Length  192/24, alignment 15/ 0, found:	54.2349
Length  192/24, alignment 15/ 0, fail:	51.5933
Length  192/24, alignment 15/ 3, found:	56.2515
Length  192/24, alignment 15/ 3, fail:	52.9702
Length  192/24, alignment 15/ 9, found:	53.332
Length  192/24, alignment 15/ 9, fail:	52.9946
Length  192/24, alignment 15/15, found:	53.3169
Length  192/24, alignment 15/15, fail:	53.0093
Length  216/24, alignment  0/ 0, found:	56.7056
Length  216/24, alignment  0/ 0, fail:	59.3818
Length  216/24, alignment  0/ 3, found:	60.0845
Length  216/24, alignment  0/ 3, fail:	56.9258
Length  216/24, alignment  0/ 9, found:	56.3052
Length  216/24, alignment  0/ 9, fail:	56.9106
Length  216/24, alignment  0/15, found:	55.9053
Length  216/24, alignment  0/15, fail:	56.8423
Length  216/24, alignment  3/ 0, found:	55.3335
Length  216/24, alignment  3/ 0, fail:	58.9277
Length  216/24, alignment  3/ 3, found:	56.6567
Length  216/24, alignment  3/ 3, fail:	60.9443
Length  216/24, alignment  3/ 9, found:	56.686
Length  216/24, alignment  3/ 9, fail:	56.7886
Length  216/24, alignment  3/15, found:	56.6865
Length  216/24, alignment  3/15, fail:	56.7397
Length  216/24, alignment  9/ 0, found:	55.5825
Length  216/24, alignment  9/ 0, fail:	58.4248
Length  216/24, alignment  9/ 3, found:	56.2856
Length  216/24, alignment  9/ 3, fail:	60.4219
Length  216/24, alignment  9/ 9, found:	56.2808
Length  216/24, alignment  9/ 9, fail:	57.2964
Length  216/24, alignment  9/15, found:	57.7456
Length  216/24, alignment  9/15, fail:	57.897
Length  216/24, alignment 15/ 0, found:	55.3193
Length  216/24, alignment 15/ 0, fail:	59.2544
Length  216/24, alignment 15/ 3, found:	56.8667
Length  216/24, alignment 15/ 3, fail:	60.2607
Length  216/24, alignment 15/ 9, found:	57.0376
Length  216/24, alignment 15/ 9, fail:	56.7891
Length  216/24, alignment 15/15, found:	56.6714
Length  216/24, alignment 15/15, fail:	56.8179
Length  240/24, alignment  0/ 0, found:	60.0654
Length  240/24, alignment  0/ 0, fail:	60.3579
Length  240/24, alignment  0/ 3, found:	63.5664
Length  240/24, alignment  0/ 3, fail:	64.8799
Length  240/24, alignment  0/ 9, found:	60.9199
Length  240/24, alignment  0/ 9, fail:	61.3394
Length  240/24, alignment  0/15, found:	62.0674
Length  240/24, alignment  0/15, fail:	61.8276
Length  240/24, alignment  3/ 0, found:	61.1294
Length  240/24, alignment  3/ 0, fail:	63.3125
Length  240/24, alignment  3/ 3, found:	60.9927
Length  240/24, alignment  3/ 3, fail:	65.3438
Length  240/24, alignment  3/ 9, found:	60.9443
Length  240/24, alignment  3/ 9, fail:	61.5298
Length  240/24, alignment  3/15, found:	60.9492
Length  240/24, alignment  3/15, fail:	61.1934
Length  240/24, alignment  9/ 0, found:	60.0698
Length  240/24, alignment  9/ 0, fail:	62.9512
Length  240/24, alignment  9/ 3, found:	60.6802
Length  240/24, alignment  9/ 3, fail:	64.792
Length  240/24, alignment  9/ 9, found:	61.6768
Length  240/24, alignment  9/ 9, fail:	62.2725
Length  240/24, alignment  9/15, found:	61.7251
Length  240/24, alignment  9/15, fail:	62.2285
Length  240/24, alignment 15/ 0, found:	60.8364
Length  240/24, alignment 15/ 0, fail:	63.4541
Length  240/24, alignment 15/ 3, found:	64.8213
Length  240/24, alignment 15/ 3, fail:	61.2031
Length  240/24, alignment 15/ 9, found:	60.9976
Length  240/24, alignment 15/ 9, fail:	61.252
Length  240/24, alignment 15/15, found:	60.9927
Length  240/24, alignment 15/15, fail:	61.252
Length  264/24, alignment  0/ 0, found:	67.2578
Length  264/24, alignment  0/ 0, fail:	64.6943
Length  264/24, alignment  0/ 3, found:	69.7041
Length  264/24, alignment  0/ 3, fail:	66.125
Length  264/24, alignment  0/ 9, found:	65.627
Length  264/24, alignment  0/ 9, fail:	66.1343
Length  264/24, alignment  0/15, found:	65.6221
Length  264/24, alignment  0/15, fail:	66.0029
Length  264/24, alignment  3/ 0, found:	65.9639
Length  264/24, alignment  3/ 0, fail:	68.9668
Length  264/24, alignment  3/ 3, found:	65.1875
Length  264/24, alignment  3/ 3, fail:	66.3887
Length  264/24, alignment  3/ 9, found:	65.4707
Length  264/24, alignment  3/ 9, fail:	66.1885
Length  264/24, alignment  3/15, found:	65.1777
Length  264/24, alignment  3/15, fail:	68.3711
Length  264/24, alignment  9/ 0, found:	68.8545
Length  264/24, alignment  9/ 0, fail:	64.7085
Length  264/24, alignment  9/ 3, found:	65.6362
Length  264/24, alignment  9/ 3, fail:	65.6904
Length  264/24, alignment  9/ 9, found:	65.6221
Length  264/24, alignment  9/ 9, fail:	65.71
Length  264/24, alignment  9/15, found:	69.001
Length  264/24, alignment  9/15, fail:	69.9971
Length  264/24, alignment 15/ 0, found:	63.8398
Length  264/24, alignment 15/ 0, fail:	65.5244
Length  264/24, alignment 15/ 3, found:	66.7793
Length  264/24, alignment 15/ 3, fail:	65.6118
Length  264/24, alignment 15/ 9, found:	65.2266
Length  264/24, alignment 15/ 9, fail:	69.0059
Length  264/24, alignment 15/15, found:	69.8701
Length  264/24, alignment 15/15, fail:	65.583
Length  288/24, alignment  0/ 0, found:	70.0947
Length  288/24, alignment  0/ 0, fail:	69.4648
Length  288/24, alignment  0/ 3, found:	70.8857
Length  288/24, alignment  0/ 3, fail:	70.0557
Length  288/24, alignment  0/ 9, found:	72.5752
Length  288/24, alignment  0/ 9, fail:	75.1924
Length  288/24, alignment  0/15, found:	69.6602
Length  288/24, alignment  0/15, fail:	70.9736
Length  288/24, alignment  3/ 0, found:	68.8838
Length  288/24, alignment  3/ 0, fail:	68.9717
Length  288/24, alignment  3/ 3, found:	69.543
Length  288/24, alignment  3/ 3, fail:	72.6436
Length  288/24, alignment  3/ 9, found:	73.791
Length  288/24, alignment  3/ 9, fail:	70.8418
Length  288/24, alignment  3/15, found:	69.5576
Length  288/24, alignment  3/15, fail:	72.0576
Length  288/24, alignment  9/ 0, found:	68.8496
Length  288/24, alignment  9/ 0, fail:	72.1309
Length  288/24, alignment  9/ 3, found:	69.8848
Length  288/24, alignment  9/ 3, fail:	73.855
Length  288/24, alignment  9/ 9, found:	69.4746
Length  288/24, alignment  9/ 9, fail:	70.1045
Length  288/24, alignment  9/15, found:	69.8799
Length  288/24, alignment  9/15, fail:	70.1045
Length  288/24, alignment 15/ 0, found:	71.1982
Length  288/24, alignment 15/ 0, fail:	69.4111
Length  288/24, alignment 15/ 3, found:	73.728
Length  288/24, alignment 15/ 3, fail:	70.0264
Length  288/24, alignment 15/ 9, found:	69.5918
Length  288/24, alignment 15/ 9, fail:	70.0361
Length  288/24, alignment 15/15, found:	69.5967
Length  288/24, alignment 15/15, fail:	72.7314
Length  312/24, alignment  0/ 0, found:	76.5454
Length  312/24, alignment  0/ 0, fail:	73.5127
Length  312/24, alignment  0/ 3, found:	73.8936
Length  312/24, alignment  0/ 3, fail:	74.8022
Length  312/24, alignment  0/ 9, found:	73.542
Length  312/24, alignment  0/ 9, fail:	79.5825
Length  312/24, alignment  0/15, found:	74.1182
Length  312/24, alignment  0/15, fail:	77.8931
Length  312/24, alignment  3/ 0, found:	73.2197
Length  312/24, alignment  3/ 0, fail:	73.5518
Length  312/24, alignment  3/ 3, found:	73.625
Length  312/24, alignment  3/ 3, fail:	74.4258
Length  312/24, alignment  3/ 9, found:	76.7305
Length  312/24, alignment  3/ 9, fail:	78.645
Length  312/24, alignment  3/15, found:	73.5518
Length  312/24, alignment  3/15, fail:	75.3735
Length  312/24, alignment  9/ 0, found:	72.8877
Length  312/24, alignment  9/ 0, fail:	73.6055
Length  312/24, alignment  9/ 3, found:	77.439
Length  312/24, alignment  9/ 3, fail:	79.3574
Length  312/24, alignment  9/ 9, found:	75.2217
Length  312/24, alignment  9/ 9, fail:	75.3193
Length  312/24, alignment  9/15, found:	75.1978
Length  312/24, alignment  9/15, fail:	74.5967
Length  312/24, alignment 15/ 0, found:	75.8862
Length  312/24, alignment 15/ 0, fail:	74.9629
Length  312/24, alignment 15/ 3, found:	78.7378
Length  312/24, alignment 15/ 3, fail:	76.2422
Length  312/24, alignment 15/ 9, found:	75.2314
Length  312/24, alignment 15/ 9, fail:	75.5054
Length  312/24, alignment 15/15, found:	75.207
Length  312/24, alignment 15/15, fail:	79.3433
Length  336/24, alignment  0/ 0, found:	82.2144
Length  336/24, alignment  0/ 0, fail:	78.0098
Length  336/24, alignment  0/ 3, found:	78.5425
Length  336/24, alignment  0/ 3, fail:	78.9233
Length  336/24, alignment  0/ 9, found:	78.0146
Length  336/24, alignment  0/ 9, fail:	81.4917
Length  336/24, alignment  0/15, found:	82.8052
Length  336/24, alignment  0/15, fail:	79.7676
Length  336/24, alignment  3/ 0, found:	78.0396
Length  336/24, alignment  3/ 0, fail:	78.4058
Length  336/24, alignment  3/ 3, found:	78.7764
Length  336/24, alignment  3/ 3, fail:	87.9663
Length  336/24, alignment  3/ 9, found:	82.6636
Length  336/24, alignment  3/ 9, fail:	79.7339
Length  336/24, alignment  3/15, found:	79.9438
Length  336/24, alignment  3/15, fail:	79.8799
Length  336/24, alignment  9/ 0, found:	77.7319
Length  336/24, alignment  9/ 0, fail:	81.0518
Length  336/24, alignment  9/ 3, found:	82.7412
Length  336/24, alignment  9/ 3, fail:	80.1831
Length  336/24, alignment  9/ 9, found:	79.7925
Length  336/24, alignment  9/ 9, fail:	80.0117
Length  336/24, alignment  9/15, found:	79.7241
Length  336/24, alignment  9/15, fail:	82.9224
Length  336/24, alignment 15/ 0, found:	82.8052
Length  336/24, alignment 15/ 0, fail:	80.6221
Length  336/24, alignment 15/ 3, found:	81.0615
Length  336/24, alignment 15/ 3, fail:	81.5454
Length  336/24, alignment 15/ 9, found:	83.8892
Length  336/24, alignment 15/ 9, fail:	80.9399
Length  336/24, alignment 15/15, found:	83.2007
Length  336/24, alignment 15/15, fail:	79.0693
Length  360/24, alignment  0/ 0, found:	83.7769
Length  360/24, alignment  0/ 0, fail:	82.3657
Length  360/24, alignment  0/ 3, found:	87.6636
Length  360/24, alignment  0/ 3, fail:	88.3374
Length  360/24, alignment  0/ 9, found:	83.1177
Length  360/24, alignment  0/ 9, fail:	84.5581
Length  360/24, alignment  0/15, found:	84.3433
Length  360/24, alignment  0/15, fail:	84.5581
Length  360/24, alignment  3/ 0, found:	85.5688
Length  360/24, alignment  3/ 0, fail:	85.8374
Length  360/24, alignment  3/ 3, found:	84.6167
Length  360/24, alignment  3/ 3, fail:	83.6792
Length  360/24, alignment  3/ 9, found:	84.4702
Length  360/24, alignment  3/ 9, fail:	84.1089
Length  360/24, alignment  3/15, found:	85.8374
Length  360/24, alignment  3/15, fail:	87.8052
Length  360/24, alignment  9/ 0, found:	82.2681
Length  360/24, alignment  9/ 0, fail:	82.3364
Length  360/24, alignment  9/ 3, found:	83.376
Length  360/24, alignment  9/ 3, fail:	85.9741
Length  360/24, alignment  9/ 9, found:	85.3833
Length  360/24, alignment  9/ 9, fail:	83.4351
Length  360/24, alignment  9/15, found:	83.0054
Length  360/24, alignment  9/15, fail:	83.3179
Length  360/24, alignment 15/ 0, found:	82.1948
Length  360/24, alignment 15/ 0, fail:	85.4761
Length  360/24, alignment 15/ 3, found:	88.2935
Length  360/24, alignment 15/ 3, fail:	83.9087
Length  360/24, alignment 15/ 9, found:	82.9907
Length  360/24, alignment 15/ 9, fail:	83.23
Length  360/24, alignment 15/15, found:	83.1807
Length  360/24, alignment 15/15, fail:	85.8125
Length   50/25, alignment  0/ 0, found:	28.8237
Length   50/25, alignment  0/ 0, fail:	25.6992
Length   50/25, alignment  0/ 3, found:	26.4116
Length   50/25, alignment  0/ 3, fail:	26.1826
Length   50/25, alignment  0/ 9, found:	26.3584
Length   50/25, alignment  0/ 9, fail:	26.1772
Length   50/25, alignment  0/15, found:	26.3389
Length   50/25, alignment  0/15, fail:	26.231
Length   50/25, alignment  3/ 0, found:	25.7236
Length   50/25, alignment  3/ 0, fail:	26.0503
Length   50/25, alignment  3/ 3, found:	26.7876
Length   50/25, alignment  3/ 3, fail:	26.9541
Length   50/25, alignment  3/ 9, found:	26.2407
Length   50/25, alignment  3/ 9, fail:	26.9492
Length   50/25, alignment  3/15, found:	29.2832
Length   50/25, alignment  3/15, fail:	26.9634
Length   50/25, alignment  9/ 0, found:	24.8887
Length   50/25, alignment  9/ 0, fail:	25.2886
Length   50/25, alignment  9/ 3, found:	29.8691
Length   50/25, alignment  9/ 3, fail:	26.2119
Length   50/25, alignment  9/ 9, found:	25.8696
Length   50/25, alignment  9/ 9, fail:	26.2266
Length   50/25, alignment  9/15, found:	25.7573
Length   50/25, alignment  9/15, fail:	26.2163
Length   50/25, alignment 15/ 0, found:	25.8018
Length   50/25, alignment 15/ 0, fail:	26.0552
Length   50/25, alignment 15/ 3, found:	26.4561
Length   50/25, alignment 15/ 3, fail:	27.3589
Length   50/25, alignment 15/ 9, found:	26.5972
Length   50/25, alignment 15/ 9, fail:	27.3301
Length   50/25, alignment 15/15, found:	26.8462
Length   50/25, alignment 15/15, fail:	27.3594
Length   75/25, alignment  0/ 0, found:	32.9502
Length   75/25, alignment  0/ 0, fail:	37.3545
Length   75/25, alignment  0/ 3, found:	33.7754
Length   75/25, alignment  0/ 3, fail:	30.7725
Length   75/25, alignment  0/ 9, found:	30.1914
Length   75/25, alignment  0/ 9, fail:	30.6309
Length   75/25, alignment  0/15, found:	30.123
Length   75/25, alignment  0/15, fail:	30.6353
Length   75/25, alignment  3/ 0, found:	30.1035
Length   75/25, alignment  3/ 0, fail:	30.46
Length   75/25, alignment  3/ 3, found:	31.1191
Length   75/25, alignment  3/ 3, fail:	31.3584
Length   75/25, alignment  3/ 9, found:	30.8408
Length   75/25, alignment  3/ 9, fail:	31.3774
Length   75/25, alignment  3/15, found:	34.5566
Length   75/25, alignment  3/15, fail:	31.3335
Length   75/25, alignment  9/ 0, found:	30.1079
Length   75/25, alignment  9/ 0, fail:	33.7021
Length   75/25, alignment  9/ 3, found:	30.9922
Length   75/25, alignment  9/ 3, fail:	31.4561
Length   75/25, alignment  9/ 9, found:	30.8945
Length   75/25, alignment  9/ 9, fail:	31.4512
Length   75/25, alignment  9/15, found:	30.9824
Length   75/25, alignment  9/15, fail:	31.4414
Length   75/25, alignment 15/ 0, found:	30.123
