                       	strtok
Length  156/26, alignment  3/ 9, fail:	51.3965
Length  156/26, alignment  3/15, found:	51.3672
Length  156/26, alignment  3/15, fail:	51.333
Length  156/26, alignment  9/ 0, found:	57.2217
Length  156/26, alignment  9/ 0, fail:	57.1338
Length  156/26, alignment  9/ 3, found:	57.0947
Length  156/26, alignment  9/ 3, fail:	57.1533
Length  156/26, alignment  9/ 9, found:	57.1924
Length  156/26, alignment  9/ 9, fail:	57.1875
Length  156/26, alignment  9/15, found:	57.1777
Length  156/26, alignment  9/15, fail:	57.1338
Length  156/26, alignment 15/ 0, found:	57.1191
Length  156/26, alignment 15/ 0, fail:	57.0996
Length  156/26, alignment 15/ 3, found:	57.168
Length  156/26, alignment 15/ 3, fail:	57.0996
Length  156/26, alignment 15/ 9, found:	57.2119
Length  156/26, alignment 15/ 9, fail:	57.1191
Length  156/26, alignment 15/15, found:	57.1533
Length  156/26, alignment 15/15, fail:	57.1826
Length  182/26, alignment  0/ 0, found:	66.8848
Length  182/26, alignment  0/ 0, fail:	66.7334
Length  182/26, alignment  0/ 3, found:	67.5977
Length  182/26, alignment  0/ 3, fail:	66.7969
Length  182/26, alignment  0/ 9, found:	66.8506
Length  182/26, alignment  0/ 9, fail:	66.7627
Length  182/26, alignment  0/15, found:	66.8115
Length  182/26, alignment  0/15, fail:	66.8994
Length  182/26, alignment  3/ 0, found:	66.4111
Length  182/26, alignment  3/ 0, fail:	66.3428
Length  182/26, alignment  3/ 3, found:	66.3574
Length  182/26, alignment  3/ 3, fail:	66.4404
Length  182/26, alignment  3/ 9, found:	66.4648
Length  182/26, alignment  3/ 9, fail:	66.4014
Length  182/26, alignment  3/15, found:	66.4697
Length  182/26, alignment  3/15, fail:	66.4014
Length  182/26, alignment  9/ 0, found:	66.3867
Length  182/26, alignment  9/ 0, fail:	66.4014
Length  182/26, alignment  9/ 3, found:	66.3867
Length  182/26, alignment  9/ 3, fail:	66.4404
Length  182/26, alignment  9/ 9, found:	66.4648
Length  182/26, alignment  9/ 9, fail:	66.46
Length  182/26, alignment  9/15, found:	66.3086
Length  182/26, alignment  9/15, fail:	66.3867
Length  182/26, alignment 15/ 0, found:	67.0801
Length  182/26, alignment 15/ 0, fail:	67.0654
Length  182/26, alignment 15/ 3, found:	67.1338
Length  182/26, alignment 15/ 3, fail:	67.0264
Length  182/26, alignment 15/ 9, found:	67.0459
Length  182/26, alignment 15/ 9, fail:	66.9922
Length  182/26, alignment 15/15, found:	66.9824
Length  182/26, alignment 15/15, fail:	67.8223
Length  208/26, alignment  0/ 0, found:	67.6709
Length  208/26, alignment  0/ 0, fail:	67.7246
Length  208/26, alignment  0/ 3, found:	67.71
Length  208/26, alignment  0/ 3, fail:	67.7197
Length  208/26, alignment  0/ 9, found:	67.6318
Length  208/26, alignment  0/ 9, fail:	67.6758
Length  208/26, alignment  0/15, found:	67.666
Length  208/26, alignment  0/15, fail:	67.5635
Length  208/26, alignment  3/ 0, found:	67.6758
Length  208/26, alignment  3/ 0, fail:	67.7197
Length  208/26, alignment  3/ 3, found:	67.7441
Length  208/26, alignment  3/ 3, fail:	67.6074
Length  208/26, alignment  3/ 9, found:	67.7783
Length  208/26, alignment  3/ 9, fail:	67.7344
Length  208/26, alignment  3/15, found:	67.6855
Length  208/26, alignment  3/15, fail:	67.7344
Length  208/26, alignment  9/ 0, found:	67.7197
Length  208/26, alignment  9/ 0, fail:	67.6855
Length  208/26, alignment  9/ 3, found:	67.6807
Length  208/26, alignment  9/ 3, fail:	67.6904
Length  208/26, alignment  9/ 9, found:	67.8467
Length  208/26, alignment  9/ 9, fail:	67.6953
Length  208/26, alignment  9/15, found:	67.7246
Length  208/26, alignment  9/15, fail:	67.666
Length  208/26, alignment 15/ 0, found:	67.6562
Length  208/26, alignment 15/ 0, fail:	67.7246
Length  208/26, alignment 15/ 3, found:	67.7197
Length  208/26, alignment 15/ 3, fail:	69.0674
Length  208/26, alignment 15/ 9, found:	67.7051
Length  208/26, alignment 15/ 9, fail:	67.7148
Length  208/26, alignment 15/15, found:	67.7344
Length  208/26, alignment 15/15, fail:	67.7686
Length  234/26, alignment  0/ 0, found:	68.3936
Length  234/26, alignment  0/ 0, fail:	68.2373
Length  234/26, alignment  0/ 3, found:	68.3936
Length  234/26, alignment  0/ 3, fail:	68.4082
Length  234/26, alignment  0/ 9, found:	68.2666
Length  234/26, alignment  0/ 9, fail:	68.1689
Length  234/26, alignment  0/15, found:	68.3936
Length  234/26, alignment  0/15, fail:	68.1836
Length  234/26, alignment  3/ 0, found:	68.2861
Length  234/26, alignment  3/ 0, fail:	68.1885
Length  234/26, alignment  3/ 3, found:	68.374
Length  234/26, alignment  3/ 3, fail:	68.1689
Length  234/26, alignment  3/ 9, found:	68.4717
Length  234/26, alignment  3/ 9, fail:	68.374
Length  234/26, alignment  3/15, found:	68.1055
Length  234/26, alignment  3/15, fail:	68.4033
Length  234/26, alignment  9/ 0, found:	69.8584
Length  234/26, alignment  9/ 0, fail:	69.917
Length  234/26, alignment  9/ 3, found:	69.8096
Length  234/26, alignment  9/ 3, fail:	69.8975
Length  234/26, alignment  9/ 9, found:	69.9072
Length  234/26, alignment  9/ 9, fail:	69.9561
Length  234/26, alignment  9/15, found:	69.9121
Length  234/26, alignment  9/15, fail:	71.001
Length  234/26, alignment 15/ 0, found:	69.2432
Length  234/26, alignment 15/ 0, fail:	69.2529
Length  234/26, alignment 15/ 3, found:	69.3262
Length  234/26, alignment 15/ 3, fail:	69.2822
Length  234/26, alignment 15/ 9, found:	69.2285
Length  234/26, alignment 15/ 9, fail:	69.292
Length  234/26, alignment 15/15, found:	69.3457
Length  234/26, alignment 15/15, fail:	69.1553
Length  260/26, alignment  0/ 0, found:	70.0098
Length  260/26, alignment  0/ 0, fail:	69.9756
Length  260/26, alignment  0/ 3, found:	70.0098
Length  260/26, alignment  0/ 3, fail:	70.0098
Length  260/26, alignment  0/ 9, found:	69.9609
Length  260/26, alignment  0/ 9, fail:	69.9561
Length  260/26, alignment  0/15, found:	70.1025
Length  260/26, alignment  0/15, fail:	69.9805
Length  260/26, alignment  3/ 0, found:	69.9463
Length  260/26, alignment  3/ 0, fail:	69.9414
Length  260/26, alignment  3/ 3, found:	70.0635
Length  260/26, alignment  3/ 3, fail:	69.7998
Length  260/26, alignment  3/ 9, found:	69.9756
Length  260/26, alignment  3/ 9, fail:	69.9561
Length  260/26, alignment  3/15, found:	70.0537
Length  260/26, alignment  3/15, fail:	69.9561
Length  260/26, alignment  9/ 0, found:	70.0684
Length  260/26, alignment  9/ 0, fail:	69.9072
Length  260/26, alignment  9/ 3, found:	70
Length  260/26, alignment  9/ 3, fail:	71.3525
Length  260/26, alignment  9/ 9, found:	70
Length  260/26, alignment  9/ 9, fail:	70.0391
Length  260/26, alignment  9/15, found:	69.873
Length  260/26, alignment  9/15, fail:	70.0049
Length  260/26, alignment 15/ 0, found:	70.918
Length  260/26, alignment 15/ 0, fail:	70.957
Length  260/26, alignment 15/ 3, found:	70.874
Length  260/26, alignment 15/ 3, fail:	70.918
Length  260/26, alignment 15/ 9, found:	70.918
Length  260/26, alignment 15/ 9, fail:	70.9521
Length  260/26, alignment 15/15, found:	70.9277
Length  260/26, alignment 15/15, fail:	70.9131
Length  286/26, alignment  0/ 0, found:	70.9814
Length  286/26, alignment  0/ 0, fail:	70.9717
Length  286/26, alignment  0/ 3, found:	71.0693
Length  286/26, alignment  0/ 3, fail:	70.9961
Length  286/26, alignment  0/ 9, found:	70.8594
Length  286/26, alignment  0/ 9, fail:	71.0107
Length  286/26, alignment  0/15, found:	70.9619
Length  286/26, alignment  0/15, fail:	71.0889
Length  286/26, alignment  3/ 0, found:	72.0215
Length  286/26, alignment  3/ 0, fail:	71.9824
Length  286/26, alignment  3/ 3, found:	72.1143
Length  286/26, alignment  3/ 3, fail:	71.875
Length  286/26, alignment  3/ 9, found:	72.0361
Length  286/26, alignment  3/ 9, fail:	71.8799
Length  286/26, alignment  3/15, found:	72.8467
Length  286/26, alignment  3/15, fail:	72.0361
Length  286/26, alignment  9/ 0, found:	71.8604
Length  286/26, alignment  9/ 0, fail:	71.8555
Length  286/26, alignment  9/ 3, found:	72.0654
Length  286/26, alignment  9/ 3, fail:	71.875
Length  286/26, alignment  9/ 9, found:	71.8896
Length  286/26, alignment  9/ 9, fail:	71.7871
Length  286/26, alignment  9/15, found:	72.0166
Length  286/26, alignment  9/15, fail:	71.958
Length  286/26, alignment 15/ 0, found:	71.8506
Length  286/26, alignment 15/ 0, fail:	71.9824
Length  286/26, alignment 15/ 3, found:	71.9531
Length  286/26, alignment 15/ 3, fail:	71.8652
Length  286/26, alignment 15/ 9, found:	72.002
Length  286/26, alignment 15/ 9, fail:	71.9336
Length  286/26, alignment 15/15, found:	71.9336
Length  286/26, alignment 15/15, fail:	71.8457
Length  312/26, alignment  0/ 0, found:	73.5059
Length  312/26, alignment  0/ 0, fail:	73.3252
Length  312/26, alignment  0/ 3, found:	73.4082
Length  312/26, alignment  0/ 3, fail:	73.3398
Length  312/26, alignment  0/ 9, found:	73.3008
Length  312/26, alignment  0/ 9, fail:	73.3594
Length  312/26, alignment  0/15, found:	73.3984
Length  312/26, alignment  0/15, fail:	73.4375
Length  312/26, alignment  3/ 0, found:	73.3008
Length  312/26, alignment  3/ 0, fail:	75.1611
Length  312/26, alignment  3/ 3, found:	73.3643
Length  312/26, alignment  3/ 3, fail:	73.2812
Length  312/26, alignment  3/ 9, found:	73.4277
Length  312/26, alignment  3/ 9, fail:	73.457
Length  312/26, alignment  3/15, found:	73.3838
Length  312/26, alignment  3/15, fail:	73.3838
Length  312/26, alignment  9/ 0, found:	74.0576
Length  312/26, alignment  9/ 0, fail:	74.2969
Length  312/26, alignment  9/ 3, found:	74.0576
Length  312/26, alignment  9/ 3, fail:	74.0771
Length  312/26, alignment  9/ 9, found:	74.292
Length  312/26, alignment  9/ 9, fail:	74.0723
Length  312/26, alignment  9/15, found:	74.292
Length  312/26, alignment  9/15, fail:	74.0771
Length  312/26, alignment 15/ 0, found:	74.292
Length  312/26, alignment 15/ 0, fail:	74.0137
Length  312/26, alignment 15/ 3, found:	74.3555
Length  312/26, alignment 15/ 3, fail:	74.1309
Length  312/26, alignment 15/ 9, found:	74.2041
Length  312/26, alignment 15/ 9, fail:	74.0869
Length  312/26, alignment 15/15, found:	74.2725
Length  312/26, alignment 15/15, fail:	74.3262
Length  338/26, alignment  0/ 0, found:	74.5557
Length  338/26, alignment  0/ 0, fail:	74.3945
Length  338/26, alignment  0/ 3, found:	74.5557
Length  338/26, alignment  0/ 3, fail:	75.7471
Length  338/26, alignment  0/ 9, found:	74.5361
Length  338/26, alignment  0/ 9, fail:	74.4824
Length  338/26, alignment  0/15, found:	74.4385
Length  338/26, alignment  0/15, fail:	74.4482
Length  338/26, alignment  3/ 0, found:	74.4678
Length  338/26, alignment  3/ 0, fail:	74.5801
Length  338/26, alignment  3/ 3, found:	74.5068
Length  338/26, alignment  3/ 3, fail:	74.6289
Length  338/26, alignment  3/ 9, found:	74.4678
Length  338/26, alignment  3/ 9, fail:	74.4287
Length  338/26, alignment  3/15, found:	74.4336
Length  338/26, alignment  3/15, fail:	74.4678
Length  338/26, alignment  9/ 0, found:	74.4434
Length  338/26, alignment  9/ 0, fail:	74.4678
Length  338/26, alignment  9/ 3, found:	74.458
Length  338/26, alignment  9/ 3, fail:	74.4873
Length  338/26, alignment  9/ 9, found:	74.4629
Length  338/26, alignment  9/ 9, fail:	74.5557
Length  338/26, alignment  9/15, found:	74.5801
Length  338/26, alignment  9/15, fail:	74.6631
Length  338/26, alignment 15/ 0, found:	75.3418
Length  338/26, alignment 15/ 0, fail:	75.3906
Length  338/26, alignment 15/ 3, found:	75.3076
Length  338/26, alignment 15/ 3, fail:	75.4443
Length  338/26, alignment 15/ 9, found:	75.4492
Length  338/26, alignment 15/ 9, fail:	76.123
Length  338/26, alignment 15/15, found:	75.4053
Length  338/26, alignment 15/15, fail:	75.5078
Length  364/26, alignment  0/ 0, found:	75.376
Length  364/26, alignment  0/ 0, fail:	75.4248
Length  364/26, alignment  0/ 3, found:	75.498
Length  364/26, alignment  0/ 3, fail:	75.376
Length  364/26, alignment  0/ 9, found:	75.4736
Length  364/26, alignment  0/ 9, fail:	75.4248
Length  364/26, alignment  0/15, found:	75.4102
Length  364/26, alignment  0/15, fail:	75.3809
Length  364/26, alignment  3/ 0, found:	75.3711
Length  364/26, alignment  3/ 0, fail:	75.3076
Length  364/26, alignment  3/ 3, found:	75.4346
Length  364/26, alignment  3/ 3, fail:	75.3613
Length  364/26, alignment  3/ 9, found:	75.376
Length  364/26, alignment  3/ 9, fail:	75.3711
Length  364/26, alignment  3/15, found:	75.3662
Length  364/26, alignment  3/15, fail:	75.4004
Length  364/26, alignment  9/ 0, found:	76.9727
Length  364/26, alignment  9/ 0, fail:	77.0166
Length  364/26, alignment  9/ 3, found:	77.0459
Length  364/26, alignment  9/ 3, fail:	76.9385
Length  364/26, alignment  9/ 9, found:	77.0557
Length  364/26, alignment  9/ 9, fail:	76.9482
Length  364/26, alignment  9/15, found:	79.7461
Length  364/26, alignment  9/15, fail:	77.0068
Length  364/26, alignment 15/ 0, found:	76.3428
Length  364/26, alignment 15/ 0, fail:	76.4941
Length  364/26, alignment 15/ 3, found:	76.377
Length  364/26, alignment 15/ 3, fail:	76.3818
Length  364/26, alignment 15/ 9, found:	76.4258
Length  364/26, alignment 15/ 9, fail:	76.4453
Length  364/26, alignment 15/15, found:	76.4453
Length  364/26, alignment 15/15, fail:	76.4795
Length  390/26, alignment  0/ 0, found:	77.168
Length  390/26, alignment  0/ 0, fail:	77.1533
Length  390/26, alignment  0/ 3, found:	77.2412
Length  390/26, alignment  0/ 3, fail:	77.1582
Length  390/26, alignment  0/ 9, found:	77.2559
Length  390/26, alignment  0/ 9, fail:	77.2021
Length  390/26, alignment  0/15, found:	77.2754
Length  390/26, alignment  0/15, fail:	77.2266
Length  390/26, alignment  3/ 0, found:	77.2217
Length  390/26, alignment  3/ 0, fail:	77.168
Length  390/26, alignment  3/ 3, found:	77.3145
Length  390/26, alignment  3/ 3, fail:	77.2949
Length  390/26, alignment  3/ 9, found:	77.2656
Length  390/26, alignment  3/ 9, fail:	77.1191
Length  390/26, alignment  3/15, found:	77.2949
Length  390/26, alignment  3/15, fail:	77.876
Length  390/26, alignment  9/ 0, found:	77.2461
Length  390/26, alignment  9/ 0, fail:	77.2266
Length  390/26, alignment  9/ 3, found:	77.2119
Length  390/26, alignment  9/ 3, fail:	77.1924
Length  390/26, alignment  9/ 9, found:	77.1436
Length  390/26, alignment  9/ 9, fail:	77.2852
Length  390/26, alignment  9/15, found:	77.1436
Length  390/26, alignment  9/15, fail:	77.2314
Length  390/26, alignment 15/ 0, found:	77.8809
Length  390/26, alignment 15/ 0, fail:	77.8711
Length  390/26, alignment 15/ 3, found:	77.8711
Length  390/26, alignment 15/ 3, fail:	77.9297
Length  390/26, alignment 15/ 9, found:	77.9834
Length  390/26, alignment 15/ 9, fail:	77.8027
Length  390/26, alignment 15/15, found:	77.8125
Length  390/26, alignment 15/15, fail:	77.7734
Length   54/27, alignment  0/ 0, found:	47.9199
Length   54/27, alignment  0/ 0, fail:	47.8516
Length   54/27, alignment  0/ 3, found:	47.7979
Length   54/27, alignment  0/ 3, fail:	47.8369
Length   54/27, alignment  0/ 9, found:	47.8369
Length   54/27, alignment  0/ 9, fail:	47.8369
Length   54/27, alignment  0/15, found:	47.876
Length   54/27, alignment  0/15, fail:	47.8809
Length   54/27, alignment  3/ 0, found:	47.6416
Length   54/27, alignment  3/ 0, fail:	47.6465
Length   54/27, alignment  3/ 3, found:	47.71
Length   54/27, alignment  3/ 3, fail:	47.6465
Length   54/27, alignment  3/ 9, found:	47.6562
Length   54/27, alignment  3/ 9, fail:	48.2178
Length   54/27, alignment  3/15, found:	47.6562
Length   54/27, alignment  3/15, fail:	47.7246
Length   54/27, alignment  9/ 0, found:	47.7393
Length   54/27, alignment  9/ 0, fail:	47.5928
Length   54/27, alignment  9/ 3, found:	47.7051
Length   54/27, alignment  9/ 3, fail:	47.6709
Length   54/27, alignment  9/ 9, found:	47.71
Length   54/27, alignment  9/ 9, fail:	47.7051
Length   54/27, alignment  9/15, found:	47.6562
Length   54/27, alignment  9/15, fail:	47.6318
Length   54/27, alignment 15/ 0, found:	48.7305
Length   54/27, alignment 15/ 0, fail:	48.9893
Length   54/27, alignment 15/ 3, found:	49.0186
Length   54/27, alignment 15/ 3, fail:	48.8428
Length   54/27, alignment 15/ 9, found:	48.9551
Length   54/27, alignment 15/ 9, fail:	48.9844
Length   54/27, alignment 15/15, found:	48.6719
Length   54/27, alignment 15/15, fail:	48.96
Length   81/27, alignment  0/ 0, found:	48.7256
Length   81/27, alignment  0/ 0, fail:	48.6621
Length   81/27, alignment  0/ 3, found:	48.6621
Length   81/27, alignment  0/ 3, fail:	48.6475
Length   81/27, alignment  0/ 9, found:	48.6963
Length   81/27, alignment  0/ 9, fail:	48.6572
Length   81/27, alignment  0/15, found:	48.6133
Length   81/27, alignment  0/15, fail:	48.6621
Length   81/27, alignment  3/ 0, found:	48.6523
Length   81/27, alignment  3/ 0, fail:	48.623
Length   81/27, alignment  3/ 3, found:	48.6279
Length   81/27, alignment  3/ 3, fail:	48.6182
Length   81/27, alignment  3/ 9, found:	48.667
Length   81/27, alignment  3/ 9, fail:	48.6816
Length   81/27, alignment  3/15, found:	48.6377
Length   81/27, alignment  3/15, fail:	48.6523
Length   81/27, alignment  9/ 0, found:	48.6475
Length   81/27, alignment  9/ 0, fail:	48.6279
Length   81/27, alignment  9/ 3, found:	48.623
Length   81/27, alignment  9/ 3, fail:	48.6914
Length   81/27, alignment  9/ 9, found:	48.6768
Length   81/27, alignment  9/ 9, fail:	49.5508
Length   81/27, alignment  9/15, found:	48.6621
Length   81/27, alignment  9/15, fail:	48.6865
Length   81/27, alignment 15/ 0, found:	49.1113
Length   81/27, alignment 15/ 0, fail:	48.6035
Length   81/27, alignment 15/ 3, found:	48.7695
Length   81/27, alignment 15/ 3, fail:	48.5742
Length   81/27, alignment 15/ 9, found:	48.5303
Length   81/27, alignment 15/ 9, fail:	48.5791
Length   81/27, alignment 15/15, found:	49.1162
Length   81/27, alignment 15/15, fail:	48.5498
Length  108/27, alignment  0/ 0, found:	48.6523
Length  108/27, alignment  0/ 0, fail:	48.54
Length  108/27, alignment  0/ 3, found:	48.5107
Length  108/27, alignment  0/ 3, fail:	48.999
Length  108/27, alignment  0/ 9, found:	48.8428
Length  108/27, alignment  0/ 9, fail:	48.5791
Length  108/27, alignment  0/15, found:	48.5693
Length  108/27, alignment  0/15, fail:	49.0625
Length  108/27, alignment  3/ 0, found:	49.043
Length  108/27, alignment  3/ 0, fail:	49.0771
Length  108/27, alignment  3/ 3, found:	48.5742
Length  108/27, alignment  3/ 3, fail:	49.0381
Length  108/27, alignment  3/ 9, found:	48.5547
Length  108/27, alignment  3/ 9, fail:	48.5596
Length  108/27, alignment  3/15, found:	48.5449
Length  108/27, alignment  3/15, fail:	49.0527
Length  108/27, alignment  9/ 0, found:	49.9609
Length  108/27, alignment  9/ 0, fail:	49.9414
Length  108/27, alignment  9/ 3, found:	49.9023
Length  108/27, alignment  9/ 3, fail:	49.873
Length  108/27, alignment  9/ 9, found:	49.8682
Length  108/27, alignment  9/ 9, fail:	49.8291
Length  108/27, alignment  9/15, found:	49.9023
Length  108/27, alignment  9/15, fail:	49.917
Length  108/27, alignment 15/ 0, found:	49.7461
Length  108/27, alignment 15/ 0, fail:	49.7607
Length  108/27, alignment 15/ 3, found:	49.751
Length  108/27, alignment 15/ 3, fail:	49.7021
Length  108/27, alignment 15/ 9, found:	51.2988
Length  108/27, alignment 15/ 9, fail:	49.707
Length  108/27, alignment 15/15, found:	49.7217
Length  108/27, alignment 15/15, fail:	49.7217
Length  135/27, alignment  0/ 0, found:	50.7178
Length  135/27, alignment  0/ 0, fail:	50.625
Length  135/27, alignment  0/ 3, found:	50.6641
Length  135/27, alignment  0/ 3, fail:	50.5762
Length  135/27, alignment  0/ 9, found:	50.6445
Length  135/27, alignment  0/ 9, fail:	50.5566
Length  135/27, alignment  0/15, found:	50.6982
Length  135/27, alignment  0/15, fail:	50.6348
Length  135/27, alignment  3/ 0, found:	50.6982
Length  135/27, alignment  3/ 0, fail:	50.6689
Length  135/27, alignment  3/ 3, found:	50.6982
Length  135/27, alignment  3/ 3, fail:	50.7031
Length  135/27, alignment  3/ 9, found:	50.7031
Length  135/27, alignment  3/ 9, fail:	50.6836
Length  135/27, alignment  3/15, found:	50.5615
Length  135/27, alignment  3/15, fail:	50.542
Length  135/27, alignment  9/ 0, found:	51.9629
Length  135/27, alignment  9/ 0, fail:	51.8848
Length  135/27, alignment  9/ 3, found:	51.8701
Length  135/27, alignment  9/ 3, fail:	51.9189
Length  135/27, alignment  9/ 9, found:	51.8896
Length  135/27, alignment  9/ 9, fail:	51.9141
Length  135/27, alignment  9/15, found:	51.8994
Length  135/27, alignment  9/15, fail:	51.9141
Length  135/27, alignment 15/ 0, found:	51.9336
Length  135/27, alignment 15/ 0, fail:	51.9141
Length  135/27, alignment 15/ 3, found:	51.8945
Length  135/27, alignment 15/ 3, fail:	51.9092
Length  135/27, alignment 15/ 9, found:	51.8994
Length  135/27, alignment 15/ 9, fail:	51.9043
Length  135/27, alignment 15/15, found:	51.8506
Length  135/27, alignment 15/15, fail:	51.8848
Length  162/27, alignment  0/ 0, found:	59.3066
Length  162/27, alignment  0/ 0, fail:	57.4658
Length  162/27, alignment  0/ 3, found:	58.7207
Length  162/27, alignment  0/ 3, fail:	57.4365
Length  162/27, alignment  0/ 9, found:	57.4219
Length  162/27, alignment  0/ 9, fail:	57.4268
Length  162/27, alignment  0/15, found:	57.4365
Length  162/27, alignment  0/15, fail:	57.4414
Length  162/27, alignment  3/ 0, found:	57.4609
Length  162/27, alignment  3/ 0, fail:	57.3975
Length  162/27, alignment  3/ 3, found:	57.4072
Length  162/27, alignment  3/ 3, fail:	57.4414
Length  162/27, alignment  3/ 9, found:	57.4512
Length  162/27, alignment  3/ 9, fail:	57.4414
Length  162/27, alignment  3/15, found:	57.4414
Length  162/27, alignment  3/15, fail:	57.4365
Length  162/27, alignment  9/ 0, found:	57.4658
Length  162/27, alignment  9/ 0, fail:	57.4658
Length  162/27, alignment  9/ 3, found:	57.4219
Length  162/27, alignment  9/ 3, fail:	57.4902
Length  162/27, alignment  9/ 9, found:	57.4609
Length  162/27, alignment  9/ 9, fail:	57.4561
Length  162/27, alignment  9/15, found:	57.4463
Length  162/27, alignment  9/15, fail:	57.4414
Length  162/27, alignment 15/ 0, found:	67.2461
Length  162/27, alignment 15/ 0, fail:	67.2559
Length  162/27, alignment 15/ 3, found:	67.2656
Length  162/27, alignment 15/ 3, fail:	67.3584
Length  162/27, alignment 15/ 9, found:	67.3242
Length  162/27, alignment 15/ 9, fail:	67.2363
Length  162/27, alignment 15/15, found:	67.3438
Length  162/27, alignment 15/15, fail:	67.4609
Length  189/27, alignment  0/ 0, found:	66.958
Length  189/27, alignment  0/ 0, fail:	67.9785
Length  189/27, alignment  0/ 3, found:	67.0264
Length  189/27, alignment  0/ 3, fail:	67.0264
Length  189/27, alignment  0/ 9, found:	66.9434
Length  189/27, alignment  0/ 9, fail:	66.9434
Length  189/27, alignment  0/15, found:	66.9336
Length  189/27, alignment  0/15, fail:	66.9141
Length  189/27, alignment  3/ 0, found:	67.5098
Length  189/27, alignment  3/ 0, fail:	67.4951
Length  189/27, alignment  3/ 3, found:	67.4561
Length  189/27, alignment  3/ 3, fail:	67.7148
Length  189/27, alignment  3/ 9, found:	67.5098
Length  189/27, alignment  3/ 9, fail:	67.4121
Length  189/27, alignment  3/15, found:	67.4316
Length  189/27, alignment  3/15, fail:	67.3975
Length  189/27, alignment  9/ 0, found:	67.4658
Length  189/27, alignment  9/ 0, fail:	67.4365
Length  189/27, alignment  9/ 3, found:	67.5195
Length  189/27, alignment  9/ 3, fail:	67.5732
Length  189/27, alignment  9/ 9, found:	67.6709
Length  189/27, alignment  9/ 9, fail:	67.5732
Length  189/27, alignment  9/15, found:	67.6025
Length  189/27, alignment  9/15, fail:	67.6074
Length  189/27, alignment 15/ 0, found:	67.6514
Length  189/27, alignment 15/ 0, fail:	67.7783
Length  189/27, alignment 15/ 3, found:	67.5537
Length  189/27, alignment 15/ 3, fail:	67.5293
Length  189/27, alignment 15/ 9, found:	67.6416
Length  189/27, alignment 15/ 9, fail:	67.7295
Length  189/27, alignment 15/15, found:	69.3311
Length  189/27, alignment 15/15, fail:	67.6855
Length  216/27, alignment  0/ 0, found:	68.0469
Length  216/27, alignment  0/ 0, fail:	68.0615
Length  216/27, alignment  0/ 3, found:	68.1104
Length  216/27, alignment  0/ 3, fail:	68.0664
Length  216/27, alignment  0/ 9, found:	68.1445
Length  216/27, alignment  0/ 9, fail:	68.2031
Length  216/27, alignment  0/15, found:	68.1055
Length  216/27, alignment  0/15, fail:	68.0273
Length  216/27, alignment  3/ 0, found:	68.1494
Length  216/27, alignment  3/ 0, fail:	68.0127
Length  216/27, alignment  3/ 3, found:	68.1201
Length  216/27, alignment  3/ 3, fail:	68.0078
Length  216/27, alignment  3/ 9, found:	68.2178
Length  216/27, alignment  3/ 9, fail:	68.1738
Length  216/27, alignment  3/15, found:	68.1396
Length  216/27, alignment  3/15, fail:	68.0908
Length  216/27, alignment  9/ 0, found:	68.6035
Length  216/27, alignment  9/ 0, fail:	68.7061
Length  216/27, alignment  9/ 3, found:	68.5498
Length  216/27, alignment  9/ 3, fail:	68.5107
Length  216/27, alignment  9/ 9, found:	68.6084
Length  216/27, alignment  9/ 9, fail:	68.5498
Length  216/27, alignment  9/15, found:	68.5645
Length  216/27, alignment  9/15, fail:	68.5645
Length  216/27, alignment 15/ 0, found:	68.623
Length  216/27, alignment 15/ 0, fail:	68.5156
Length  216/27, alignment 15/ 3, found:	69.7998
Length  216/27, alignment 15/ 3, fail:	68.5645
Length  216/27, alignment 15/ 9, found:	68.4863
Length  216/27, alignment 15/ 9, fail:	68.5156
Length  216/27, alignment 15/15, found:	68.4717
Length  216/27, alignment 15/15, fail:	68.5596
Length  243/27, alignment  0/ 0, found:	70.3027
Length  243/27, alignment  0/ 0, fail:	70.0977
Length  243/27, alignment  0/ 3, found:	70.3076
Length  243/27, alignment  0/ 3, fail:	70.2197
Length  243/27, alignment  0/ 9, found:	70.2832
Length  243/27, alignment  0/ 9, fail:	70.2734
Length  243/27, alignment  0/15, found:	70.2344
Length  243/27, alignment  0/15, fail:	70.2539
Length  243/27, alignment  3/ 0, found:	70.1611
Length  243/27, alignment  3/ 0, fail:	70.3027
Length  243/27, alignment  3/ 3, found:	70.2148
Length  243/27, alignment  3/ 3, fail:	70.1904
Length  243/27, alignment  3/ 9, found:	70.21
Length  243/27, alignment  3/ 9, fail:	70.249
Length  243/27, alignment  3/15, found:	70.2295
Length  243/27, alignment  3/15, fail:	70.2734
Length  243/27, alignment  9/ 0, found:	69.5996
Length  243/27, alignment  9/ 0, fail:	69.6094
Length  243/27, alignment  9/ 3, found:	69.6094
Length  243/27, alignment  9/ 3, fail:	69.5557
Length  243/27, alignment  9/ 9, found:	69.6143
Length  243/27, alignment  9/ 9, fail:	69.5605
Length  243/27, alignment  9/15, found:	71.4697
Length  243/27, alignment  9/15, fail:	69.6924
Length  243/27, alignment 15/ 0, found:	70.0293
Length  243/27, alignment 15/ 0, fail:	69.917
Length  243/27, alignment 15/ 3, found:	70.0635
Length  243/27, alignment 15/ 3, fail:	70.0684
Length  243/27, alignment 15/ 9, found:	70.0195
Length  243/27, alignment 15/ 9, fail:	69.9707
Length  243/27, alignment 15/15, found:	69.9414
