                       	strsep
Length   68/17, alignment  3/ 9, fail:	26.4905
Length   68/17, alignment  3/15, found:	31.5076
Length   68/17, alignment  3/15, fail:	25.9204
Length   68/17, alignment  9/ 0, found:	30.1514
Length   68/17, alignment  9/ 0, fail:	25.3699
Length   68/17, alignment  9/ 3, found:	25.5566
Length   68/17, alignment  9/ 3, fail:	25.4614
Length   68/17, alignment  9/ 9, found:	27.3901
Length   68/17, alignment  9/ 9, fail:	26.6138
Length   68/17, alignment  9/15, found:	33.9514
Length   68/17, alignment  9/15, fail:	25.9802
Length   68/17, alignment 15/ 0, found:	35.0403
Length   68/17, alignment 15/ 0, fail:	26.7297
Length   68/17, alignment 15/ 3, found:	25.5176
Length   68/17, alignment 15/ 3, fail:	26.7529
Length   68/17, alignment 15/ 9, found:	29.4043
Length   68/17, alignment 15/ 9, fail:	27.9175
Length   68/17, alignment 15/15, found:	26.25
Length   68/17, alignment 15/15, fail:	27.3596
Length   85/17, alignment  0/ 0, found:	27.0764
Length   85/17, alignment  0/ 0, fail:	26.7627
Length   85/17, alignment  0/ 3, found:	34.0112
Length   85/17, alignment  0/ 3, fail:	26.7749
Length   85/17, alignment  0/ 9, found:	30.7886
Length   85/17, alignment  0/ 9, fail:	27.9028
Length   85/17, alignment  0/15, found:	32.71
Length   85/17, alignment  0/15, fail:	27.5879
Length   85/17, alignment  3/ 0, found:	26.1169
Length   85/17, alignment  3/ 0, fail:	26.7224
Length   85/17, alignment  3/ 3, found:	27.1582
Length   85/17, alignment  3/ 3, fail:	26.781
Length   85/17, alignment  3/ 9, found:	29.845
Length   85/17, alignment  3/ 9, fail:	27.876
Length   85/17, alignment  3/15, found:	29.74
Length   85/17, alignment  3/15, fail:	27.4316
Length   85/17, alignment  9/ 0, found:	26.3049
Length   85/17, alignment  9/ 0, fail:	27.2974
Length   85/17, alignment  9/ 3, found:	35.863
Length   85/17, alignment  9/ 3, fail:	26.8103
Length   85/17, alignment  9/ 9, found:	29.3433
Length   85/17, alignment  9/ 9, fail:	27.8809
Length   85/17, alignment  9/15, found:	30.4529
Length   85/17, alignment  9/15, fail:	27.4097
Length   85/17, alignment 15/ 0, found:	29.9536
Length   85/17, alignment 15/ 0, fail:	27.5208
Length   85/17, alignment 15/ 3, found:	25.5078
Length   85/17, alignment 15/ 3, fail:	27.5037
Length   85/17, alignment 15/ 9, found:	28.1946
Length   85/17, alignment 15/ 9, fail:	28.5217
Length   85/17, alignment 15/15, found:	30.7642
Length   85/17, alignment 15/15, fail:	28.0188
Length  102/17, alignment  0/ 0, found:	30.8215
Length  102/17, alignment  0/ 0, fail:	27.4866
Length  102/17, alignment  0/ 3, found:	30.0598
Length  102/17, alignment  0/ 3, fail:	27.4817
Length  102/17, alignment  0/ 9, found:	29.1309
Length  102/17, alignment  0/ 9, fail:	28.6169
Length  102/17, alignment  0/15, found:	26.1938
Length  102/17, alignment  0/15, fail:	27.9651
Length  102/17, alignment  3/ 0, found:	31.0022
Length  102/17, alignment  3/ 0, fail:	27.4878
Length  102/17, alignment  3/ 3, found:	30.6665
Length  102/17, alignment  3/ 3, fail:	27.4524
Length  102/17, alignment  3/ 9, found:	31.637
Length  102/17, alignment  3/ 9, fail:	28.4424
Length  102/17, alignment  3/15, found:	26.2183
Length  102/17, alignment  3/15, fail:	27.9919
Length  102/17, alignment  9/ 0, found:	28.1067
Length  102/17, alignment  9/ 0, fail:	27.4512
Length  102/17, alignment  9/ 3, found:	27.5964
Length  102/17, alignment  9/ 3, fail:	27.8479
Length  102/17, alignment  9/ 9, found:	30.3564
Length  102/17, alignment  9/ 9, fail:	28.5022
Length  102/17, alignment  9/15, found:	26.2451
Length  102/17, alignment  9/15, fail:	28.7512
Length  102/17, alignment 15/ 0, found:	26.5198
Length  102/17, alignment 15/ 0, fail:	27.1558
Length  102/17, alignment 15/ 3, found:	26.4758
Length  102/17, alignment 15/ 3, fail:	27.1326
Length  102/17, alignment 15/ 9, found:	26.6333
Length  102/17, alignment 15/ 9, fail:	27.146
Length  102/17, alignment 15/15, found:	26.5552
Length  102/17, alignment 15/15, fail:	27.1619
Length  119/17, alignment  0/ 0, found:	25.5225
Length  119/17, alignment  0/ 0, fail:	27.1082
Length  119/17, alignment  0/ 3, found:	25.5176
Length  119/17, alignment  0/ 3, fail:	27.0898
Length  119/17, alignment  0/ 9, found:	25.6433
Length  119/17, alignment  0/ 9, fail:	28.3252
Length  119/17, alignment  0/15, found:	25.6299
Length  119/17, alignment  0/15, fail:	27.1777
Length  119/17, alignment  3/ 0, found:	25.4932
Length  119/17, alignment  3/ 0, fail:	27.0886
Length  119/17, alignment  3/ 3, found:	25.4858
Length  119/17, alignment  3/ 3, fail:	27.1411
Length  119/17, alignment  3/ 9, found:	25.6384
Length  119/17, alignment  3/ 9, fail:	27.2168
Length  119/17, alignment  3/15, found:	25.564
Length  119/17, alignment  3/15, fail:	27.1802
Length  119/17, alignment  9/ 0, found:	26.1438
Length  119/17, alignment  9/ 0, fail:	29.541
Length  119/17, alignment  9/ 3, found:	26.1584
Length  119/17, alignment  9/ 3, fail:	29.4238
Length  119/17, alignment  9/ 9, found:	26.2939
Length  119/17, alignment  9/ 9, fail:	29.585
Length  119/17, alignment  9/15, found:	26.7371
Length  119/17, alignment  9/15, fail:	29.5764
Length  119/17, alignment 15/ 0, found:	26.1353
Length  119/17, alignment 15/ 0, fail:	29.4666
Length  119/17, alignment 15/ 3, found:	26.1121
Length  119/17, alignment 15/ 3, fail:	29.4714
Length  119/17, alignment 15/ 9, found:	26.2732
Length  119/17, alignment 15/ 9, fail:	29.5422
Length  119/17, alignment 15/15, found:	26.228
Length  119/17, alignment 15/15, fail:	29.5667
Length   72/18, alignment  0/ 0, found:	26.3953
Length   72/18, alignment  0/ 0, fail:	26.8738
Length   72/18, alignment  0/ 3, found:	26.3855
Length   72/18, alignment  0/ 3, fail:	26.8567
Length   72/18, alignment  0/ 9, found:	26.4465
Length   72/18, alignment  0/ 9, fail:	26.8848
Length   72/18, alignment  0/15, found:	26.4099
Length   72/18, alignment  0/15, fail:	26.8042
Length   72/18, alignment  3/ 0, found:	32.5378
Length   72/18, alignment  3/ 0, fail:	26.8689
Length   72/18, alignment  3/ 3, found:	26.3879
Length   72/18, alignment  3/ 3, fail:	26.7676
Length   72/18, alignment  3/ 9, found:	26.449
Length   72/18, alignment  3/ 9, fail:	26.9385
Length   72/18, alignment  3/15, found:	26.4148
Length   72/18, alignment  3/15, fail:	26.9482
Length   72/18, alignment  9/ 0, found:	26.3831
Length   72/18, alignment  9/ 0, fail:	27.4353
Length   72/18, alignment  9/ 3, found:	26.3818
Length   72/18, alignment  9/ 3, fail:	27.4316
Length   72/18, alignment  9/ 9, found:	26.4478
Length   72/18, alignment  9/ 9, fail:	27.4194
Length   72/18, alignment  9/15, found:	26.4185
Length   72/18, alignment  9/15, fail:	27.4854
Length   72/18, alignment 15/ 0, found:	26.8262
Length   72/18, alignment 15/ 0, fail:	27.3938
Length   72/18, alignment 15/ 3, found:	27.2607
Length   72/18, alignment 15/ 3, fail:	27.3999
Length   72/18, alignment 15/ 9, found:	26.8604
Length   72/18, alignment 15/ 9, fail:	27.4536
Length   72/18, alignment 15/15, found:	26.8384
Length   72/18, alignment 15/15, fail:	27.6428
Length   90/18, alignment  0/ 0, found:	26.3953
Length   90/18, alignment  0/ 0, fail:	27.3682
Length   90/18, alignment  0/ 3, found:	26.3965
Length   90/18, alignment  0/ 3, fail:	27.3889
Length   90/18, alignment  0/ 9, found:	26.4575
Length   90/18, alignment  0/ 9, fail:	27.4292
Length   90/18, alignment  0/15, found:	26.4197
Length   90/18, alignment  0/15, fail:	27.3816
Length   90/18, alignment  3/ 0, found:	26.8225
Length   90/18, alignment  3/ 0, fail:	27.3218
Length   90/18, alignment  3/ 3, found:	26.8164
Length   90/18, alignment  3/ 3, fail:	27.3645
Length   90/18, alignment  3/ 9, found:	27.1118
Length   90/18, alignment  3/ 9, fail:	27.384
Length   90/18, alignment  3/15, found:	26.8457
Length   90/18, alignment  3/15, fail:	27.3999
Length   90/18, alignment  9/ 0, found:	26.8201
Length   90/18, alignment  9/ 0, fail:	27.9956
Length   90/18, alignment  9/ 3, found:	26.8225
Length   90/18, alignment  9/ 3, fail:	27.887
Length   90/18, alignment  9/ 9, found:	26.853
Length   90/18, alignment  9/ 9, fail:	27.9846
Length   90/18, alignment  9/15, found:	26.8396
Length   90/18, alignment  9/15, fail:	27.9395
Length   90/18, alignment 15/ 0, found:	26.8127
Length   90/18, alignment 15/ 0, fail:	27.8796
Length   90/18, alignment 15/ 3, found:	26.8103
Length   90/18, alignment 15/ 3, fail:	27.6587
Length   90/18, alignment 15/ 9, found:	26.8579
Length   90/18, alignment 15/ 9, fail:	27.9602
Length   90/18, alignment 15/15, found:	27.0337
Length   90/18, alignment 15/15, fail:	28.0542
Length  108/18, alignment  0/ 0, found:	26.8237
Length  108/18, alignment  0/ 0, fail:	27.9053
Length  108/18, alignment  0/ 3, found:	26.8298
Length  108/18, alignment  0/ 3, fail:	27.8772
Length  108/18, alignment  0/ 9, found:	30.3674
Length  108/18, alignment  0/ 9, fail:	27.8943
Length  108/18, alignment  0/15, found:	26.8542
Length  108/18, alignment  0/15, fail:	27.9395
Length  108/18, alignment  3/ 0, found:	26.825
Length  108/18, alignment  3/ 0, fail:	27.937
Length  108/18, alignment  3/ 3, found:	26.8042
Length  108/18, alignment  3/ 3, fail:	27.7563
Length  108/18, alignment  3/ 9, found:	26.8604
Length  108/18, alignment  3/ 9, fail:	27.9248
Length  108/18, alignment  3/15, found:	26.842
Length  108/18, alignment  3/15, fail:	28.2263
Length  108/18, alignment  9/ 0, found:	26.803
Length  108/18, alignment  9/ 0, fail:	28.0176
Length  108/18, alignment  9/ 3, found:	26.8188
Length  108/18, alignment  9/ 3, fail:	28.0261
Length  108/18, alignment  9/ 9, found:	26.8457
Length  108/18, alignment  9/ 9, fail:	28.0579
Length  108/18, alignment  9/15, found:	26.8384
Length  108/18, alignment  9/15, fail:	28.0347
Length  108/18, alignment 15/ 0, found:	27.262
Length  108/18, alignment 15/ 0, fail:	28.0237
Length  108/18, alignment 15/ 3, found:	27.1729
Length  108/18, alignment 15/ 3, fail:	28.0212
Length  108/18, alignment 15/ 9, found:	27.2217
Length  108/18, alignment 15/ 9, fail:	28.0664
Length  108/18, alignment 15/15, found:	27.2119
Length  108/18, alignment 15/15, fail:	28.031
Length  126/18, alignment  0/ 0, found:	26.8237
Length  126/18, alignment  0/ 0, fail:	28.291
Length  126/18, alignment  0/ 3, found:	26.825
Length  126/18, alignment  0/ 3, fail:	28.0249
Length  126/18, alignment  0/ 9, found:	26.8469
Length  126/18, alignment  0/ 9, fail:	28.064
Length  126/18, alignment  0/15, found:	26.8445
Length  126/18, alignment  0/15, fail:	28.0322
Length  126/18, alignment  3/ 0, found:	27.1765
Length  126/18, alignment  3/ 0, fail:	30.8813
Length  126/18, alignment  3/ 3, found:	27.1204
Length  126/18, alignment  3/ 3, fail:	30.8643
Length  126/18, alignment  3/ 9, found:	27.2559
Length  126/18, alignment  3/ 9, fail:	30.9094
Length  126/18, alignment  3/15, found:	27.1338
Length  126/18, alignment  3/15, fail:	30.8813
Length  126/18, alignment  9/ 0, found:	27.1741
Length  126/18, alignment  9/ 0, fail:	29.8828
Length  126/18, alignment  9/ 3, found:	27.4548
Length  126/18, alignment  9/ 3, fail:	29.8389
Length  126/18, alignment  9/ 9, found:	27.2217
Length  126/18, alignment  9/ 9, fail:	29.8914
Length  126/18, alignment  9/15, found:	27.2156
Length  126/18, alignment  9/15, fail:	29.8975
Length  126/18, alignment 15/ 0, found:	27.1814
Length  126/18, alignment 15/ 0, fail:	29.8694
Length  126/18, alignment 15/ 3, found:	27.1692
Length  126/18, alignment 15/ 3, fail:	29.8914
Length  126/18, alignment 15/ 9, found:	27.2266
Length  126/18, alignment 15/ 9, fail:	29.8889
Length  126/18, alignment 15/15, found:	27.2205
Length  126/18, alignment 15/15, fail:	29.9023
Length   76/19, alignment  0/ 0, found:	27.9065
Length   76/19, alignment  0/ 0, fail:	28.0481
Length   76/19, alignment  0/ 3, found:	27.8821
Length   76/19, alignment  0/ 3, fail:	28.3948
Length   76/19, alignment  0/ 9, found:	27.8967
Length   76/19, alignment  0/ 9, fail:	28.186
Length   76/19, alignment  0/15, found:	27.8894
Length   76/19, alignment  0/15, fail:	28.0396
Length   76/19, alignment  3/ 0, found:	27.887
Length   76/19, alignment  3/ 0, fail:	28.0579
Length   76/19, alignment  3/ 3, found:	27.8894
Length   76/19, alignment  3/ 3, fail:	28.0505
Length   76/19, alignment  3/ 9, found:	27.8979
Length   76/19, alignment  3/ 9, fail:	28.0725
Length   76/19, alignment  3/15, found:	27.8784
Length   76/19, alignment  3/15, fail:	28.0054
Length   76/19, alignment  9/ 0, found:	27.8845
Length   76/19, alignment  9/ 0, fail:	28.9966
Length   76/19, alignment  9/ 3, found:	27.8955
Length   76/19, alignment  9/ 3, fail:	29.0955
Length   76/19, alignment  9/ 9, found:	28.3704
Length   76/19, alignment  9/ 9, fail:	29.1394
Length   76/19, alignment  9/15, found:	27.9211
Length   76/19, alignment  9/15, fail:	29.2346
Length   76/19, alignment 15/ 0, found:	28.3203
Length   76/19, alignment 15/ 0, fail:	29.1052
Length   76/19, alignment 15/ 3, found:	28.3337
Length   76/19, alignment 15/ 3, fail:	29.0173
Length   76/19, alignment 15/ 9, found:	28.3276
Length   76/19, alignment 15/ 9, fail:	29.0161
Length   76/19, alignment 15/15, found:	28.3398
Length   76/19, alignment 15/15, fail:	28.9783
Length   95/19, alignment  0/ 0, found:	27.887
Length   95/19, alignment  0/ 0, fail:	29.0845
Length   95/19, alignment  0/ 3, found:	27.8833
Length   95/19, alignment  0/ 3, fail:	29.0588
Length   95/19, alignment  0/ 9, found:	27.9028
Length   95/19, alignment  0/ 9, fail:	29.4067
Length   95/19, alignment  0/15, found:	27.8857
Length   95/19, alignment  0/15, fail:	29.1199
Length   95/19, alignment  3/ 0, found:	28.3081
Length   95/19, alignment  3/ 0, fail:	29.7607
Length   95/19, alignment  3/ 3, found:	28.3459
Length   95/19, alignment  3/ 3, fail:	30.0122
Length   95/19, alignment  3/ 9, found:	28.3105
Length   95/19, alignment  3/ 9, fail:	29.7314
Length   95/19, alignment  3/15, found:	28.313
Length   95/19, alignment  3/15, fail:	29.7253
Length   95/19, alignment  9/ 0, found:	28.2874
Length   95/19, alignment  9/ 0, fail:	29.9951
Length   95/19, alignment  9/ 3, found:	28.3374
Length   95/19, alignment  9/ 3, fail:	29.3323
Length   95/19, alignment  9/ 9, found:	28.6731
Length   95/19, alignment  9/ 9, fail:	29.7571
Length   95/19, alignment  9/15, found:	28.7292
Length   95/19, alignment  9/15, fail:	29.8169
Length   95/19, alignment 15/ 0, found:	28.3289
Length   95/19, alignment 15/ 0, fail:	29.8218
Length   95/19, alignment 15/ 3, found:	28.3252
Length   95/19, alignment 15/ 3, fail:	29.4788
Length   95/19, alignment 15/ 9, found:	28.3386
Length   95/19, alignment 15/ 9, fail:	29.7766
Length   95/19, alignment 15/15, found:	28.3301
Length   95/19, alignment 15/15, fail:	29.5227
Length  114/19, alignment  0/ 0, found:	28.313
Length  114/19, alignment  0/ 0, fail:	30.1184
Length  114/19, alignment  0/ 3, found:	28.3228
Length  114/19, alignment  0/ 3, fail:	30.0916
Length  114/19, alignment  0/ 9, found:	28.324
Length  114/19, alignment  0/ 9, fail:	30.0378
Length  114/19, alignment  0/15, found:	28.3154
Length  114/19, alignment  0/15, fail:	30.5884
Length  114/19, alignment  3/ 0, found:	28.3276
Length  114/19, alignment  3/ 0, fail:	30.0977
Length  114/19, alignment  3/ 3, found:	28.313
Length  114/19, alignment  3/ 3, fail:	30.1013
Length  114/19, alignment  3/ 9, found:	28.3252
Length  114/19, alignment  3/ 9, fail:	30.1099
Length  114/19, alignment  3/15, found:	28.3264
Length  114/19, alignment  3/15, fail:	30.1086
Length  114/19, alignment  9/ 0, found:	29.0271
Length  114/19, alignment  9/ 0, fail:	30.0891
Length  114/19, alignment  9/ 3, found:	29.1638
Length  114/19, alignment  9/ 3, fail:	30.0964
Length  114/19, alignment  9/ 9, found:	29.0808
Length  114/19, alignment  9/ 9, fail:	30.1123
Length  114/19, alignment  9/15, found:	29.0503
Length  114/19, alignment  9/15, fail:	30.2209
Length  114/19, alignment 15/ 0, found:	29.0979
Length  114/19, alignment 15/ 0, fail:	32.2705
Length  114/19, alignment 15/ 3, found:	29.0833
Length  114/19, alignment 15/ 3, fail:	32.3877
Length  114/19, alignment 15/ 9, found:	29.0552
Length  114/19, alignment 15/ 9, fail:	32.2791
Length  114/19, alignment 15/15, found:	29.0833
Length  114/19, alignment 15/15, fail:	32.2461
Length  133/19, alignment  0/ 0, found:	29.0649
Length  133/19, alignment  0/ 0, fail:	31.2427
Length  133/19, alignment  0/ 3, found:	29.0918
Length  133/19, alignment  0/ 3, fail:	31.4453
Length  133/19, alignment  0/ 9, found:	29.0601
Length  133/19, alignment  0/ 9, fail:	31.6479
Length  133/19, alignment  0/15, found:	29.0808
Length  133/19, alignment  0/15, fail:	32.0996
Length  133/19, alignment  3/ 0, found:	29.0723
Length  133/19, alignment  3/ 0, fail:	31.2781
Length  133/19, alignment  3/ 3, found:	29.0088
Length  133/19, alignment  3/ 3, fail:	31.3086
Length  133/19, alignment  3/ 9, found:	29.0759
Length  133/19, alignment  3/ 9, fail:	31.3354
Length  133/19, alignment  3/15, found:	29.054
Length  133/19, alignment  3/15, fail:	31.3794
Length  133/19, alignment  9/ 0, found:	29.1089
Length  133/19, alignment  9/ 0, fail:	31.3452
Length  133/19, alignment  9/ 3, found:	29.1382
Length  133/19, alignment  9/ 3, fail:	31.5076
Length  133/19, alignment  9/ 9, found:	29.1125
Length  133/19, alignment  9/ 9, fail:	31.8506
Length  133/19, alignment  9/15, found:	29.0601
Length  133/19, alignment  9/15, fail:	32.0276
Length  133/19, alignment 15/ 0, found:	29.9304
Length  133/19, alignment 15/ 0, fail:	32.6599
Length  133/19, alignment 15/ 3, found:	29.8499
Length  133/19, alignment 15/ 3, fail:	32.6318
Length  133/19, alignment 15/ 9, found:	29.8779
Length  133/19, alignment 15/ 9, fail:	32.6404
Length  133/19, alignment 15/15, found:	29.8621
Length  133/19, alignment 15/15, fail:	32.5366
Length   80/20, alignment  0/ 0, found:	29.541
Length   80/20, alignment  0/ 0, fail:	30.3674
Length   80/20, alignment  0/ 3, found:	29.4824
Length   80/20, alignment  0/ 3, fail:	30.3589
Length   80/20, alignment  0/ 9, found:	29.4714
Length   80/20, alignment  0/ 9, fail:	30.1917
Length   80/20, alignment  0/15, found:	29.563
Length   80/20, alignment  0/15, fail:	30.238
Length   80/20, alignment  3/ 0, found:	36.4795
Length   80/20, alignment  3/ 0, fail:	30.3369
Length   80/20, alignment  3/ 3, found:	29.4849
Length   80/20, alignment  3/ 3, fail:	30.2698
Length   80/20, alignment  3/ 9, found:	29.3701
Length   80/20, alignment  3/ 9, fail:	30.3748
Length   80/20, alignment  3/15, found:	29.4409
Length   80/20, alignment  3/15, fail:	30.2661
Length   80/20, alignment  9/ 0, found:	29.9292
Length   80/20, alignment  9/ 0, fail:	30.2893
Length   80/20, alignment  9/ 3, found:	29.9341
Length   80/20, alignment  9/ 3, fail:	30.2832
Length   80/20, alignment  9/ 9, found:	29.8926
Length   80/20, alignment  9/ 9, fail:	30.3137
Length   80/20, alignment  9/15, found:	29.9231
Length   80/20, alignment  9/15, fail:	30.6006
Length   80/20, alignment 15/ 0, found:	29.9414
Length   80/20, alignment 15/ 0, fail:	29.8755
Length   80/20, alignment 15/ 3, found:	29.9316
Length   80/20, alignment 15/ 3, fail:	29.9866
Length   80/20, alignment 15/ 9, found:	29.9329
Length   80/20, alignment 15/ 9, fail:	30.2405
Length   80/20, alignment 15/15, found:	29.9292
Length   80/20, alignment 15/15, fail:	30.0403
Length  100/20, alignment  0/ 0, found:	29.9292
Length  100/20, alignment  0/ 0, fail:	30.957
Length  100/20, alignment  0/ 3, found:	29.9243
Length  100/20, alignment  0/ 3, fail:	30.9094
Length  100/20, alignment  0/ 9, found:	29.9304
Length  100/20, alignment  0/ 9, fail:	30.9033
Length  100/20, alignment  0/15, found:	29.928
Length  100/20, alignment  0/15, fail:	31.0315
Length  100/20, alignment  3/ 0, found:	29.9304
Length  100/20, alignment  3/ 0, fail:	30.7922
Length  100/20, alignment  3/ 3, found:	29.9146
Length  100/20, alignment  3/ 3, fail:	30.8862
Length  100/20, alignment  3/ 9, found:	29.9255
Length  100/20, alignment  3/ 9, fail:	30.7544
Length  100/20, alignment  3/15, found:	29.9231
Length  100/20, alignment  3/15, fail:	30.9729
Length  100/20, alignment  9/ 0, found:	29.9451
Length  100/20, alignment  9/ 0, fail:	30.7092
Length  100/20, alignment  9/ 3, found:	29.9207
Length  100/20, alignment  9/ 3, fail:	30.874
Length  100/20, alignment  9/ 9, found:	29.9365
Length  100/20, alignment  9/ 9, fail:	30.863
Length  100/20, alignment  9/15, found:	29.9255
Length  100/20, alignment  9/15, fail:	31.0522
Length  100/20, alignment 15/ 0, found:	30.5627
Length  100/20, alignment 15/ 0, fail:	31.969
Length  100/20, alignment 15/ 3, found:	30.1868
Length  100/20, alignment 15/ 3, fail:	31.9446
Length  100/20, alignment 15/ 9, found:	30.52
Length  100/20, alignment 15/ 9, fail:	31.9788
Length  100/20, alignment 15/15, found:	30.5273
Length  100/20, alignment 15/15, fail:	31.9666
Length  120/20, alignment  0/ 0, found:	29.9219
Length  120/20, alignment  0/ 0, fail:	31.9653
Length  120/20, alignment  0/ 3, found:	29.9231
Length  120/20, alignment  0/ 3, fail:	31.9568
Length  120/20, alignment  0/ 9, found:	29.9243
Length  120/20, alignment  0/ 9, fail:	31.9153
Length  120/20, alignment  0/15, found:	30.061
Length  120/20, alignment  0/15, fail:	31.9714
Length  120/20, alignment  3/ 0, found:	29.939
Length  120/20, alignment  3/ 0, fail:	31.9312
Length  120/20, alignment  3/ 3, found:	29.9353
Length  120/20, alignment  3/ 3, fail:	31.947
Length  120/20, alignment  3/ 9, found:	29.9341
Length  120/20, alignment  3/ 9, fail:	31.9666
Length  120/20, alignment  3/15, found:	29.9268
Length  120/20, alignment  3/15, fail:	31.9958
Length  120/20, alignment  9/ 0, found:	30.0085
Length  120/20, alignment  9/ 0, fail:	33.2825
Length  120/20, alignment  9/ 3, found:	30.5164
Length  120/20, alignment  9/ 3, fail:	33.2935
Length  120/20, alignment  9/ 9, found:	30.6079
Length  120/20, alignment  9/ 9, fail:	33.3765
Length  120/20, alignment  9/15, found:	30.8398
Length  120/20, alignment  9/15, fail:	33.4302
Length  120/20, alignment 15/ 0, found:	30.6226
Length  120/20, alignment 15/ 0, fail:	33.3618
Length  120/20, alignment 15/ 3, found:	30.5042
Length  120/20, alignment 15/ 3, fail:	33.2825
Length  120/20, alignment 15/ 9, found:	30.498
Length  120/20, alignment 15/ 9, fail:	33.4619
Length  120/20, alignment 15/15, found:	30.5115
Length  120/20, alignment 15/15, fail:	33.4705
Length  140/20, alignment  0/ 0, found:	30.5176
Length  140/20, alignment  0/ 0, fail:	33.3435
Length  140/20, alignment  0/ 3, found:	30.5225
Length  140/20, alignment  0/ 3, fail:	33.335
Length  140/20, alignment  0/ 9, found:	30.5908
Length  140/20, alignment  0/ 9, fail:	33.5205
Length  140/20, alignment  0/15, found:	30.5115
Length  140/20, alignment  0/15, fail:	33.2983
Length  140/20, alignment  3/ 0, found:	30.5615
Length  140/20, alignment  3/ 0, fail:	33.3435
Length  140/20, alignment  3/ 3, found:	30.5066
Length  140/20, alignment  3/ 3, fail:	33.4338
Length  140/20, alignment  3/ 9, found:	30.5981
Length  140/20, alignment  3/ 9, fail:	33.374
Length  140/20, alignment  3/15, found:	30.5566
Length  140/20, alignment  3/15, fail:	33.302
Length  140/20, alignment  9/ 0, found:	30.5127
Length  140/20, alignment  9/ 0, fail:	33.8379
Length  140/20, alignment  9/ 3, found:	30.5188
Length  140/20, alignment  9/ 3, fail:	33.8342
Length  140/20, alignment  9/ 9, found:	30.7629
Length  140/20, alignment  9/ 9, fail:	33.8599
Length  140/20, alignment  9/15, found:	30.5957
Length  140/20, alignment  9/15, fail:	33.894
Length  140/20, alignment 15/ 0, found:	31.4014
Length  140/20, alignment 15/ 0, fail:	33.7708
Length  140/20, alignment 15/ 3, found:	31.5845
Length  140/20, alignment 15/ 3, fail:	33.7524
Length  140/20, alignment 15/ 9, found:	31.5369
Length  140/20, alignment 15/ 9, fail:	33.8306
Length  140/20, alignment 15/15, found:	31.5588
Length  140/20, alignment 15/15, fail:	33.8538
Length   84/21, alignment  0/ 0, found:	30.9436
Length   84/21, alignment  0/ 0, fail:	31.6882
Length   84/21, alignment  0/ 3, found:	30.9326
Length   84/21, alignment  0/ 3, fail:	31.9434
Length   84/21, alignment  0/ 9, found:	30.9155
Length   84/21, alignment  0/ 9, fail:	31.5845
Length   84/21, alignment  0/15, found:	30.9546
Length   84/21, alignment  0/15, fail:	31.5735
Length   84/21, alignment  3/ 0, found:	30.9106
Length   84/21, alignment  3/ 0, fail:	31.6736
Length   84/21, alignment  3/ 3, found:	30.835
Length   84/21, alignment  3/ 3, fail:	31.4966
Length   84/21, alignment  3/ 9, found:	30.9851
Length   84/21, alignment  3/ 9, fail:	31.6406
Length   84/21, alignment  3/15, found:	30.9082
Length   84/21, alignment  3/15, fail:	31.5515
Length   84/21, alignment  9/ 0, found:	31.7468
Length   84/21, alignment  9/ 0, fail:	31.5479
Length   84/21, alignment  9/ 3, found:	31.6064
Length   84/21, alignment  9/ 3, fail:	31.687
Length   84/21, alignment  9/ 9, found:	31.7383
Length   84/21, alignment  9/ 9, fail:	31.6406
Length   84/21, alignment  9/15, found:	31.5259
Length   84/21, alignment  9/15, fail:	31.6931
Length   84/21, alignment 15/ 0, found:	31.6406
Length   84/21, alignment 15/ 0, fail:	32.2034
Length   84/21, alignment 15/ 3, found:	31.6821
Length   84/21, alignment 15/ 3, fail:	32.0801
Length   84/21, alignment 15/ 9, found:	31.6052
Length   84/21, alignment 15/ 9, fail:	32.2083
Length   84/21, alignment 15/15, found:	31.6235
Length   84/21, alignment 15/15, fail:	32.2046
Length  105/21, alignment  0/ 0, found:	31.5112
Length  105/21, alignment  0/ 0, fail:	32.0923
Length  105/21, alignment  0/ 3, found:	32.0398
Length  105/21, alignment  0/ 3, fail:	31.8896
Length  105/21, alignment  0/ 9, found:	31.5466
Length  105/21, alignment  0/ 9, fail:	32.1204
Length  105/21, alignment  0/15, found:	31.7285
Length  105/21, alignment  0/15, fail:	32.2034
Length  105/21, alignment  3/ 0, found:	31.5051
Length  105/21, alignment  3/ 0, fail:	32.2131
Length  105/21, alignment  3/ 3, found:	31.6296
Length  105/21, alignment  3/ 3, fail:	32.2327
Length  105/21, alignment  3/ 9, found:	31.731
Length  105/21, alignment  3/ 9, fail:	32.1838
Length  105/21, alignment  3/15, found:	31.6345
Length  105/21, alignment  3/15, fail:	32.0642
Length  105/21, alignment  9/ 0, found:	31.6223
Length  105/21, alignment  9/ 0, fail:	32.7063
Length  105/21, alignment  9/ 3, found:	31.5967
Length  105/21, alignment  9/ 3, fail:	32.1582
Length  105/21, alignment  9/ 9, found:	31.6797
Length  105/21, alignment  9/ 9, fail:	32.3767
Length  105/21, alignment  9/15, found:	31.5552
Length  105/21, alignment  9/15, fail:	32.6086
Length  105/21, alignment 15/ 0, found:	32.1619
Length  105/21, alignment 15/ 0, fail:	32.4377
Length  105/21, alignment 15/ 3, found:	32.1667
Length  105/21, alignment 15/ 3, fail:	32.4841
Length  105/21, alignment 15/ 9, found:	32.0776
Length  105/21, alignment 15/ 9, fail:	32.4963
