                       	strsep
Length  144/24, alignment  3/ 9, found:	36.637
Length  144/24, alignment  3/ 9, fail:	39.7705
Length  144/24, alignment  3/15, found:	36.4929
Length  144/24, alignment  3/15, fail:	39.7485
Length  144/24, alignment  9/ 0, found:	37.8296
Length  144/24, alignment  9/ 0, fail:	40.0745
Length  144/24, alignment  9/ 3, found:	37.4048
Length  144/24, alignment  9/ 3, fail:	39.9231
Length  144/24, alignment  9/ 9, found:	37.2437
Length  144/24, alignment  9/ 9, fail:	40.0745
Length  144/24, alignment  9/15, found:	37.1436
Length  144/24, alignment  9/15, fail:	40.0024
Length  144/24, alignment 15/ 0, found:	37.1606
Length  144/24, alignment 15/ 0, fail:	39.9414
Length  144/24, alignment 15/ 3, found:	37.1497
Length  144/24, alignment 15/ 3, fail:	39.9292
Length  144/24, alignment 15/ 9, found:	37.1497
Length  144/24, alignment 15/ 9, fail:	40.0049
Length  144/24, alignment 15/15, found:	37.3169
Length  144/24, alignment 15/15, fail:	39.8669
Length  168/24, alignment  0/ 0, found:	37.5696
Length  168/24, alignment  0/ 0, fail:	45.4382
Length  168/24, alignment  0/ 3, found:	36.9324
Length  168/24, alignment  0/ 3, fail:	45.3455
Length  168/24, alignment  0/ 9, found:	37.1326
Length  168/24, alignment  0/ 9, fail:	45.3674
Length  168/24, alignment  0/15, found:	37.3193
Length  168/24, alignment  0/15, fail:	45.3992
Length  168/24, alignment  3/ 0, found:	37.1411
Length  168/24, alignment  3/ 0, fail:	45.8496
Length  168/24, alignment  3/ 3, found:	37.2192
Length  168/24, alignment  3/ 3, fail:	45.4333
Length  168/24, alignment  3/ 9, found:	37.2949
Length  168/24, alignment  3/ 9, fail:	45.3967
Length  168/24, alignment  3/15, found:	37.2131
Length  168/24, alignment  3/15, fail:	45.4089
Length  168/24, alignment  9/ 0, found:	37.2449
Length  168/24, alignment  9/ 0, fail:	52.5732
Length  168/24, alignment  9/ 3, found:	37.2803
Length  168/24, alignment  9/ 3, fail:	52.5793
Length  168/24, alignment  9/ 9, found:	37.5183
Length  168/24, alignment  9/ 9, fail:	52.5256
Length  168/24, alignment  9/15, found:	37.1851
Length  168/24, alignment  9/15, fail:	52.5293
Length  168/24, alignment 15/ 0, found:	37.7686
Length  168/24, alignment 15/ 0, fail:	52.5806
Length  168/24, alignment 15/ 3, found:	37.6367
Length  168/24, alignment 15/ 3, fail:	52.5671
Length  168/24, alignment 15/ 9, found:	37.5671
Length  168/24, alignment 15/ 9, fail:	52.5354
Length  168/24, alignment 15/15, found:	37.7124
Length  168/24, alignment 15/15, fail:	52.8906
Length  100/25, alignment  0/ 0, found:	37.3438
Length  100/25, alignment  0/ 0, fail:	38.3093
Length  100/25, alignment  0/ 3, found:	37.2302
Length  100/25, alignment  0/ 3, fail:	38.5608
Length  100/25, alignment  0/ 9, found:	37.3633
Length  100/25, alignment  0/ 9, fail:	38.4705
Length  100/25, alignment  0/15, found:	37.1912
Length  100/25, alignment  0/15, fail:	38.4143
Length  100/25, alignment  3/ 0, found:	37.3608
Length  100/25, alignment  3/ 0, fail:	38.374
Length  100/25, alignment  3/ 3, found:	37.4438
Length  100/25, alignment  3/ 3, fail:	38.3118
Length  100/25, alignment  3/ 9, found:	37.4951
Length  100/25, alignment  3/ 9, fail:	38.4485
Length  100/25, alignment  3/15, found:	37.4316
Length  100/25, alignment  3/15, fail:	38.49
Length  100/25, alignment  9/ 0, found:	37.395
Length  100/25, alignment  9/ 0, fail:	38.4802
Length  100/25, alignment  9/ 3, found:	37.334
Length  100/25, alignment  9/ 3, fail:	38.479
Length  100/25, alignment  9/ 9, found:	37.0081
Length  100/25, alignment  9/ 9, fail:	38.4106
Length  100/25, alignment  9/15, found:	37.2815
Length  100/25, alignment  9/15, fail:	38.4973
Length  100/25, alignment 15/ 0, found:	39.5789
Length  100/25, alignment 15/ 0, fail:	38.5205
Length  100/25, alignment 15/ 3, found:	39.1138
Length  100/25, alignment 15/ 3, fail:	38.8574
Length  100/25, alignment 15/ 9, found:	39.1541
Length  100/25, alignment 15/ 9, fail:	38.6438
Length  100/25, alignment 15/15, found:	39.1394
Length  100/25, alignment 15/15, fail:	38.5889
Length  125/25, alignment  0/ 0, found:	37.3132
Length  125/25, alignment  0/ 0, fail:	38.7427
Length  125/25, alignment  0/ 3, found:	37.5085
Length  125/25, alignment  0/ 3, fail:	38.6267
Length  125/25, alignment  0/ 9, found:	37.3267
Length  125/25, alignment  0/ 9, fail:	39.0479
Length  125/25, alignment  0/15, found:	37.5391
Length  125/25, alignment  0/15, fail:	38.7415
Length  125/25, alignment  3/ 0, found:	39.209
Length  125/25, alignment  3/ 0, fail:	42.1228
Length  125/25, alignment  3/ 3, found:	39.2822
Length  125/25, alignment  3/ 3, fail:	42.0679
Length  125/25, alignment  3/ 9, found:	39.1406
Length  125/25, alignment  3/ 9, fail:	42.0728
Length  125/25, alignment  3/15, found:	39.1321
Length  125/25, alignment  3/15, fail:	42.0752
Length  125/25, alignment  9/ 0, found:	38.3008
Length  125/25, alignment  9/ 0, fail:	41.1462
Length  125/25, alignment  9/ 3, found:	38.3777
Length  125/25, alignment  9/ 3, fail:	40.9644
Length  125/25, alignment  9/ 9, found:	38.1689
Length  125/25, alignment  9/ 9, fail:	40.9741
Length  125/25, alignment  9/15, found:	38.5181
Length  125/25, alignment  9/15, fail:	40.9558
Length  125/25, alignment 15/ 0, found:	38.3899
Length  125/25, alignment 15/ 0, fail:	40.968
Length  125/25, alignment 15/ 3, found:	38.6194
Length  125/25, alignment 15/ 3, fail:	40.907
Length  125/25, alignment 15/ 9, found:	38.4595
Length  125/25, alignment 15/ 9, fail:	41.0596
Length  125/25, alignment 15/15, found:	38.2422
Length  125/25, alignment 15/15, fail:	40.9839
Length  150/25, alignment  0/ 0, found:	38.1689
Length  150/25, alignment  0/ 0, fail:	42.0239
Length  150/25, alignment  0/ 3, found:	38.3105
Length  150/25, alignment  0/ 3, fail:	42.0251
Length  150/25, alignment  0/ 9, found:	38.4253
Length  150/25, alignment  0/ 9, fail:	41.9519
Length  150/25, alignment  0/15, found:	38.3826
Length  150/25, alignment  0/15, fail:	41.9775
Length  150/25, alignment  3/ 0, found:	38.4851
Length  150/25, alignment  3/ 0, fail:	42.2668
Length  150/25, alignment  3/ 3, found:	38.2788
Length  150/25, alignment  3/ 3, fail:	41.759
Length  150/25, alignment  3/ 9, found:	38.3044
Length  150/25, alignment  3/ 9, fail:	41.7883
Length  150/25, alignment  3/15, found:	38.2361
Length  150/25, alignment  3/15, fail:	41.7981
Length  150/25, alignment  9/ 0, found:	38.8721
Length  150/25, alignment  9/ 0, fail:	41.7981
Length  150/25, alignment  9/ 3, found:	38.9941
Length  150/25, alignment  9/ 3, fail:	41.7444
Length  150/25, alignment  9/ 9, found:	38.7659
Length  150/25, alignment  9/ 9, fail:	41.7603
Length  150/25, alignment  9/15, found:	38.9026
Length  150/25, alignment  9/15, fail:	42.0007
Length  150/25, alignment 15/ 0, found:	38.772
Length  150/25, alignment 15/ 0, fail:	43.8611
Length  150/25, alignment 15/ 3, found:	38.4705
Length  150/25, alignment 15/ 3, fail:	43.894
Length  150/25, alignment 15/ 9, found:	38.9087
Length  150/25, alignment 15/ 9, fail:	43.8489
Length  150/25, alignment 15/15, found:	38.9478
Length  150/25, alignment 15/15, fail:	43.8586
Length  175/25, alignment  0/ 0, found:	38.6987
Length  175/25, alignment  0/ 0, fail:	44.1797
Length  175/25, alignment  0/ 3, found:	38.8538
Length  175/25, alignment  0/ 3, fail:	43.7622
Length  175/25, alignment  0/ 9, found:	38.5718
Length  175/25, alignment  0/ 9, fail:	43.7354
Length  175/25, alignment  0/15, found:	38.7537
Length  175/25, alignment  0/15, fail:	43.7439
Length  175/25, alignment  3/ 0, found:	38.811
Length  175/25, alignment  3/ 0, fail:	55.0366
Length  175/25, alignment  3/ 3, found:	38.8452
Length  175/25, alignment  3/ 3, fail:	55.0073
Length  175/25, alignment  3/ 9, found:	38.9294
Length  175/25, alignment  3/ 9, fail:	55.1538
Length  175/25, alignment  3/15, found:	39.0588
Length  175/25, alignment  3/15, fail:	54.9902
Length  175/25, alignment  9/ 0, found:	39.4592
Length  175/25, alignment  9/ 0, fail:	54.9927
Length  175/25, alignment  9/ 3, found:	39.2566
Length  175/25, alignment  9/ 3, fail:	55.0293
Length  175/25, alignment  9/ 9, found:	39.2896
Length  175/25, alignment  9/ 9, fail:	55.0146
Length  175/25, alignment  9/15, found:	39.3457
Length  175/25, alignment  9/15, fail:	55.3687
Length  175/25, alignment 15/ 0, found:	39.3628
Length  175/25, alignment 15/ 0, fail:	55.0244
Length  175/25, alignment 15/ 3, found:	39.3079
Length  175/25, alignment 15/ 3, fail:	55.033
Length  175/25, alignment 15/ 9, found:	39.2798
Length  175/25, alignment 15/ 9, fail:	55.0134
Length  175/25, alignment 15/15, found:	39.3542
Length  175/25, alignment 15/15, fail:	55.0122
Length  104/26, alignment  0/ 0, found:	38.4802
Length  104/26, alignment  0/ 0, fail:	39.0222
Length  104/26, alignment  0/ 3, found:	38.2971
Length  104/26, alignment  0/ 3, fail:	38.8977
Length  104/26, alignment  0/ 9, found:	38.2874
Length  104/26, alignment  0/ 9, fail:	38.9587
Length  104/26, alignment  0/15, found:	38.2605
Length  104/26, alignment  0/15, fail:	38.5425
Length  104/26, alignment  3/ 0, found:	38.1458
Length  104/26, alignment  3/ 0, fail:	38.8953
Length  104/26, alignment  3/ 3, found:	38.0273
Length  104/26, alignment  3/ 3, fail:	38.5938
Length  104/26, alignment  3/ 9, found:	38.3215
Length  104/26, alignment  3/ 9, fail:	38.8391
Length  104/26, alignment  3/15, found:	38.4961
Length  104/26, alignment  3/15, fail:	38.9111
Length  104/26, alignment  9/ 0, found:	38.2556
Length  104/26, alignment  9/ 0, fail:	39.1089
Length  104/26, alignment  9/ 3, found:	38.3203
Length  104/26, alignment  9/ 3, fail:	39.2603
Length  104/26, alignment  9/ 9, found:	38.2849
Length  104/26, alignment  9/ 9, fail:	39.2249
Length  104/26, alignment  9/15, found:	38.3557
Length  104/26, alignment  9/15, fail:	39.1455
Length  104/26, alignment 15/ 0, found:	39.4897
Length  104/26, alignment 15/ 0, fail:	39.2322
Length  104/26, alignment 15/ 3, found:	39.5129
Length  104/26, alignment 15/ 3, fail:	39.2493
Length  104/26, alignment 15/ 9, found:	38.9514
Length  104/26, alignment 15/ 9, fail:	39.0979
Length  104/26, alignment 15/15, found:	38.8257
Length  104/26, alignment 15/15, fail:	39.3567
Length  130/26, alignment  0/ 0, found:	38.9441
Length  130/26, alignment  0/ 0, fail:	41.0339
Length  130/26, alignment  0/ 3, found:	38.8562
Length  130/26, alignment  0/ 3, fail:	41.0681
Length  130/26, alignment  0/ 9, found:	38.8586
Length  130/26, alignment  0/ 9, fail:	41.0754
Length  130/26, alignment  0/15, found:	38.7231
Length  130/26, alignment  0/15, fail:	41.1792
Length  130/26, alignment  3/ 0, found:	38.9172
Length  130/26, alignment  3/ 0, fail:	40.9192
Length  130/26, alignment  3/ 3, found:	38.7952
Length  130/26, alignment  3/ 3, fail:	41.0657
Length  130/26, alignment  3/ 9, found:	38.7549
Length  130/26, alignment  3/ 9, fail:	41.051
Length  130/26, alignment  3/15, found:	38.7305
Length  130/26, alignment  3/15, fail:	41.073
Length  130/26, alignment  9/ 0, found:	38.8147
Length  130/26, alignment  9/ 0, fail:	40.9424
Length  130/26, alignment  9/ 3, found:	38.866
Length  130/26, alignment  9/ 3, fail:	41.2231
Length  130/26, alignment  9/ 9, found:	38.7158
Length  130/26, alignment  9/ 9, fail:	40.9924
Length  130/26, alignment  9/15, found:	38.7207
Length  130/26, alignment  9/15, fail:	41.0022
Length  130/26, alignment 15/ 0, found:	38.822
Length  130/26, alignment 15/ 0, fail:	42.1655
Length  130/26, alignment 15/ 3, found:	38.9099
Length  130/26, alignment 15/ 3, fail:	42.2205
Length  130/26, alignment 15/ 9, found:	38.5583
Length  130/26, alignment 15/ 9, fail:	42.1448
Length  130/26, alignment 15/15, found:	38.5632
Length  130/26, alignment 15/15, fail:	42.4915
Length  156/26, alignment  0/ 0, found:	39.0662
Length  156/26, alignment  0/ 0, fail:	42.2473
Length  156/26, alignment  0/ 3, found:	38.5425
Length  156/26, alignment  0/ 3, fail:	42.2888
Length  156/26, alignment  0/ 9, found:	38.8037
Length  156/26, alignment  0/ 9, fail:	42.2388
Length  156/26, alignment  0/15, found:	38.9429
Length  156/26, alignment  0/15, fail:	42.2559
Length  156/26, alignment  3/ 0, found:	38.2678
Length  156/26, alignment  3/ 0, fail:	42.2949
Length  156/26, alignment  3/ 3, found:	38.7183
Length  156/26, alignment  3/ 3, fail:	42.3511
Length  156/26, alignment  3/ 9, found:	38.5754
Length  156/26, alignment  3/ 9, fail:	42.2021
Length  156/26, alignment  3/15, found:	38.5278
Length  156/26, alignment  3/15, fail:	42.1533
Length  156/26, alignment  9/ 0, found:	38.8501
Length  156/26, alignment  9/ 0, fail:	44.1943
Length  156/26, alignment  9/ 3, found:	38.8818
Length  156/26, alignment  9/ 3, fail:	44.1455
Length  156/26, alignment  9/ 9, found:	38.6487
Length  156/26, alignment  9/ 9, fail:	44.1663
Length  156/26, alignment  9/15, found:	38.6218
Length  156/26, alignment  9/15, fail:	44.8499
Length  156/26, alignment 15/ 0, found:	38.5583
Length  156/26, alignment 15/ 0, fail:	44.2932
Length  156/26, alignment 15/ 3, found:	38.6206
Length  156/26, alignment 15/ 3, fail:	44.2822
Length  156/26, alignment 15/ 9, found:	38.9807
Length  156/26, alignment 15/ 9, fail:	46.0754
Length  156/26, alignment 15/15, found:	38.8977
Length  156/26, alignment 15/15, fail:	44.3018
Length  182/26, alignment  0/ 0, found:	38.4509
Length  182/26, alignment  0/ 0, fail:	55.0452
Length  182/26, alignment  0/ 3, found:	39.1162
Length  182/26, alignment  0/ 3, fail:	55.0818
Length  182/26, alignment  0/ 9, found:	39.0881
Length  182/26, alignment  0/ 9, fail:	55.0659
Length  182/26, alignment  0/15, found:	38.9453
Length  182/26, alignment  0/15, fail:	55.0439
Length  182/26, alignment  3/ 0, found:	38.6902
Length  182/26, alignment  3/ 0, fail:	55.0732
Length  182/26, alignment  3/ 3, found:	38.667
Length  182/26, alignment  3/ 3, fail:	55.0488
Length  182/26, alignment  3/ 9, found:	39.0002
Length  182/26, alignment  3/ 9, fail:	55.1843
Length  182/26, alignment  3/15, found:	38.7988
Length  182/26, alignment  3/15, fail:	55.0586
Length  182/26, alignment  9/ 0, found:	39.3347
Length  182/26, alignment  9/ 0, fail:	55.0635
Length  182/26, alignment  9/ 3, found:	38.5986
Length  182/26, alignment  9/ 3, fail:	55.0769
Length  182/26, alignment  9/ 9, found:	38.783
Length  182/26, alignment  9/ 9, fail:	55.0488
Length  182/26, alignment  9/15, found:	39.3774
Length  182/26, alignment  9/15, fail:	55.2673
Length  182/26, alignment 15/ 0, found:	38.9307
Length  182/26, alignment 15/ 0, fail:	55.7043
Length  182/26, alignment 15/ 3, found:	39.2468
Length  182/26, alignment 15/ 3, fail:	55.6909
Length  182/26, alignment 15/ 9, found:	38.7122
Length  182/26, alignment 15/ 9, fail:	55.625
Length  182/26, alignment 15/15, found:	39.4031
Length  182/26, alignment 15/15, fail:	55.6543
Length  108/27, alignment  0/ 0, found:	37.5342
Length  108/27, alignment  0/ 0, fail:	40.2148
Length  108/27, alignment  0/ 3, found:	37.5427
Length  108/27, alignment  0/ 3, fail:	39.6106
Length  108/27, alignment  0/ 9, found:	38.6707
Length  108/27, alignment  0/ 9, fail:	39.8413
Length  108/27, alignment  0/15, found:	38.0969
Length  108/27, alignment  0/15, fail:	39.6655
Length  108/27, alignment  3/ 0, found:	38.0994
Length  108/27, alignment  3/ 0, fail:	39.458
Length  108/27, alignment  3/ 3, found:	37.7759
Length  108/27, alignment  3/ 3, fail:	39.7559
Length  108/27, alignment  3/ 9, found:	38.064
Length  108/27, alignment  3/ 9, fail:	39.6619
Length  108/27, alignment  3/15, found:	37.998
Length  108/27, alignment  3/15, fail:	39.6985
Length  108/27, alignment  9/ 0, found:	38.2068
Length  108/27, alignment  9/ 0, fail:	40.5151
Length  108/27, alignment  9/ 3, found:	38.4973
Length  108/27, alignment  9/ 3, fail:	40.415
Length  108/27, alignment  9/ 9, found:	37.8662
Length  108/27, alignment  9/ 9, fail:	40.5969
Length  108/27, alignment  9/15, found:	37.9126
Length  108/27, alignment  9/15, fail:	40.3918
Length  108/27, alignment 15/ 0, found:	39.7485
Length  108/27, alignment 15/ 0, fail:	40.4138
Length  108/27, alignment 15/ 3, found:	40.033
Length  108/27, alignment 15/ 3, fail:	40.3101
Length  108/27, alignment 15/ 9, found:	39.5898
Length  108/27, alignment 15/ 9, fail:	40.2893
Length  108/27, alignment 15/15, found:	39.6313
Length  108/27, alignment 15/15, fail:	40.282
Length  135/27, alignment  0/ 0, found:	39.0637
Length  135/27, alignment  0/ 0, fail:	41.7065
Length  135/27, alignment  0/ 3, found:	39.0857
Length  135/27, alignment  0/ 3, fail:	41.4929
Length  135/27, alignment  0/ 9, found:	39.0527
Length  135/27, alignment  0/ 9, fail:	41.4954
Length  135/27, alignment  0/15, found:	39.4666
Length  135/27, alignment  0/15, fail:	41.6919
Length  135/27, alignment  3/ 0, found:	39.1138
Length  135/27, alignment  3/ 0, fail:	41.4819
Length  135/27, alignment  3/ 3, found:	39.0674
Length  135/27, alignment  3/ 3, fail:	41.5271
Length  135/27, alignment  3/ 9, found:	39.2029
Length  135/27, alignment  3/ 9, fail:	41.521
Length  135/27, alignment  3/15, found:	38.9893
Length  135/27, alignment  3/15, fail:	41.46
Length  135/27, alignment  9/ 0, found:	38.8892
Length  135/27, alignment  9/ 0, fail:	42.7783
Length  135/27, alignment  9/ 3, found:	39.3652
Length  135/27, alignment  9/ 3, fail:	42.9077
Length  135/27, alignment  9/ 9, found:	39.0747
Length  135/27, alignment  9/ 9, fail:	42.8528
Length  135/27, alignment  9/15, found:	39.2554
Length  135/27, alignment  9/15, fail:	42.8479
Length  135/27, alignment 15/ 0, found:	39.4348
Length  135/27, alignment 15/ 0, fail:	42.9358
Length  135/27, alignment 15/ 3, found:	39.4983
Length  135/27, alignment 15/ 3, fail:	42.9065
Length  135/27, alignment 15/ 9, found:	38.8525
Length  135/27, alignment 15/ 9, fail:	42.8442
Length  135/27, alignment 15/15, found:	39.3225
Length  135/27, alignment 15/15, fail:	42.7197
Length  162/27, alignment  0/ 0, found:	39.2432
Length  162/27, alignment  0/ 0, fail:	54.8828
Length  162/27, alignment  0/ 3, found:	39.1821
Length  162/27, alignment  0/ 3, fail:	54.8633
Length  162/27, alignment  0/ 9, found:	38.9832
Length  162/27, alignment  0/ 9, fail:	54.8206
Length  162/27, alignment  0/15, found:	39.0344
Length  162/27, alignment  0/15, fail:	54.8401
Length  162/27, alignment  3/ 0, found:	39.408
Length  162/27, alignment  3/ 0, fail:	55.1855
Length  162/27, alignment  3/ 3, found:	39.0295
Length  162/27, alignment  3/ 3, fail:	54.8218
Length  162/27, alignment  3/ 9, found:	38.8928
Length  162/27, alignment  3/ 9, fail:	54.6313
Length  162/27, alignment  3/15, found:	38.9978
Length  162/27, alignment  3/15, fail:	54.6753
Length  162/27, alignment  9/ 0, found:	39.2908
Length  162/27, alignment  9/ 0, fail:	54.7839
Length  162/27, alignment  9/ 3, found:	39.3359
Length  162/27, alignment  9/ 3, fail:	54.928
Length  162/27, alignment  9/ 9, found:	39.2761
Length  162/27, alignment  9/ 9, fail:	54.8279
Length  162/27, alignment  9/15, found:	39.1541
Length  162/27, alignment  9/15, fail:	54.8206
Length  162/27, alignment 15/ 0, found:	39.8364
Length  162/27, alignment 15/ 0, fail:	55.6274
Length  162/27, alignment 15/ 3, found:	39.6692
Length  162/27, alignment 15/ 3, fail:	55.26
Length  162/27, alignment 15/ 9, found:	39.6619
Length  162/27, alignment 15/ 9, fail:	55.6543
Length  162/27, alignment 15/15, found:	39.9622
Length  162/27, alignment 15/15, fail:	55.3455
Length  189/27, alignment  0/ 0, found:	39.3616
Length  189/27, alignment  0/ 0, fail:	55.52
Length  189/27, alignment  0/ 3, found:	39.4446
Length  189/27, alignment  0/ 3, fail:	55.4895
Length  189/27, alignment  0/ 9, found:	39.1821
Length  189/27, alignment  0/ 9, fail:	55.5652
Length  189/27, alignment  0/15, found:	38.9417
Length  189/27, alignment  0/15, fail:	55.4895
Length  189/27, alignment  3/ 0, found:	39.8401
Length  189/27, alignment  3/ 0, fail:	55.7483
Length  189/27, alignment  3/ 3, found:	39.7522
Length  189/27, alignment  3/ 3, fail:	55.7178
Length  189/27, alignment  3/ 9, found:	39.3469
Length  189/27, alignment  3/ 9, fail:	55.6812
Length  189/27, alignment  3/15, found:	39.978
Length  189/27, alignment  3/15, fail:	55.6433
Length  189/27, alignment  9/ 0, found:	39.9573
Length  189/27, alignment  9/ 0, fail:	55.6946
Length  189/27, alignment  9/ 3, found:	39.9268
Length  189/27, alignment  9/ 3, fail:	55.7043
Length  189/27, alignment  9/ 9, found:	39.6777
Length  189/27, alignment  9/ 9, fail:	55.6433
Length  189/27, alignment  9/15, found:	39.7791
Length  189/27, alignment  9/15, fail:	55.6555
Length  189/27, alignment 15/ 0, found:	39.74
Length  189/27, alignment 15/ 0, fail:	55.6946
Length  189/27, alignment 15/ 3, found:	39.9402
Length  189/27, alignment 15/ 3, fail:	55.6848
Length  189/27, alignment 15/ 9, found:	40.0146
Length  189/27, alignment 15/ 9, fail:	55.6299
Length  189/27, alignment 15/15, found:	39.884
Length  189/27, alignment 15/15, fail:	55.6372
Length  112/28, alignment  0/ 0, found:	38.2458
Length  112/28, alignment  0/ 0, fail:	40.9973
Length  112/28, alignment  0/ 3, found:	38.4033
Length  112/28, alignment  0/ 3, fail:	41.0071
Length  112/28, alignment  0/ 9, found:	38.2654
Length  112/28, alignment  0/ 9, fail:	41.0059
Length  112/28, alignment  0/15, found:	38.2434
Length  112/28, alignment  0/15, fail:	40.9827
Length  112/28, alignment  3/ 0, found:	38.5034
Length  112/28, alignment  3/ 0, fail:	41.1743
Length  112/28, alignment  3/ 3, found:	38.4058
Length  112/28, alignment  3/ 3, fail:	41.1951
Length  112/28, alignment  3/ 9, found:	38.2593
Length  112/28, alignment  3/ 9, fail:	41.1377
Length  112/28, alignment  3/15, found:	38.2983
Length  112/28, alignment  3/15, fail:	41.1841
Length  112/28, alignment  9/ 0, found:	39.1003
Length  112/28, alignment  9/ 0, fail:	41.2109
Length  112/28, alignment  9/ 3, found:	39.1309
Length  112/28, alignment  9/ 3, fail:	41.1768
Length  112/28, alignment  9/ 9, found:	39.1895
Length  112/28, alignment  9/ 9, fail:	40.9851
Length  112/28, alignment  9/15, found:	38.9807
Length  112/28, alignment  9/15, fail:	41.0193
Length  112/28, alignment 15/ 0, found:	39.0735
Length  112/28, alignment 15/ 0, fail:	41.0144
Length  112/28, alignment 15/ 3, found:	39.2029
Length  112/28, alignment 15/ 3, fail:	40.9827
Length  112/28, alignment 15/ 9, found:	38.8721
Length  112/28, alignment 15/ 9, fail:	40.9875
Length  112/28, alignment 15/15, found:	39.1467
Length  112/28, alignment 15/15, fail:	40.9863
Length  140/28, alignment  0/ 0, found:	39.3677
Length  140/28, alignment  0/ 0, fail:	42.5769
Length  140/28, alignment  0/ 3, found:	39.0222
Length  140/28, alignment  0/ 3, fail:	42.5208
Length  140/28, alignment  0/ 9, found:	39.2407
Length  140/28, alignment  0/ 9, fail:	42.3938
Length  140/28, alignment  0/15, found:	39.1064
Length  140/28, alignment  0/15, fail:	42.3914
Length  140/28, alignment  3/ 0, found:	39.176
Length  140/28, alignment  3/ 0, fail:	42.5488
Length  140/28, alignment  3/ 3, found:	39.2102
Length  140/28, alignment  3/ 3, fail:	42.5085
Length  140/28, alignment  3/ 9, found:	39.375
Length  140/28, alignment  3/ 9, fail:	42.4316
Length  140/28, alignment  3/15, found:	39.0503
Length  140/28, alignment  3/15, fail:	42.3376
Length  140/28, alignment  9/ 0, found:	39.1809
Length  140/28, alignment  9/ 0, fail:	43.4265
Length  140/28, alignment  9/ 3, found:	39.021
Length  140/28, alignment  9/ 3, fail:	43.3875
Length  140/28, alignment  9/ 9, found:	38.9282
Length  140/28, alignment  9/ 9, fail:	43.3191
Length  140/28, alignment  9/15, found:	39.1809
Length  140/28, alignment  9/15, fail:	43.2947
Length  140/28, alignment 15/ 0, found:	40.022
Length  140/28, alignment 15/ 0, fail:	43.4924
Length  140/28, alignment 15/ 3, found:	39.9829
Length  140/28, alignment 15/ 3, fail:	43.5266
Length  140/28, alignment 15/ 9, found:	39.6594
Length  140/28, alignment 15/ 9, fail:	43.4314
Length  140/28, alignment 15/15, found:	39.8682
Length  140/28, alignment 15/15, fail:	43.4509
Length  168/28, alignment  0/ 0, found:	39.9255
Length  168/28, alignment  0/ 0, fail:	48.8037
Length  168/28, alignment  0/ 3, found:	39.8059
Length  168/28, alignment  0/ 3, fail:	48.8733
Length  168/28, alignment  0/ 9, found:	39.9695
Length  168/28, alignment  0/ 9, fail:	48.6926
Length  168/28, alignment  0/15, found:	39.8816
Length  168/28, alignment  0/15, fail:	48.7109
Length  168/28, alignment  3/ 0, found:	39.7888
Length  168/28, alignment  3/ 0, fail:	48.739
Length  168/28, alignment  3/ 3, found:	39.5801
Length  168/28, alignment  3/ 3, fail:	48.7183
Length  168/28, alignment  3/ 9, found:	39.7241
Length  168/28, alignment  3/ 9, fail:	48.6401
Length  168/28, alignment  3/15, found:	39.9597
Length  168/28, alignment  3/15, fail:	48.7073
Length  168/28, alignment  9/ 0, found:	39.9121
Length  168/28, alignment  9/ 0, fail:	55.5371
Length  168/28, alignment  9/ 3, found:	39.9768
Length  168/28, alignment  9/ 3, fail:	55.5176
Length  168/28, alignment  9/ 9, found:	39.9268
Length  168/28, alignment  9/ 9, fail:	55.4956
Length  168/28, alignment  9/15, found:	39.9976
Length  168/28, alignment  9/15, fail:	55.5078
Length  168/28, alignment 15/ 0, found:	40.4297
Length  168/28, alignment 15/ 0, fail:	55.5664
Length  168/28, alignment 15/ 3, found:	40.2405
Length  168/28, alignment 15/ 3, fail:	55.5444
Length  168/28, alignment 15/ 9, found:	40.2893
Length  168/28, alignment 15/ 9, fail:	55.5103
Length  168/28, alignment 15/15, found:	40.2332
Length  168/28, alignment 15/15, fail:	55.5176
Length  196/28, alignment  0/ 0, found:	40.2625
Length  196/28, alignment  0/ 0, fail:	55.8105
Length  196/28, alignment  0/ 3, found:	40.2649
Length  196/28, alignment  0/ 3, fail:	56.1023
Length  196/28, alignment  0/ 9, found:	40.2319
Length  196/28, alignment  0/ 9, fail:	55.7605
Length  196/28, alignment  0/15, found:	40.2893
Length  196/28, alignment  0/15, fail:	56.2256
Length  196/28, alignment  3/ 0, found:	40.3186
Length  196/28, alignment  3/ 0, fail:	55.8911
Length  196/28, alignment  3/ 3, found:	40.4004
Length  196/28, alignment  3/ 3, fail:	55.7874
Length  196/28, alignment  3/ 9, found:	40.2844
Length  196/28, alignment  3/ 9, fail:	56.0779
Length  196/28, alignment  3/15, found:	39.7266
Length  196/28, alignment  3/15, fail:	55.7446
Length  196/28, alignment  9/ 0, found:	40.2295
Length  196/28, alignment  9/ 0, fail:	55.7727
Length  196/28, alignment  9/ 3, found:	40.1013
Length  196/28, alignment  9/ 3, fail:	55.9558
Length  196/28, alignment  9/ 9, found:	40.2454
Length  196/28, alignment  9/ 9, fail:	55.7373
Length  196/28, alignment  9/15, found:	40.2637
Length  196/28, alignment  9/15, fail:	56.1707
Length  196/28, alignment 15/ 0, found:	41.4587
Length  196/28, alignment 15/ 0, fail:	56.6418
Length  196/28, alignment 15/ 3, found:	41.5308
Length  196/28, alignment 15/ 3, fail:	56.5283
Length  196/28, alignment 15/ 9, found:	41.5015
