                       	strsep
Length  144/24, alignment  0/15, fail:	40.8739
Length  144/24, alignment  3/ 0, found:	25.7673
Length  144/24, alignment  3/ 0, fail:	40.808
Length  144/24, alignment  3/ 3, found:	26.7952
Length  144/24, alignment  3/ 3, fail:	40.1085
Length  144/24, alignment  3/ 9, found:	26.2556
Length  144/24, alignment  3/ 9, fail:	40.9106
Length  144/24, alignment  3/15, found:	26.8696
Length  144/24, alignment  3/15, fail:	40.0865
Length  144/24, alignment  9/ 0, found:	25.953
Length  144/24, alignment  9/ 0, fail:	41.2303
Length  144/24, alignment  9/ 3, found:	27.0956
Length  144/24, alignment  9/ 3, fail:	42.1788
Length  144/24, alignment  9/ 9, found:	27.3762
Length  144/24, alignment  9/ 9, fail:	40.7115
Length  144/24, alignment  9/15, found:	26.772
Length  144/24, alignment  9/15, fail:	41.6113
Length  144/24, alignment 15/ 0, found:	25.749
Length  144/24, alignment 15/ 0, fail:	40.5541
Length  144/24, alignment 15/ 3, found:	26.2129
Length  144/24, alignment 15/ 3, fail:	40.9277
Length  144/24, alignment 15/ 9, found:	26.8257
Length  144/24, alignment 15/ 9, fail:	40.0049
Length  144/24, alignment 15/15, found:	26.2568
Length  144/24, alignment 15/15, fail:	42.3071
Length  168/24, alignment  0/ 0, found:	28.8131
Length  168/24, alignment  0/ 0, fail:	43.7988
Length  168/24, alignment  0/ 3, found:	29.4772
Length  168/24, alignment  0/ 3, fail:	46.1146
Length  168/24, alignment  0/ 9, found:	29.2269
Length  168/24, alignment  0/ 9, fail:	46.4064
Length  168/24, alignment  0/15, found:	29.1853
Length  168/24, alignment  0/15, fail:	44.5985
Length  168/24, alignment  3/ 0, found:	28.1172
Length  168/24, alignment  3/ 0, fail:	45.8447
Length  168/24, alignment  3/ 3, found:	28.6544
Length  168/24, alignment  3/ 3, fail:	45.359
Length  168/24, alignment  3/ 9, found:	29.6639
Length  168/24, alignment  3/ 9, fail:	46.1414
Length  168/24, alignment  3/15, found:	28.741
Length  168/24, alignment  3/15, fail:	46.1793
Length  168/24, alignment  9/ 0, found:	28.8436
Length  168/24, alignment  9/ 0, fail:	44.0222
Length  168/24, alignment  9/ 3, found:	29.996
Length  168/24, alignment  9/ 3, fail:	46.5577
Length  168/24, alignment  9/ 9, found:	28.4982
Length  168/24, alignment  9/ 9, fail:	45.5372
Length  168/24, alignment  9/15, found:	29.7604
Length  168/24, alignment  9/15, fail:	44.6033
Length  168/24, alignment 15/ 0, found:	28.0758
Length  168/24, alignment 15/ 0, fail:	45.0574
Length  168/24, alignment 15/ 3, found:	29.3917
Length  168/24, alignment 15/ 3, fail:	44.7303
Length  168/24, alignment 15/ 9, found:	29.4491
Length  168/24, alignment 15/ 9, fail:	45.4407
Length  168/24, alignment 15/15, found:	28.6532
Length  168/24, alignment 15/15, fail:	45.757
Length  100/25, alignment  0/ 0, found:	22.0148
Length  100/25, alignment  0/ 0, fail:	31.3619
Length  100/25, alignment  0/ 3, found:	21.7853
Length  100/25, alignment  0/ 3, fail:	33.0222
Length  100/25, alignment  0/ 9, found:	21.8073
Length  100/25, alignment  0/ 9, fail:	32.7537
Length  100/25, alignment  0/15, found:	22.088
Length  100/25, alignment  0/15, fail:	32.7292
Length  100/25, alignment  3/ 0, found:	23.1488
Length  100/25, alignment  3/ 0, fail:	32.2776
Length  100/25, alignment  3/ 3, found:	23.0928
Length  100/25, alignment  3/ 3, fail:	32.6168
Length  100/25, alignment  3/ 9, found:	24.1035
Length  100/25, alignment  3/ 9, fail:	33.3152
Length  100/25, alignment  3/15, found:	22.7203
Length  100/25, alignment  3/15, fail:	32.0432
Length  100/25, alignment  9/ 0, found:	21.745
Length  100/25, alignment  9/ 0, fail:	32.9563
Length  100/25, alignment  9/ 3, found:	22.5958
Length  100/25, alignment  9/ 3, fail:	31.959
Length  100/25, alignment  9/ 9, found:	21.7633
Length  100/25, alignment  9/ 9, fail:	32.7633
Length  100/25, alignment  9/15, found:	22.519
Length  100/25, alignment  9/15, fail:	32.0992
Length  100/25, alignment 15/ 0, found:	22.1406
Length  100/25, alignment 15/ 0, fail:	32.0992
Length  100/25, alignment 15/ 3, found:	22.7094
Length  100/25, alignment 15/ 3, fail:	32.7816
Length  100/25, alignment 15/ 9, found:	22.7168
Length  100/25, alignment 15/ 9, fail:	31.8978
Length  100/25, alignment 15/15, found:	23.918
Length  100/25, alignment 15/15, fail:	32.9415
Length  125/25, alignment  0/ 0, found:	23.7238
Length  125/25, alignment  0/ 0, fail:	36.2914
Length  125/25, alignment  0/ 3, found:	25.0385
Length  125/25, alignment  0/ 3, fail:	37.3569
Length  125/25, alignment  0/ 9, found:	24.3281
Length  125/25, alignment  0/ 9, fail:	36.6991
Length  125/25, alignment  0/15, found:	24.9042
Length  125/25, alignment  0/15, fail:	37.3459
Length  125/25, alignment  3/ 0, found:	24.4551
Length  125/25, alignment  3/ 0, fail:	36.8883
Length  125/25, alignment  3/ 3, found:	26.0066
Length  125/25, alignment  3/ 3, fail:	37.7391
Length  125/25, alignment  3/ 9, found:	25.0435
Length  125/25, alignment  3/ 9, fail:	38.1786
Length  125/25, alignment  3/15, found:	25.0385
Length  125/25, alignment  3/15, fail:	37.7476
Length  125/25, alignment  9/ 0, found:	23.7239
Length  125/25, alignment  9/ 0, fail:	36.7394
Length  125/25, alignment  9/ 3, found:	24.1791
Length  125/25, alignment  9/ 3, fail:	38.9855
Length  125/25, alignment  9/ 9, found:	24.8652
Length  125/25, alignment  9/ 9, fail:	38.8866
Length  125/25, alignment  9/15, found:	25.0496
Length  125/25, alignment  9/15, fail:	36.6649
Length  125/25, alignment 15/ 0, found:	24.4307
Length  125/25, alignment 15/ 0, fail:	37.7391
Length  125/25, alignment 15/ 3, found:	26.1042
Length  125/25, alignment 15/ 3, fail:	36.9211
Length  125/25, alignment 15/ 9, found:	25.0667
Length  125/25, alignment 15/ 9, fail:	37.9711
Length  125/25, alignment 15/15, found:	25.9565
Length  125/25, alignment 15/15, fail:	36.9786
Length  150/25, alignment  0/ 0, found:	26.0811
Length  150/25, alignment  0/ 0, fail:	42.1411
Length  150/25, alignment  0/ 3, found:	27.1615
Length  150/25, alignment  0/ 3, fail:	41.2694
Length  150/25, alignment  0/ 9, found:	27.5729
Length  150/25, alignment  0/ 9, fail:	41.9214
Length  150/25, alignment  0/15, found:	26.4583
Length  150/25, alignment  0/15, fail:	41.2548
Length  150/25, alignment  3/ 0, found:	28.3699
Length  150/25, alignment  3/ 0, fail:	42.9773
Length  150/25, alignment  3/ 3, found:	27.4008
Length  150/25, alignment  3/ 3, fail:	43.7231
Length  150/25, alignment  3/ 9, found:	28.0453
Length  150/25, alignment  3/ 9, fail:	41.566
Length  150/25, alignment  3/15, found:	27.3861
Length  150/25, alignment  3/15, fail:	43.3447
Length  150/25, alignment  9/ 0, found:	27.4031
Length  150/25, alignment  9/ 0, fail:	41.7737
Length  150/25, alignment  9/ 3, found:	28.5067
Length  150/25, alignment  9/ 3, fail:	41.7139
Length  150/25, alignment  9/ 9, found:	27.3921
Length  150/25, alignment  9/ 9, fail:	42.0142
Length  150/25, alignment  9/15, found:	27.3774
Length  150/25, alignment  9/15, fail:	41.8749
Length  150/25, alignment 15/ 0, found:	26.8002
Length  150/25, alignment 15/ 0, fail:	41.8883
Length  150/25, alignment 15/ 3, found:	28.1501
Length  150/25, alignment 15/ 3, fail:	43.7354
Length  150/25, alignment 15/ 9, found:	29.15
Length  150/25, alignment 15/ 9, fail:	42.7979
Length  150/25, alignment 15/15, found:	27.9781
Length  150/25, alignment 15/15, fail:	42.2131
Length  175/25, alignment  0/ 0, found:	29.2465
Length  175/25, alignment  0/ 0, fail:	46.1804
Length  175/25, alignment  0/ 3, found:	28.7837
Length  175/25, alignment  0/ 3, fail:	47.234
Length  175/25, alignment  0/ 9, found:	29.5187
Length  175/25, alignment  0/ 9, fail:	45.6837
Length  175/25, alignment  0/15, found:	29.6444
Length  175/25, alignment  0/15, fail:	47.1571
Length  175/25, alignment  3/ 0, found:	29.0914
Length  175/25, alignment  3/ 0, fail:	47.3805
Length  175/25, alignment  3/ 3, found:	30.4122
Length  175/25, alignment  3/ 3, fail:	46.3636
Length  175/25, alignment  3/ 9, found:	29.7299
Length  175/25, alignment  3/ 9, fail:	48.7795
Length  175/25, alignment  3/15, found:	29.5931
Length  175/25, alignment  3/15, fail:	47.5319
Length  175/25, alignment  9/ 0, found:	29.1854
Length  175/25, alignment  9/ 0, fail:	46.3575
Length  175/25, alignment  9/ 3, found:	30.2755
Length  175/25, alignment  9/ 3, fail:	48.8917
Length  175/25, alignment  9/ 9, found:	30.129
Length  175/25, alignment  9/ 9, fail:	46.0499
Length  175/25, alignment  9/15, found:	30.5795
Length  175/25, alignment  9/15, fail:	47.8602
Length  175/25, alignment 15/ 0, found:	29.7883
Length  175/25, alignment 15/ 0, fail:	48.2911
Length  175/25, alignment 15/ 3, found:	30.6661
Length  175/25, alignment 15/ 3, fail:	46.4186
Length  175/25, alignment 15/ 9, found:	30.87
Length  175/25, alignment 15/ 9, fail:	47.1864
Length  175/25, alignment 15/15, found:	29.6823
Length  175/25, alignment 15/15, fail:	47.3256
Length  104/26, alignment  0/ 0, found:	23.1208
Length  104/26, alignment  0/ 0, fail:	32.308
Length  104/26, alignment  0/ 3, found:	23.0696
Length  104/26, alignment  0/ 3, fail:	33.7778
Length  104/26, alignment  0/ 9, found:	23.2977
Length  104/26, alignment  0/ 9, fail:	32.4937
Length  104/26, alignment  0/15, found:	23.0511
Length  104/26, alignment  0/15, fail:	33.7228
Length  104/26, alignment  3/ 0, found:	22.4446
Length  104/26, alignment  3/ 0, fail:	33.3457
Length  104/26, alignment  3/ 3, found:	22.9962
Length  104/26, alignment  3/ 3, fail:	32.8477
Length  104/26, alignment  3/ 9, found:	23.8361
Length  104/26, alignment  3/ 9, fail:	33.8352
Length  104/26, alignment  3/15, found:	22.9902
Length  104/26, alignment  3/15, fail:	32.9025
Length  104/26, alignment  9/ 0, found:	23.2245
Length  104/26, alignment  9/ 0, fail:	33.4958
Length  104/26, alignment  9/ 3, found:	23.4711
Length  104/26, alignment  9/ 3, fail:	33.4067
Length  104/26, alignment  9/ 9, found:	24.0498
Length  104/26, alignment  9/ 9, fail:	33.2065
Length  104/26, alignment  9/15, found:	22.8766
Length  104/26, alignment  9/15, fail:	32.5632
Length  104/26, alignment 15/ 0, found:	22.5079
Length  104/26, alignment 15/ 0, fail:	33.1907
Length  104/26, alignment 15/ 3, found:	23.6104
Length  104/26, alignment 15/ 3, fail:	33.5507
Length  104/26, alignment 15/ 9, found:	23.4308
Length  104/26, alignment 15/ 9, fail:	33.9963
Length  104/26, alignment 15/15, found:	23.7227
Length  104/26, alignment 15/15, fail:	32.9135
Length  130/26, alignment  0/ 0, found:	24.7493
Length  130/26, alignment  0/ 0, fail:	38.6766
Length  130/26, alignment  0/ 3, found:	26.1543
Length  130/26, alignment  0/ 3, fail:	37.5144
Length  130/26, alignment  0/ 9, found:	25.3853
Length  130/26, alignment  0/ 9, fail:	38.3861
Length  130/26, alignment  0/15, found:	26.1421
Length  130/26, alignment  0/15, fail:	38.6534
Length  130/26, alignment  3/ 0, found:	26.3923
Length  130/26, alignment  3/ 0, fail:	38.6351
Length  130/26, alignment  3/ 3, found:	26.1873
Length  130/26, alignment  3/ 3, fail:	39.5763
Length  130/26, alignment  3/ 9, found:	27.0529
Length  130/26, alignment  3/ 9, fail:	39.3517
Length  130/26, alignment  3/15, found:	26.0493
Length  130/26, alignment  3/15, fail:	38.651
Length  130/26, alignment  9/ 0, found:	25.6379
Length  130/26, alignment  9/ 0, fail:	37.705
Length  130/26, alignment  9/ 3, found:	25.2803
Length  130/26, alignment  9/ 3, fail:	38.5045
Length  130/26, alignment  9/ 9, found:	25.4915
Length  130/26, alignment  9/ 9, fail:	38.319
Length  130/26, alignment  9/15, found:	25.3071
Length  130/26, alignment  9/15, fail:	38.3898
Length  130/26, alignment 15/ 0, found:	25.6453
Length  130/26, alignment 15/ 0, fail:	38.4703
Length  130/26, alignment 15/ 3, found:	26.0664
Length  130/26, alignment 15/ 3, fail:	39.6594
Length  130/26, alignment 15/ 9, found:	26.6267
Length  130/26, alignment 15/ 9, fail:	38.3031
Length  130/26, alignment 15/15, found:	26.0176
Length  130/26, alignment 15/15, fail:	39.8131
Length  156/26, alignment  0/ 0, found:	27.7192
Length  156/26, alignment  0/ 0, fail:	42.1838
Length  156/26, alignment  0/ 3, found:	29.0573
Length  156/26, alignment  0/ 3, fail:	43.8086
Length  156/26, alignment  0/ 9, found:	27.6559
Length  156/26, alignment  0/ 9, fail:	43.728
Length  156/26, alignment  0/15, found:	27.5667
Length  156/26, alignment  0/15, fail:	43.5219
Length  156/26, alignment  3/ 0, found:	27.7363
Length  156/26, alignment  3/ 0, fail:	43.7097
Length  156/26, alignment  3/ 3, found:	29.1512
Length  156/26, alignment  3/ 3, fail:	42.8821
Length  156/26, alignment  3/ 9, found:	29.2941
Length  156/26, alignment  3/ 9, fail:	44.5619
Length  156/26, alignment  3/15, found:	28.3821
Length  156/26, alignment  3/15, fail:	43.4083
Length  156/26, alignment  9/ 0, found:	28.0073
Length  156/26, alignment  9/ 0, fail:	43.0005
Length  156/26, alignment  9/ 3, found:	27.6461
Length  156/26, alignment  9/ 3, fail:	43.7427
Length  156/26, alignment  9/ 9, found:	28.8876
Length  156/26, alignment  9/ 9, fail:	42.8687
Length  156/26, alignment  9/15, found:	28.6764
Length  156/26, alignment  9/15, fail:	44.5312
Length  156/26, alignment 15/ 0, found:	27.7047
Length  156/26, alignment 15/ 0, fail:	42.3523
Length  156/26, alignment 15/ 3, found:	29.405
Length  156/26, alignment 15/ 3, fail:	43.4814
Length  156/26, alignment 15/ 9, found:	28.3857
Length  156/26, alignment 15/ 9, fail:	43.7611
Length  156/26, alignment 15/15, found:	29.0181
Length  156/26, alignment 15/15, fail:	42.9175
Length  182/26, alignment  0/ 0, found:	29.3904
Length  182/26, alignment  0/ 0, fail:	49.651
Length  182/26, alignment  0/ 3, found:	29.9667
Length  182/26, alignment  0/ 3, fail:	48.4132
Length  182/26, alignment  0/ 9, found:	30.6356
Length  182/26, alignment  0/ 9, fail:	47.5074
Length  182/26, alignment  0/15, found:	29.9081
Length  182/26, alignment  0/15, fail:	50.0015
Length  182/26, alignment  3/ 0, found:	30.0302
Length  182/26, alignment  3/ 0, fail:	49.8646
Length  182/26, alignment  3/ 3, found:	30.5367
Length  182/26, alignment  3/ 3, fail:	49.2335
Length  182/26, alignment  3/ 9, found:	30.66
Length  182/26, alignment  3/ 9, fail:	50.2969
Length  182/26, alignment  3/15, found:	30.6552
Length  182/26, alignment  3/15, fail:	49.6499
Length  182/26, alignment  9/ 0, found:	29.9789
Length  182/26, alignment  9/ 0, fail:	48.2203
Length  182/26, alignment  9/ 3, found:	30.5808
Length  182/26, alignment  9/ 3, fail:	49.8109
Length  182/26, alignment  9/ 9, found:	31.8271
Length  182/26, alignment  9/ 9, fail:	49.2958
Length  182/26, alignment  9/15, found:	30.5795
Length  182/26, alignment  9/15, fail:	48.0726
Length  182/26, alignment 15/ 0, found:	29.9996
Length  182/26, alignment 15/ 0, fail:	49.6121
Length  182/26, alignment 15/ 3, found:	30.6234
Length  182/26, alignment 15/ 3, fail:	48.4633
Length  182/26, alignment 15/ 9, found:	31.34
Length  182/26, alignment 15/ 9, fail:	49.2445
Length  182/26, alignment 15/15, found:	30.6356
Length  182/26, alignment 15/15, fail:	50.8682
Length  108/27, alignment  0/ 0, found:	22.7815
Length  108/27, alignment  0/ 0, fail:	33.3627
Length  108/27, alignment  0/ 3, found:	23.3894
Length  108/27, alignment  0/ 3, fail:	34.8813
Length  108/27, alignment  0/ 9, found:	24.001
Length  108/27, alignment  0/ 9, fail:	33.9341
Length  108/27, alignment  0/15, found:	23.3234
Length  108/27, alignment  0/15, fail:	35.2109
Length  108/27, alignment  3/ 0, found:	24.1144
Length  108/27, alignment  3/ 0, fail:	33.3701
Length  108/27, alignment  3/ 3, found:	23.9338
Length  108/27, alignment  3/ 3, fail:	34.7434
Length  108/27, alignment  3/ 9, found:	24.7834
Length  108/27, alignment  3/ 9, fail:	33.9377
Length  108/27, alignment  3/15, found:	23.9374
Length  108/27, alignment  3/15, fail:	34.8729
Length  108/27, alignment  9/ 0, found:	23.4027
Length  108/27, alignment  9/ 0, fail:	33.3628
Length  108/27, alignment  9/ 3, found:	23.3038
Length  108/27, alignment  9/ 3, fail:	35.0828
Length  108/27, alignment  9/ 9, found:	24.3184
Length  108/27, alignment  9/ 9, fail:	35.2915
Length  108/27, alignment  9/15, found:	23.2867
Length  108/27, alignment  9/15, fail:	36.0009
Length  108/27, alignment 15/ 0, found:	24.1084
Length  108/27, alignment 15/ 0, fail:	33.5336
Length  108/27, alignment 15/ 3, found:	23.9399
Length  108/27, alignment 15/ 3, fail:	34.9119
Length  108/27, alignment 15/ 9, found:	24.134
Length  108/27, alignment 15/ 9, fail:	34.5518
Length  108/27, alignment 15/15, found:	23.9033
Length  108/27, alignment 15/15, fail:	34.9998
Length  135/27, alignment  0/ 0, found:	24.936
Length  135/27, alignment  0/ 0, fail:	38.618
Length  135/27, alignment  0/ 3, found:	25.6123
Length  135/27, alignment  0/ 3, fail:	39.2894
Length  135/27, alignment  0/ 9, found:	26.1935
Length  135/27, alignment  0/ 9, fail:	38.6669
Length  135/27, alignment  0/15, found:	25.5964
Length  135/27, alignment  0/15, fail:	39.4628
Length  135/27, alignment  3/ 0, found:	26.1323
Length  135/27, alignment  3/ 0, fail:	38.7987
Length  135/27, alignment  3/ 3, found:	26.2788
Length  135/27, alignment  3/ 3, fail:	40.3418
Length  135/27, alignment  3/ 9, found:	26.9685
Length  135/27, alignment  3/ 9, fail:	39.4481
Length  135/27, alignment  3/15, found:	27.3237
Length  135/27, alignment  3/15, fail:	41.3989
Length  135/27, alignment  9/ 0, found:	25.8223
Length  135/27, alignment  9/ 0, fail:	38.9318
Length  135/27, alignment  9/ 3, found:	27.1968
Length  135/27, alignment  9/ 3, fail:	40.4163
Length  135/27, alignment  9/ 9, found:	26.2239
Length  135/27, alignment  9/ 9, fail:	40.83
Length  135/27, alignment  9/15, found:	26.208
Length  135/27, alignment  9/15, fail:	40.2001
Length  135/27, alignment 15/ 0, found:	25.5781
Length  135/27, alignment 15/ 0, fail:	40.0354
Length  135/27, alignment 15/ 3, found:	26.8782
Length  135/27, alignment 15/ 3, fail:	40.9362
Length  135/27, alignment 15/ 9, found:	26.3862
Length  135/27, alignment 15/ 9, fail:	40.7286
Length  135/27, alignment 15/15, found:	26.9845
Length  135/27, alignment 15/15, fail:	39.5812
Length  162/27, alignment  0/ 0, found:	28.7582
Length  162/27, alignment  0/ 0, fail:	44.0039
Length  162/27, alignment  0/ 3, found:	28.6447
Length  162/27, alignment  0/ 3, fail:	44.9329
Length  162/27, alignment  0/ 9, found:	29.1342
Length  162/27, alignment  0/ 9, fail:	46.0902
Length  162/27, alignment  0/15, found:	29.4344
Length  162/27, alignment  0/15, fail:	45.6581
Length  162/27, alignment  3/ 0, found:	30.0436
Length  162/27, alignment  3/ 0, fail:	44.4531
Length  162/27, alignment  3/ 3, found:	30.1583
Length  162/27, alignment  3/ 3, fail:	44.9843
Length  162/27, alignment  3/ 9, found:	29.9386
Length  162/27, alignment  3/ 9, fail:	45.7826
Length  162/27, alignment  3/15, found:	29.9789
Length  162/27, alignment  3/15, fail:	45.0586
Length  162/27, alignment  9/ 0, found:	29.4015
Length  162/27, alignment  9/ 0, fail:	45.6532
Length  162/27, alignment  9/ 3, found:	28.6373
Length  162/27, alignment  9/ 3, fail:	44.0405
Length  162/27, alignment  9/ 9, found:	29.3197
Length  162/27, alignment  9/ 9, fail:	44.7681
Length  162/27, alignment  9/15, found:	28.4919
Length  162/27, alignment  9/15, fail:	45.7179
Length  162/27, alignment 15/ 0, found:	29.8629
Length  162/27, alignment 15/ 0, fail:	43.9807
Length  162/27, alignment 15/ 3, found:	30.3329
Length  162/27, alignment 15/ 3, fail:	45.9071
Length  162/27, alignment 15/ 9, found:	29.3258
Length  162/27, alignment 15/ 9, fail:	45.2919
Length  162/27, alignment 15/15, found:	29.8214
Length  162/27, alignment 15/15, fail:	44.4104
Length  189/27, alignment  0/ 0, found:	30.2743
Length  189/27, alignment  0/ 0, fail:	50.2065
Length  189/27, alignment  0/ 3, found:	31.6903
Length  189/27, alignment  0/ 3, fail:	50.6373
Length  189/27, alignment  0/ 9, found:	31.6379
Length  189/27, alignment  0/ 9, fail:	49.0773
Length  189/27, alignment  0/15, found:	30.671
Length  189/27, alignment  0/15, fail:	50.735
Length  189/27, alignment  3/ 0, found:	31.7405
Length  189/27, alignment  3/ 0, fail:	51.0293
Length  189/27, alignment  3/ 3, found:	32.4362
Length  189/27, alignment  3/ 3, fail:	51.4553
Length  189/27, alignment  3/ 9, found:	33.1283
Length  189/27, alignment  3/ 9, fail:	51.2258
Length  189/27, alignment  3/15, found:	31.5964
Length  189/27, alignment  3/15, fail:	52.1047
Length  189/27, alignment  9/ 0, found:	30.8895
Length  189/27, alignment  9/ 0, fail:	49.4473
Length  189/27, alignment  9/ 3, found:	32.5193
Length  189/27, alignment  9/ 3, fail:	50.8193
Length  189/27, alignment  9/ 9, found:	30.8151
Length  189/27, alignment  9/ 9, fail:	50.3665
Length  189/27, alignment  9/15, found:	31.5133
Length  189/27, alignment  9/15, fail:	49.3215
Length  189/27, alignment 15/ 0, found:	32.12
Length  189/27, alignment 15/ 0, fail:	51.5847
Length  189/27, alignment 15/ 3, found:	31.7478
Length  189/27, alignment 15/ 3, fail:	50.9976
Length  189/27, alignment 15/ 9, found:	32.3593
Length  189/27, alignment 15/ 9, fail:	50.2786
Length  189/27, alignment 15/15, found:	32.446
Length  189/27, alignment 15/15, fail:	51.0073
Length  112/28, alignment  0/ 0, found:	23.6432
Length  112/28, alignment  0/ 0, fail:	35.7482
Length  112/28, alignment  0/ 3, found:	24.8407
Length  112/28, alignment  0/ 3, fail:	35.2463
Length  112/28, alignment  0/ 9, found:	24.2035
Length  112/28, alignment  0/ 9, fail:	36.4365
Length  112/28, alignment  0/15, found:	24.8152
Length  112/28, alignment  0/15, fail:	35.2744
Length  112/28, alignment  3/ 0, found:	23.5261
Length  112/28, alignment  3/ 0, fail:	35.322
Length  112/28, alignment  3/ 3, found:	24.0645
Length  112/28, alignment  3/ 3, fail:	35.9995
Length  112/28, alignment  3/ 9, found:	24.0657
Length  112/28, alignment  3/ 9, fail:	35.9885
Length  112/28, alignment  3/15, found:	24.178
Length  112/28, alignment  3/15, fail:	35.6992
Length  112/28, alignment  9/ 0, found:	23.7129
Length  112/28, alignment  9/ 0, fail:	35.5906
Length  112/28, alignment  9/ 3, found:	24.2476
Length  112/28, alignment  9/ 3, fail:	36.0204
Length  112/28, alignment  9/ 9, found:	24.1376
Length  112/28, alignment  9/ 9, fail:	36.1644
Length  112/28, alignment  9/15, found:	24.1119
Length  112/28, alignment  9/15, fail:	35.7847
Length  112/28, alignment 15/ 0, found:	23.7933
Length  112/28, alignment 15/ 0, fail:	35.3538
Length  112/28, alignment 15/ 3, found:	24.6943
Length  112/28, alignment 15/ 3, fail:	35.7834
Length  112/28, alignment 15/ 9, found:	24.1255
Length  112/28, alignment 15/ 9, fail:	35.8408
Length  112/28, alignment 15/15, found:	24.1487
Length  112/28, alignment 15/15, fail:	35.803
Length  140/28, alignment  0/ 0, found:	25.9578
Length  140/28, alignment  0/ 0, fail:	40.5712
Length  140/28, alignment  0/ 3, found:	27.3483
Length  140/28, alignment  0/ 3, fail:	40.1891
Length  140/28, alignment  0/ 9, found:	26.5706
Length  140/28, alignment  0/ 9, fail:	41.0339
Length  140/28, alignment  0/15, found:	27.2932
Length  140/28, alignment  0/15, fail:	41.3159
Length  140/28, alignment  3/ 0, found:	27.6338
Length  140/28, alignment  3/ 0, fail:	40.6554
Length  140/28, alignment  3/ 3, found:	27.4348
Length  140/28, alignment  3/ 3, fail:	41.35
Length  140/28, alignment  3/ 9, found:	28.3334
Length  140/28, alignment  3/ 9, fail:	41.8152
Length  140/28, alignment  3/15, found:	27.4531
Length  140/28, alignment  3/15, fail:	42.2595
Length  140/28, alignment  9/ 0, found:	26.5828
Length  140/28, alignment  9/ 0, fail:	39.6411
Length  140/28, alignment  9/ 3, found:	26.6096
Length  140/28, alignment  9/ 3, fail:	40.7469
Length  140/28, alignment  9/ 9, found:	27.2102
Length  140/28, alignment  9/ 9, fail:	39.9181
Length  140/28, alignment  9/15, found:	26.6757
Length  140/28, alignment  9/15, fail:	42.793
Length  140/28, alignment 15/ 0, found:	26.7292
Length  140/28, alignment 15/ 0, fail:	40.006
Length  140/28, alignment 15/ 3, found:	28.1918
Length  140/28, alignment 15/ 3, fail:	41.0338
Length  140/28, alignment 15/ 9, found:	27.3188
Length  140/28, alignment 15/ 9, fail:	40.9326
Length  140/28, alignment 15/15, found:	27.2505
Length  140/28, alignment 15/15, fail:	41.4087
Length  168/28, alignment  0/ 0, found:	29.6664
Length  168/28, alignment  0/ 0, fail:	46.2819
Length  168/28, alignment  0/ 3, found:	30.4061
Length  168/28, alignment  0/ 3, fail:	45.8192
Length  168/28, alignment  0/ 9, found:	30.566
Length  168/28, alignment  0/ 9, fail:	46.6176
Length  168/28, alignment  0/15, found:	29.6896
Length  168/28, alignment  0/15, fail:	46.6505
Length  168/28, alignment  3/ 0, found:	29.8104
Length  168/28, alignment  3/ 0, fail:	45.7776
Length  168/28, alignment  3/ 3, found:	30.2047
Length  168/28, alignment  3/ 3, fail:	46.3698
Length  168/28, alignment  3/ 9, found:	29.5529
Length  168/28, alignment  3/ 9, fail:	47.3353
Length  168/28, alignment  3/15, found:	29.4833
Length  168/28, alignment  3/15, fail:	46.6346
Length  168/28, alignment  9/ 0, found:	29.0364
Length  168/28, alignment  9/ 0, fail:	46.0144
Length  168/28, alignment  9/ 3, found:	30.3964
Length  168/28, alignment  9/ 3, fail:	46.5297
Length  168/28, alignment  9/ 9, found:	30.8176
Length  168/28, alignment  9/ 9, fail:	46.4819
Length  168/28, alignment  9/15, found:	29.6882
Length  168/28, alignment  9/15, fail:	46.6125
Length  168/28, alignment 15/ 0, found:	30.1229
Length  168/28, alignment 15/ 0, fail:	46.5674
Length  168/28, alignment 15/ 3, found:	30.8445
Length  168/28, alignment 15/ 3, fail:	47.1974
Length  168/28, alignment 15/ 9, found:	30.2706
Length  168/28, alignment 15/ 9, fail:	46.7787
Length  168/28, alignment 15/15, found:	30.743
Length  168/28, alignment 15/15, fail:	46.6322
Length  196/28, alignment  0/ 0, found:	32.0505
Length  196/28, alignment  0/ 0, fail:	52.4368
Length  196/28, alignment  0/ 3, found:	31.9039
Length  196/28, alignment  0/ 3, fail:	52.476
Length  196/28, alignment  0/ 9, found:	32.9269
Length  196/28, alignment  0/ 9, fail:	51.2905
Length  196/28, alignment  0/15, found:	32.7488
Length  196/28, alignment  0/15, fail:	51.8313
Length  196/28, alignment  3/ 0, found:	32.2373
Length  196/28, alignment  3/ 0, fail:	51.3198
Length  196/28, alignment  3/ 3, found:	33.4202
Length  196/28, alignment  3/ 3, fail:	50.978
Length  196/28, alignment  3/ 9, found:	34.0562
Length  196/28, alignment  3/ 9, fail:	51.8679
Length  196/28, alignment  3/15, found:	32.9465
Length  196/28, alignment  3/15, fail:	52.5759
Length  196/28, alignment  9/ 0, found:	31.1031
Length  196/28, alignment  9/ 0, fail:	51.6494
Length  196/28, alignment  9/ 3, found:	32.6438
Length  196/28, alignment  9/ 3, fail:	52.5979
Length  196/28, alignment  9/ 9, found:	31.9236
Length  196/28, alignment  9/ 9, fail:	54.2594
Length  196/28, alignment  9/15, found:	31.8295
Length  196/28, alignment  9/15, fail:	52.7334
