                       	strtok
Length  175/25, alignment  9/ 9, found:	52.4868
Length  175/25, alignment  9/ 9, fail:	66.335
Length  175/25, alignment  9/15, found:	52.9214
Length  175/25, alignment  9/15, fail:	69.4404
Length  175/25, alignment 15/ 0, found:	52.6138
Length  175/25, alignment 15/ 0, fail:	51.5151
Length  175/25, alignment 15/ 3, found:	51.0806
Length  175/25, alignment 15/ 3, fail:	55.4365
Length  175/25, alignment 15/ 9, found:	51.2661
Length  175/25, alignment 15/ 9, fail:	61.564
Length  175/25, alignment 15/15, found:	51.4712
Length  175/25, alignment 15/15, fail:	63.937
Length  200/25, alignment  0/ 0, found:	54.9238
Length  200/25, alignment  0/ 0, fail:	58.3022
Length  200/25, alignment  0/ 3, found:	55.4604
Length  200/25, alignment  0/ 3, fail:	57.2334
Length  200/25, alignment  0/ 9, found:	55.7729
Length  200/25, alignment  0/ 9, fail:	58.7715
Length  200/25, alignment  0/15, found:	56.1782
Length  200/25, alignment  0/15, fail:	60.6362
Length  200/25, alignment  3/ 0, found:	58.6587
Length  200/25, alignment  3/ 0, fail:	58.5464
Length  200/25, alignment  3/ 3, found:	56.7886
Length  200/25, alignment  3/ 3, fail:	63.5176
Length  200/25, alignment  3/ 9, found:	57.1646
Length  200/25, alignment  3/ 9, fail:	65.1582
Length  200/25, alignment  3/15, found:	57.2866
Length  200/25, alignment  3/15, fail:	65.4512
Length  200/25, alignment  9/ 0, found:	57.6533
Length  200/25, alignment  9/ 0, fail:	63.6782
Length  200/25, alignment  9/ 3, found:	55.5
Length  200/25, alignment  9/ 3, fail:	60.8364
Length  200/25, alignment  9/ 9, found:	55.6611
Length  200/25, alignment  9/ 9, fail:	65.0947
Length  200/25, alignment  9/15, found:	55.8657
Length  200/25, alignment  9/15, fail:	71.4766
Length  200/25, alignment 15/ 0, found:	54.4644
Length  200/25, alignment 15/ 0, fail:	59.1084
Length  200/25, alignment 15/ 3, found:	56.7739
Length  200/25, alignment 15/ 3, fail:	63.7764
Length  200/25, alignment 15/ 9, found:	57.0718
Length  200/25, alignment 15/ 9, fail:	65.6074
Length  200/25, alignment 15/15, found:	57.1504
Length  200/25, alignment 15/15, fail:	69.4404
Length  225/25, alignment  0/ 0, found:	58.0288
Length  225/25, alignment  0/ 0, fail:	62.458
Length  225/25, alignment  0/ 3, found:	61.1543
Length  225/25, alignment  0/ 3, fail:	63.0972
Length  225/25, alignment  0/ 9, found:	61.4521
Length  225/25, alignment  0/ 9, fail:	63.8203
Length  225/25, alignment  0/15, found:	61.7349
Length  225/25, alignment  0/15, fail:	67.3501
Length  225/25, alignment  3/ 0, found:	62.8481
Length  225/25, alignment  3/ 0, fail:	61.0078
Length  225/25, alignment  3/ 3, found:	62.5801
Length  225/25, alignment  3/ 3, fail:	68.1221
Length  225/25, alignment  3/ 9, found:	62.8823
Length  225/25, alignment  3/ 9, fail:	68.5615
Length  225/25, alignment  3/15, found:	66.7251
Length  225/25, alignment  3/15, fail:	71.9116
Length  225/25, alignment  9/ 0, found:	61.5786
Length  225/25, alignment  9/ 0, fail:	60.2754
Length  225/25, alignment  9/ 3, found:	59.9873
Length  225/25, alignment  9/ 3, fail:	65.8901
Length  225/25, alignment  9/ 9, found:	60.8462
Length  225/25, alignment  9/ 9, fail:	68.8838
Length  225/25, alignment  9/15, found:	65.417
Length  225/25, alignment  9/15, fail:	76.1401
Length  225/25, alignment 15/ 0, found:	60.3384
Length  225/25, alignment 15/ 0, fail:	63.1367
Length  225/25, alignment 15/ 3, found:	61.3496
Length  225/25, alignment 15/ 3, fail:	68.2246
Length  225/25, alignment 15/ 9, found:	61.5933
Length  225/25, alignment 15/ 9, fail:	72.1802
Length  225/25, alignment 15/15, found:	63.9614
Length  225/25, alignment 15/15, fail:	75.9053
Length  250/25, alignment  0/ 0, found:	65.2217
Length  250/25, alignment  0/ 0, fail:	64.3086
Length  250/25, alignment  0/ 3, found:	66.6865
Length  250/25, alignment  0/ 3, fail:	66.5107
Length  250/25, alignment  0/ 9, found:	70.4365
Length  250/25, alignment  0/ 9, fail:	70.5342
Length  250/25, alignment  0/15, found:	64.8066
Length  250/25, alignment  0/15, fail:	69.8213
Length  250/25, alignment  3/ 0, found:	62.9414
Length  250/25, alignment  3/ 0, fail:	65.1729
Length  250/25, alignment  3/ 3, found:	64.9038
Length  250/25, alignment  3/ 3, fail:	74.4653
Length  250/25, alignment  3/ 9, found:	65.207
Length  250/25, alignment  3/ 9, fail:	77.1504
Length  250/25, alignment  3/15, found:	66.9453
Length  250/25, alignment  3/15, fail:	80.4761
Length  250/25, alignment  9/ 0, found:	64.46
Length  250/25, alignment  9/ 0, fail:	66.6377
Length  250/25, alignment  9/ 3, found:	68.752
Length  250/25, alignment  9/ 3, fail:	81.3354
Length  250/25, alignment  9/ 9, found:	64.4253
Length  250/25, alignment  9/ 9, fail:	80.4854
Length  250/25, alignment  9/15, found:	64.7236
Length  250/25, alignment  9/15, fail:	78.8989
Length  250/25, alignment 15/ 0, found:	64.0986
Length  250/25, alignment 15/ 0, fail:	69.3623
Length  250/25, alignment 15/ 3, found:	68.3223
Length  250/25, alignment 15/ 3, fail:	72.3457
Length  250/25, alignment 15/ 9, found:	65.1729
Length  250/25, alignment 15/ 9, fail:	72.7314
Length  250/25, alignment 15/15, found:	65.3779
Length  250/25, alignment 15/15, fail:	78.1079
Length  275/25, alignment  0/ 0, found:	67.1455
Length  275/25, alignment  0/ 0, fail:	70.7588
Length  275/25, alignment  0/ 3, found:	68.7715
Length  275/25, alignment  0/ 3, fail:	70.6416
Length  275/25, alignment  0/ 9, found:	68.9961
Length  275/25, alignment  0/ 9, fail:	72.4536
Length  275/25, alignment  0/15, found:	72.8242
Length  275/25, alignment  0/15, fail:	73.4248
Length  275/25, alignment  3/ 0, found:	72.585
Length  275/25, alignment  3/ 0, fail:	70.6758
Length  275/25, alignment  3/ 3, found:	70.8857
Length  275/25, alignment  3/ 3, fail:	78.6694
Length  275/25, alignment  3/ 9, found:	71.1689
Length  275/25, alignment  3/ 9, fail:	80.0654
Length  275/25, alignment  3/15, found:	72.5264
Length  275/25, alignment  3/15, fail:	81.5894
Length  275/25, alignment  9/ 0, found:	69.6064
Length  275/25, alignment  9/ 0, fail:	71.4717
Length  275/25, alignment  9/ 3, found:	70.7148
Length  275/25, alignment  9/ 3, fail:	88.3179
Length  275/25, alignment  9/ 9, found:	73.4346
Length  275/25, alignment  9/ 9, fail:	79.2402
Length  275/25, alignment  9/15, found:	70.6465
Length  275/25, alignment  9/15, fail:	76.9062
Length  275/25, alignment 15/ 0, found:	69.0986
Length  275/25, alignment 15/ 0, fail:	70.4316
Length  275/25, alignment 15/ 3, found:	72.9023
Length  275/25, alignment 15/ 3, fail:	81.1499
Length  275/25, alignment 15/ 9, found:	72.2188
Length  275/25, alignment 15/ 9, fail:	78.6597
Length  275/25, alignment 15/15, found:	71.2324
Length  275/25, alignment 15/15, fail:	78.9185
Length  300/25, alignment  0/ 0, found:	75.7832
Length  300/25, alignment  0/ 0, fail:	76.8091
Length  300/25, alignment  0/ 3, found:	73.6592
Length  300/25, alignment  0/ 3, fail:	77.8442
Length  300/25, alignment  0/ 9, found:	74.0645
Length  300/25, alignment  0/ 9, fail:	78.7964
Length  300/25, alignment  0/15, found:	77.6826
Length  300/25, alignment  0/15, fail:	81.1011
Length  300/25, alignment  3/ 0, found:	73.7817
Length  300/25, alignment  3/ 0, fail:	74.1865
Length  300/25, alignment  3/ 3, found:	75.3584
Length  300/25, alignment  3/ 3, fail:	81.062
Length  300/25, alignment  3/ 9, found:	78.4009
Length  300/25, alignment  3/ 9, fail:	81.6724
Length  300/25, alignment  3/15, found:	77.2578
Length  300/25, alignment  3/15, fail:	84.1772
Length  300/25, alignment  9/ 0, found:	73.9136
Length  300/25, alignment  9/ 0, fail:	76.0615
Length  300/25, alignment  9/ 3, found:	75.002
Length  300/25, alignment  9/ 3, fail:	84.5771
Length  300/25, alignment  9/ 9, found:	77.7949
Length  300/25, alignment  9/ 9, fail:	86.4429
Length  300/25, alignment  9/15, found:	75.6128
Length  300/25, alignment  9/15, fail:	83.6841
Length  300/25, alignment 15/ 0, found:	79.3428
Length  300/25, alignment 15/ 0, fail:	73.9771
Length  300/25, alignment 15/ 3, found:	76.1104
Length  300/25, alignment 15/ 3, fail:	80.7739
Length  300/25, alignment 15/ 9, found:	74.0352
Length  300/25, alignment 15/ 9, fail:	82.6733
Length  300/25, alignment 15/15, found:	74.1626
Length  300/25, alignment 15/15, fail:	86.6577
Length  325/25, alignment  0/ 0, found:	81.3013
Length  325/25, alignment  0/ 0, fail:	78.9229
Length  325/25, alignment  0/ 3, found:	79.5044
Length  325/25, alignment  0/ 3, fail:	82.0679
Length  325/25, alignment  0/ 9, found:	79.895
Length  325/25, alignment  0/ 9, fail:	85.5005
Length  325/25, alignment  0/15, found:	82.1846
Length  325/25, alignment  0/15, fail:	84.1084
Length  325/25, alignment  3/ 0, found:	77.7607
Length  325/25, alignment  3/ 0, fail:	79.6411
Length  325/25, alignment  3/ 3, found:	82.9761
Length  325/25, alignment  3/ 3, fail:	86.0083
Length  325/25, alignment  3/ 9, found:	79.1968
Length  325/25, alignment  3/ 9, fail:	86.8823
Length  325/25, alignment  3/15, found:	79.665
Length  325/25, alignment  3/15, fail:	90.4277
Length  325/25, alignment  9/ 0, found:	80.373
Length  325/25, alignment  9/ 0, fail:	83.1074
Length  325/25, alignment  9/ 3, found:	79.6162
Length  325/25, alignment  9/ 3, fail:	90.3442
Length  325/25, alignment  9/ 9, found:	79.8262
Length  325/25, alignment  9/ 9, fail:	94.9053
Length  325/25, alignment  9/15, found:	82.1899
Length  325/25, alignment  9/15, fail:	90.1978
Length  325/25, alignment 15/ 0, found:	78.02
Length  325/25, alignment 15/ 0, fail:	79.3379
Length  325/25, alignment 15/ 3, found:	78.894
Length  325/25, alignment 15/ 3, fail:	83.9331
Length  325/25, alignment 15/ 9, found:	84.1968
Length  325/25, alignment 15/ 9, fail:	91.6919
Length  325/25, alignment 15/15, found:	80.7104
Length  325/25, alignment 15/15, fail:	89.8804
Length  350/25, alignment  0/ 0, found:	82.5317
Length  350/25, alignment  0/ 0, fail:	86.6138
Length  350/25, alignment  0/ 3, found:	85.0415
Length  350/25, alignment  0/ 3, fail:	96.0327
Length  350/25, alignment  0/ 9, found:	82.8833
Length  350/25, alignment  0/ 9, fail:	86.3403
Length  350/25, alignment  0/15, found:	83.23
Length  350/25, alignment  0/15, fail:	90.1538
Length  350/25, alignment  3/ 0, found:	85.8374
Length  350/25, alignment  3/ 0, fail:	83.9424
Length  350/25, alignment  3/ 3, found:	86.1304
Length  350/25, alignment  3/ 3, fail:	89.9976
Length  350/25, alignment  3/ 9, found:	89.7241
Length  350/25, alignment  3/ 9, fail:	98.4014
Length  350/25, alignment  3/15, found:	85.3638
Length  350/25, alignment  3/15, fail:	93.7969
Length  350/25, alignment  9/ 0, found:	83.1274
Length  350/25, alignment  9/ 0, fail:	85.0317
Length  350/25, alignment  9/ 3, found:	88.0103
Length  350/25, alignment  9/ 3, fail:	92.1704
Length  350/25, alignment  9/ 9, found:	85.9399
Length  350/25, alignment  9/ 9, fail:	93.9526
Length  350/25, alignment  9/15, found:	85.8081
Length  350/25, alignment  9/15, fail:	94.6025
Length  350/25, alignment 15/ 0, found:	85.0024
Length  350/25, alignment 15/ 0, fail:	84.1333
Length  350/25, alignment 15/ 3, found:	83.3179
Length  350/25, alignment 15/ 3, fail:	91.4868
Length  350/25, alignment 15/ 9, found:	87.3413
Length  350/25, alignment 15/ 9, fail:	97.7764
Length  350/25, alignment 15/15, found:	83.7524
Length  350/25, alignment 15/15, fail:	95.9551
Length  375/25, alignment  0/ 0, found:	85.4712
Length  375/25, alignment  0/ 0, fail:	87.1411
Length  375/25, alignment  0/ 3, found:	91.5405
Length  375/25, alignment  0/ 3, fail:	97.9131
Length  375/25, alignment  0/ 9, found:	88.7427
Length  375/25, alignment  0/ 9, fail:	91.6387
Length  375/25, alignment  0/15, found:	89.0015
Length  375/25, alignment  0/15, fail:	95.4907
Length  375/25, alignment  3/ 0, found:	89.5923
Length  375/25, alignment  3/ 0, fail:	88.9575
Length  375/25, alignment  3/ 3, found:	89.2651
Length  375/25, alignment  3/ 3, fail:	95.8574
Length  375/25, alignment  3/ 9, found:	92.3071
Length  375/25, alignment  3/ 9, fail:	99.8169
Length  375/25, alignment  3/15, found:	89.7637
Length  375/25, alignment  3/15, fail:	93.8452
Length  375/25, alignment  9/ 0, found:	88.2983
Length  375/25, alignment  9/ 0, fail:	91.7803
Length  375/25, alignment  9/ 3, found:	91.8579
Length  375/25, alignment  9/ 3, fail:	96.1211
Length  375/25, alignment  9/ 9, found:	88.0737
Length  375/25, alignment  9/ 9, fail:	96.1357
Length  375/25, alignment  9/15, found:	88.4985
Length  375/25, alignment  9/15, fail:	99.876
Length  375/25, alignment 15/ 0, found:	91.2183
Length  375/25, alignment 15/ 0, fail:	89.3291
Length  375/25, alignment 15/ 3, found:	89.5386
Length  375/25, alignment 15/ 3, fail:	102.688
Length  375/25, alignment 15/ 9, found:	92.8638
Length  375/25, alignment 15/ 9, fail:	98.0986
Length  375/25, alignment 15/15, found:	89.7192
Length  375/25, alignment 15/15, fail:	96.0229
Length   52/26, alignment  0/ 0, found:	29.0781
Length   52/26, alignment  0/ 0, fail:	30.2012
Length   52/26, alignment  0/ 3, found:	34.1758
Length   52/26, alignment  0/ 3, fail:	38.7266
Length   52/26, alignment  0/ 9, found:	39.0537
Length   52/26, alignment  0/ 9, fail:	37.5156
Length   52/26, alignment  0/15, found:	42.9258
Length   52/26, alignment  0/15, fail:	38.3169
Length   52/26, alignment  3/ 0, found:	29.8784
Length   52/26, alignment  3/ 0, fail:	27.5981
Length   52/26, alignment  3/ 3, found:	31.71
Length   52/26, alignment  3/ 3, fail:	31.7393
Length   52/26, alignment  3/ 9, found:	43.7563
Length   52/26, alignment  3/ 9, fail:	33.0723
Length   52/26, alignment  3/15, found:	36.3633
Length   52/26, alignment  3/15, fail:	35.5332
Length   52/26, alignment  9/ 0, found:	32.2031
Length   52/26, alignment  9/ 0, fail:	28.2969
Length   52/26, alignment  9/ 3, found:	33.2578
Length   52/26, alignment  9/ 3, fail:	37.7598
Length   52/26, alignment  9/ 9, found:	41.1533
Length   52/26, alignment  9/ 9, fail:	36.1533
Length   52/26, alignment  9/15, found:	42.4326
Length   52/26, alignment  9/15, fail:	37.5352
Length   52/26, alignment 15/ 0, found:	29.1367
Length   52/26, alignment 15/ 0, fail:	28.0088
Length   52/26, alignment 15/ 3, found:	35.04
Length   52/26, alignment 15/ 3, fail:	31.3633
Length   52/26, alignment 15/ 9, found:	43.2773
Length   52/26, alignment 15/ 9, fail:	33.1748
Length   52/26, alignment 15/15, found:	39.9917
Length   52/26, alignment 15/15, fail:	35.2842
Length   78/26, alignment  0/ 0, found:	39.7715
Length   78/26, alignment  0/ 0, fail:	33.917
Length   78/26, alignment  0/ 3, found:	48.1118
Length   78/26, alignment  0/ 3, fail:	38.4683
Length   78/26, alignment  0/ 9, found:	47.7012
Length   78/26, alignment  0/ 9, fail:	47.7256
Length   78/26, alignment  0/15, found:	47.8823
Length   78/26, alignment  0/15, fail:	39.9966
Length   78/26, alignment  3/ 0, found:	36.8809
Length   78/26, alignment  3/ 0, fail:	36.4902
Length   78/26, alignment  3/ 3, found:	48.3755
Length   78/26, alignment  3/ 3, fail:	38.8633
Length   78/26, alignment  3/ 9, found:	49.9575
Length   78/26, alignment  3/ 9, fail:	38.5073
Length   78/26, alignment  3/15, found:	48.9224
Length   78/26, alignment  3/15, fail:	41.793
Length   78/26, alignment  9/ 0, found:	34.5664
Length   78/26, alignment  9/ 0, fail:	35.6602
Length   78/26, alignment  9/ 3, found:	47.5845
Length   78/26, alignment  9/ 3, fail:	37.8623
Length   78/26, alignment  9/ 9, found:	51.4663
Length   78/26, alignment  9/ 9, fail:	40.7285
Length   78/26, alignment  9/15, found:	52.2524
Length   78/26, alignment  9/15, fail:	49.645
Length   78/26, alignment 15/ 0, found:	36.5
Length   78/26, alignment 15/ 0, fail:	33.5801
Length   78/26, alignment 15/ 3, found:	38.9907
Length   78/26, alignment 15/ 3, fail:	35.7725
Length   78/26, alignment 15/ 9, found:	43.5996
Length   78/26, alignment 15/ 9, fail:	38.0776
Length   78/26, alignment 15/15, found:	45.792
Length   78/26, alignment 15/15, fail:	41.6318
Length  104/26, alignment  0/ 0, found:	45.0601
Length  104/26, alignment  0/ 0, fail:	39.6396
Length  104/26, alignment  0/ 3, found:	45.9634
Length  104/26, alignment  0/ 3, fail:	42.9893
Length  104/26, alignment  0/ 9, found:	43.9077
Length  104/26, alignment  0/ 9, fail:	44.7036
Length  104/26, alignment  0/15, found:	43.7363
Length  104/26, alignment  0/15, fail:	45.3042
Length  104/26, alignment  3/ 0, found:	49.3862
Length  104/26, alignment  3/ 0, fail:	37.3057
Length  104/26, alignment  3/ 3, found:	56.6914
Length  104/26, alignment  3/ 3, fail:	41.3975
Length  104/26, alignment  3/ 9, found:	55.895
Length  104/26, alignment  3/ 9, fail:	43.3652
Length  104/26, alignment  3/15, found:	48.395
Length  104/26, alignment  3/15, fail:	44.4595
Length  104/26, alignment  9/ 0, found:	40.6455
Length  104/26, alignment  9/ 0, fail:	38.6484
Length  104/26, alignment  9/ 3, found:	49.0737
Length  104/26, alignment  9/ 3, fail:	43.1167
Length  104/26, alignment  9/ 9, found:	59.5327
Length  104/26, alignment  9/ 9, fail:	46.3247
Length  104/26, alignment  9/15, found:	50.1479
Length  104/26, alignment  9/15, fail:	52.9507
Length  104/26, alignment 15/ 0, found:	46.4907
Length  104/26, alignment 15/ 0, fail:	37.8281
Length  104/26, alignment 15/ 3, found:	53.2441
Length  104/26, alignment 15/ 3, fail:	41.0703
Length  104/26, alignment 15/ 9, found:	53.1655
Length  104/26, alignment 15/ 9, fail:	43.395
Length  104/26, alignment 15/15, found:	56.9595
Length  104/26, alignment 15/15, fail:	45.8071
Length  130/26, alignment  0/ 0, found:	45.6265
Length  130/26, alignment  0/ 0, fail:	44.1855
Length  130/26, alignment  0/ 3, found:	49.4741
Length  130/26, alignment  0/ 3, fail:	45.6021
Length  130/26, alignment  0/ 9, found:	50.0649
Length  130/26, alignment  0/ 9, fail:	50.2944
Length  130/26, alignment  0/15, found:	47.9995
Length  130/26, alignment  0/15, fail:	49.7085
Length  130/26, alignment  3/ 0, found:	58.7075
Length  130/26, alignment  3/ 0, fail:	42.5454
Length  130/26, alignment  3/ 3, found:	61.5986
Length  130/26, alignment  3/ 3, fail:	46.0166
Length  130/26, alignment  3/ 9, found:	58.6348
Length  130/26, alignment  3/ 9, fail:	47.5503
Length  130/26, alignment  3/15, found:	58.9272
Length  130/26, alignment  3/15, fail:	50.4312
Length  130/26, alignment  9/ 0, found:	54.4204
Length  130/26, alignment  9/ 0, fail:	46.4175
Length  130/26, alignment  9/ 3, found:	46.5493
Length  130/26, alignment  9/ 3, fail:	50.7144
Length  130/26, alignment  9/ 9, found:	55.4849
Length  130/26, alignment  9/ 9, fail:	51.4663
Length  130/26, alignment  9/15, found:	53.6201
Length  130/26, alignment  9/15, fail:	52.7847
Length  130/26, alignment 15/ 0, found:	49.3032
Length  130/26, alignment 15/ 0, fail:	43.5312
Length  130/26, alignment 15/ 3, found:	52.3013
Length  130/26, alignment 15/ 3, fail:	49.2642
Length  130/26, alignment 15/ 9, found:	61.1982
Length  130/26, alignment 15/ 9, fail:	48.1021
Length  130/26, alignment 15/15, found:	57.7944
Length  130/26, alignment 15/15, fail:	48.8589
Length  156/26, alignment  0/ 0, found:	61.8818
Length  156/26, alignment  0/ 0, fail:	48.4487
Length  156/26, alignment  0/ 3, found:	53.1167
Length  156/26, alignment  0/ 3, fail:	64.4014
Length  156/26, alignment  0/ 9, found:	62.9854
Length  156/26, alignment  0/ 9, fail:	58.0386
Length  156/26, alignment  0/15, found:	64.0547
Length  156/26, alignment  0/15, fail:	60.7534
Length  156/26, alignment  3/ 0, found:	52.2378
Length  156/26, alignment  3/ 0, fail:	46.8223
Length  156/26, alignment  3/ 3, found:	55.6953
Length  156/26, alignment  3/ 3, fail:	51.2661
Length  156/26, alignment  3/ 9, found:	65.2705
Length  156/26, alignment  3/ 9, fail:	54.5522
Length  156/26, alignment  3/15, found:	63.5176
Length  156/26, alignment  3/15, fail:	54.1079
Length  156/26, alignment  9/ 0, found:	52.8384
Length  156/26, alignment  9/ 0, fail:	47.5845
Length  156/26, alignment  9/ 3, found:	53.7124
Length  156/26, alignment  9/ 3, fail:	53.5024
Length  156/26, alignment  9/ 9, found:	59.4355
Length  156/26, alignment  9/ 9, fail:	56.5542
Length  156/26, alignment  9/15, found:	67.0625
Length  156/26, alignment  9/15, fail:	57.3213
Length  156/26, alignment 15/ 0, found:	51.1489
Length  156/26, alignment 15/ 0, fail:	47.6426
Length  156/26, alignment 15/ 3, found:	56.7593
Length  156/26, alignment 15/ 3, fail:	50.8755
Length  156/26, alignment 15/ 9, found:	55.9731
Length  156/26, alignment 15/ 9, fail:	57.0479
Length  156/26, alignment 15/15, found:	67.1553
Length  156/26, alignment 15/15, fail:	55.8901
Length  182/26, alignment  0/ 0, found:	55.6802
Length  182/26, alignment  0/ 0, fail:	57.4824
Length  182/26, alignment  0/ 3, found:	67.7119
Length  182/26, alignment  0/ 3, fail:	67.6973
Length  182/26, alignment  0/ 9, found:	69.0205
Length  182/26, alignment  0/ 9, fail:	62.1992
Length  182/26, alignment  0/15, found:	62.0718
Length  182/26, alignment  0/15, fail:	60.2266
Length  182/26, alignment  3/ 0, found:	58.7563
Length  182/26, alignment  3/ 0, fail:	51.9985
Length  182/26, alignment  3/ 3, found:	67.8389
Length  182/26, alignment  3/ 3, fail:	54.8794
Length  182/26, alignment  3/ 9, found:	73.0049
Length  182/26, alignment  3/ 9, fail:	59.2744
Length  182/26, alignment  3/15, found:	73
Length  182/26, alignment  3/15, fail:	60.8809
Length  182/26, alignment  9/ 0, found:	52.4868
Length  182/26, alignment  9/ 0, fail:	53.9956
Length  182/26, alignment  9/ 3, found:	68.1025
Length  182/26, alignment  9/ 3, fail:	56.8911
Length  182/26, alignment  9/ 9, found:	68.0098
Length  182/26, alignment  9/ 9, fail:	61.5889
Length  182/26, alignment  9/15, found:	68.1123
Length  182/26, alignment  9/15, fail:	60.4658
Length  182/26, alignment 15/ 0, found:	53.6245
Length  182/26, alignment 15/ 0, fail:	52.9653
Length  182/26, alignment 15/ 3, found:	60.666
Length  182/26, alignment 15/ 3, fail:	56.1831
Length  182/26, alignment 15/ 9, found:	73.459
Length  182/26, alignment 15/ 9, fail:	58.4736
Length  182/26, alignment 15/15, found:	71.6035
Length  182/26, alignment 15/15, fail:	60.5879
Length  208/26, alignment  0/ 0, found:	57.7212
Length  208/26, alignment  0/ 0, fail:	59.958
Length  208/26, alignment  0/ 3, found:	64.9043
Length  208/26, alignment  0/ 3, fail:	68.6787
Length  208/26, alignment  0/ 9, found:	64.894
Length  208/26, alignment  0/ 9, fail:	70.7344
Length  208/26, alignment  0/15, found:	66.335
Length  208/26, alignment  0/15, fail:	68.4492
Length  208/26, alignment  3/ 0, found:	58.9858
Length  208/26, alignment  3/ 0, fail:	56.7354
Length  208/26, alignment  3/ 3, found:	66.3589
Length  208/26, alignment  3/ 3, fail:	63.146
Length  208/26, alignment  3/ 9, found:	75.7642
Length  208/26, alignment  3/ 9, fail:	61.9546
Length  208/26, alignment  3/15, found:	72.1753
Length  208/26, alignment  3/15, fail:	63.6001
Length  208/26, alignment  9/ 0, found:	58.1899
Length  208/26, alignment  9/ 0, fail:	56.7544
Length  208/26, alignment  9/ 3, found:	67.0918
Length  208/26, alignment  9/ 3, fail:	62.5264
Length  208/26, alignment  9/ 9, found:	66.8428
Length  208/26, alignment  9/ 9, fail:	63.2539
Length  208/26, alignment  9/15, found:	66.3691
Length  208/26, alignment  9/15, fail:	66.7988
Length  208/26, alignment 15/ 0, found:	59.8159
Length  208/26, alignment 15/ 0, fail:	56.8965
Length  208/26, alignment 15/ 3, found:	69.0889
Length  208/26, alignment 15/ 3, fail:	63.3071
Length  208/26, alignment 15/ 9, found:	73.7666
Length  208/26, alignment 15/ 9, fail:	62.2334
Length  208/26, alignment 15/15, found:	66.1001
Length  208/26, alignment 15/15, fail:	63.7808
Length  234/26, alignment  0/ 0, found:	64.0254
Length  234/26, alignment  0/ 0, fail:	66.0127
Length  234/26, alignment  0/ 3, found:	71.4375
Length  234/26, alignment  0/ 3, fail:	69.3477
Length  234/26, alignment  0/ 9, found:	70.1245
Length  234/26, alignment  0/ 9, fail:	69.5479
Length  234/26, alignment  0/15, found:	69.0596
Length  234/26, alignment  0/15, fail:	70.7979
Length  234/26, alignment  3/ 0, found:	71.6914
Length  234/26, alignment  3/ 0, fail:	64.0205
Length  234/26, alignment  3/ 3, found:	74.0547
Length  234/26, alignment  3/ 3, fail:	65.4658
Length  234/26, alignment  3/ 9, found:	73.1714
Length  234/26, alignment  3/ 9, fail:	66.4961
Length  234/26, alignment  3/15, found:	81.6523
Length  234/26, alignment  3/15, fail:	69.8608
Length  234/26, alignment  9/ 0, found:	67.3794
Length  234/26, alignment  9/ 0, fail:	62.853
Length  234/26, alignment  9/ 3, found:	70.3291
Length  234/26, alignment  9/ 3, fail:	70.5244
Length  234/26, alignment  9/ 9, found:	68.9668
Length  234/26, alignment  9/ 9, fail:	72.5264
Length  234/26, alignment  9/15, found:	77.2339
Length  234/26, alignment  9/15, fail:	73.2832
Length  234/26, alignment 15/ 0, found:	67.458
Length  234/26, alignment 15/ 0, fail:	62.0088
Length  234/26, alignment 15/ 3, found:	70.2803
Length  234/26, alignment 15/ 3, fail:	67.4678
Length  234/26, alignment 15/ 9, found:	74.123
Length  234/26, alignment 15/ 9, fail:	67.2236
Length  234/26, alignment 15/15, found:	82.9663
Length  234/26, alignment 15/15, fail:	70.4707
Length  260/26, alignment  0/ 0, found:	68.5371
Length  260/26, alignment  0/ 0, fail:	69.6553
Length  260/26, alignment  0/ 3, found:	74.7871
Length  260/26, alignment  0/ 3, fail:	78.4204
Length  260/26, alignment  0/ 9, found:	85.1099
Length  260/26, alignment  0/ 9, fail:	74.1572
Length  260/26, alignment  0/15, found:	82.4438
Length  260/26, alignment  0/15, fail:	80.7104
Length  260/26, alignment  3/ 0, found:	69.4111
Length  260/26, alignment  3/ 0, fail:	70.3486
Length  260/26, alignment  3/ 3, found:	76.8677
Length  260/26, alignment  3/ 3, fail:	69.9434
Length  260/26, alignment  3/ 9, found:	83.5181
Length  260/26, alignment  3/ 9, fail:	71.6865
Length  260/26, alignment  3/15, found:	82.0386
Length  260/26, alignment  3/15, fail:	77.7949
Length  260/26, alignment  9/ 0, found:	68.3613
Length  260/26, alignment  9/ 0, fail:	69.1719
Length  260/26, alignment  9/ 3, found:	70.9248
Length  260/26, alignment  9/ 3, fail:	71.3496
Length  260/26, alignment  9/ 9, found:	75.6855
Length  260/26, alignment  9/ 9, fail:	73.9326
Length  260/26, alignment  9/15, found:	81.9702
Length  260/26, alignment  9/15, fail:	78.0342
Length  260/26, alignment 15/ 0, found:	67.8047
Length  260/26, alignment 15/ 0, fail:	66.3252
Length  260/26, alignment 15/ 3, found:	80.2563
Length  260/26, alignment 15/ 3, fail:	69.7236
Length  260/26, alignment 15/ 9, found:	86.5649
Length  260/26, alignment 15/ 9, fail:	74.6265
Length  260/26, alignment 15/15, found:	80.2266
Length  260/26, alignment 15/15, fail:	75.6416
Length  286/26, alignment  0/ 0, found:	72.4141
Length  286/26, alignment  0/ 0, fail:	72.4922
Length  286/26, alignment  0/ 3, found:	79.2305
Length  286/26, alignment  0/ 3, fail:	80.8569
Length  286/26, alignment  0/ 9, found:	87.5317
