                       	strtok
Length   15/3, alignment  9/ 3, found:	33.4277
Length   15/3, alignment  9/ 3, fail:	34.3262
Length   15/3, alignment  9/ 9, found:	33.3984
Length   15/3, alignment  9/ 9, fail:	34.3457
Length   15/3, alignment  9/15, found:	33.4131
Length   15/3, alignment  9/15, fail:	34.3945
Length   15/3, alignment 15/ 0, found:	34.3994
Length   15/3, alignment 15/ 0, fail:	33.9404
Length   15/3, alignment 15/ 3, found:	34.3994
Length   15/3, alignment 15/ 3, fail:	33.916
Length   15/3, alignment 15/ 9, found:	34.3604
Length   15/3, alignment 15/ 9, fail:	33.9062
Length   15/3, alignment 15/15, found:	34.3506
Length   15/3, alignment 15/15, fail:	33.9404
Length   18/3, alignment  0/ 0, found:	35.6738
Length   18/3, alignment  0/ 0, fail:	34.3896
Length   18/3, alignment  0/ 3, found:	33.4326
Length   18/3, alignment  0/ 3, fail:	34.3896
Length   18/3, alignment  0/ 9, found:	33.4375
Length   18/3, alignment  0/ 9, fail:	34.3213
Length   18/3, alignment  0/15, found:	33.4375
Length   18/3, alignment  0/15, fail:	34.3799
Length   18/3, alignment  3/ 0, found:	33.4521
Length   18/3, alignment  3/ 0, fail:	34.3506
Length   18/3, alignment  3/ 3, found:	33.4229
Length   18/3, alignment  3/ 3, fail:	34.375
Length   18/3, alignment  3/ 9, found:	33.4375
Length   18/3, alignment  3/ 9, fail:	34.3799
Length   18/3, alignment  3/15, found:	33.4326
Length   18/3, alignment  3/15, fail:	34.3799
Length   18/3, alignment  9/ 0, found:	33.4521
Length   18/3, alignment  9/ 0, fail:	34.3994
Length   18/3, alignment  9/ 3, found:	33.4326
Length   18/3, alignment  9/ 3, fail:	34.3408
Length   18/3, alignment  9/ 9, found:	33.4131
Length   18/3, alignment  9/ 9, fail:	34.3359
Length   18/3, alignment  9/15, found:	33.4521
Length   18/3, alignment  9/15, fail:	34.3652
Length   18/3, alignment 15/ 0, found:	34.4092
Length   18/3, alignment 15/ 0, fail:	33.96
Length   18/3, alignment 15/ 3, found:	34.375
Length   18/3, alignment 15/ 3, fail:	33.9502
Length   18/3, alignment 15/ 9, found:	34.3896
Length   18/3, alignment 15/ 9, fail:	33.916
Length   18/3, alignment 15/15, found:	34.4189
Length   18/3, alignment 15/15, fail:	33.9209
Length   21/3, alignment  0/ 0, found:	33.4375
Length   21/3, alignment  0/ 0, fail:	34.375
Length   21/3, alignment  0/ 3, found:	33.4277
Length   21/3, alignment  0/ 3, fail:	34.3359
Length   21/3, alignment  0/ 9, found:	33.418
Length   21/3, alignment  0/ 9, fail:	34.375
Length   21/3, alignment  0/15, found:	33.4521
Length   21/3, alignment  0/15, fail:	34.3945
Length   21/3, alignment  3/ 0, found:	33.4082
Length   21/3, alignment  3/ 0, fail:	34.3799
Length   21/3, alignment  3/ 3, found:	33.4131
Length   21/3, alignment  3/ 3, fail:	34.3604
Length   21/3, alignment  3/ 9, found:	33.4668
Length   21/3, alignment  3/ 9, fail:	34.3701
Length   21/3, alignment  3/15, found:	33.4229
Length   21/3, alignment  3/15, fail:	34.3994
Length   21/3, alignment  9/ 0, found:	34.3994
Length   21/3, alignment  9/ 0, fail:	34.3457
Length   21/3, alignment  9/ 3, found:	34.4238
Length   21/3, alignment  9/ 3, fail:	34.3604
Length   21/3, alignment  9/ 9, found:	34.4141
Length   21/3, alignment  9/ 9, fail:	34.3652
Length   21/3, alignment  9/15, found:	34.3799
Length   21/3, alignment  9/15, fail:	34.4238
Length   21/3, alignment 15/ 0, found:	36.3525
Length   21/3, alignment 15/ 0, fail:	33.9258
Length   21/3, alignment 15/ 3, found:	34.4043
Length   21/3, alignment 15/ 3, fail:	33.9453
Length   21/3, alignment 15/ 9, found:	34.3604
Length   21/3, alignment 15/ 9, fail:	33.9502
Length   21/3, alignment 15/15, found:	34.3994
Length   21/3, alignment 15/15, fail:	33.9355
Length   24/3, alignment  0/ 0, found:	33.457
Length   24/3, alignment  0/ 0, fail:	34.3457
Length   24/3, alignment  0/ 3, found:	33.4424
Length   24/3, alignment  0/ 3, fail:	34.3457
Length   24/3, alignment  0/ 9, found:	33.4277
Length   24/3, alignment  0/ 9, fail:	34.3506
Length   24/3, alignment  0/15, found:	33.4473
Length   24/3, alignment  0/15, fail:	34.3604
Length   24/3, alignment  3/ 0, found:	33.4326
Length   24/3, alignment  3/ 0, fail:	34.4092
Length   24/3, alignment  3/ 3, found:	33.4326
Length   24/3, alignment  3/ 3, fail:	34.3945
Length   24/3, alignment  3/ 9, found:	33.4375
Length   24/3, alignment  3/ 9, fail:	34.3555
Length   24/3, alignment  3/15, found:	33.4375
Length   24/3, alignment  3/15, fail:	34.3799
Length   24/3, alignment  9/ 0, found:	34.3799
Length   24/3, alignment  9/ 0, fail:	34.3701
Length   24/3, alignment  9/ 3, found:	34.3799
Length   24/3, alignment  9/ 3, fail:	34.3799
Length   24/3, alignment  9/ 9, found:	34.3652
Length   24/3, alignment  9/ 9, fail:	34.3408
Length   24/3, alignment  9/15, found:	34.4385
Length   24/3, alignment  9/15, fail:	34.3896
Length   24/3, alignment 15/ 0, found:	34.3701
Length   24/3, alignment 15/ 0, fail:	33.9453
Length   24/3, alignment 15/ 3, found:	34.4043
Length   24/3, alignment 15/ 3, fail:	33.9404
Length   24/3, alignment 15/ 9, found:	34.3945
Length   24/3, alignment 15/ 9, fail:	33.9111
Length   24/3, alignment 15/15, found:	34.4238
Length   24/3, alignment 15/15, fail:	33.9307
Length   27/3, alignment  0/ 0, found:	33.418
Length   27/3, alignment  0/ 0, fail:	34.3799
Length   27/3, alignment  0/ 3, found:	33.418
Length   27/3, alignment  0/ 3, fail:	34.3799
Length   27/3, alignment  0/ 9, found:	33.4521
Length   27/3, alignment  0/ 9, fail:	34.3604
Length   27/3, alignment  0/15, found:	33.418
Length   27/3, alignment  0/15, fail:	34.375
Length   27/3, alignment  3/ 0, found:	34.3652
Length   27/3, alignment  3/ 0, fail:	34.3506
Length   27/3, alignment  3/ 3, found:	34.3848
Length   27/3, alignment  3/ 3, fail:	34.3408
Length   27/3, alignment  3/ 9, found:	34.375
Length   27/3, alignment  3/ 9, fail:	34.3604
Length   27/3, alignment  3/15, found:	34.3896
Length   27/3, alignment  3/15, fail:	34.3994
Length   27/3, alignment  9/ 0, found:	36.2549
Length   27/3, alignment  9/ 0, fail:	34.3555
Length   27/3, alignment  9/ 3, found:	34.3506
Length   27/3, alignment  9/ 3, fail:	34.3457
Length   27/3, alignment  9/ 9, found:	34.375
Length   27/3, alignment  9/ 9, fail:	34.3652
Length   27/3, alignment  9/15, found:	34.3848
Length   27/3, alignment  9/15, fail:	34.3701
Length   27/3, alignment 15/ 0, found:	34.3896
Length   27/3, alignment 15/ 0, fail:	33.9258
Length   27/3, alignment 15/ 3, found:	34.3848
Length   27/3, alignment 15/ 3, fail:	33.9258
Length   27/3, alignment 15/ 9, found:	34.3604
Length   27/3, alignment 15/ 9, fail:	33.9404
Length   27/3, alignment 15/15, found:	34.4092
Length   27/3, alignment 15/15, fail:	33.9258
Length   30/3, alignment  0/ 0, found:	34.3896
Length   30/3, alignment  0/ 0, fail:	34.3408
Length   30/3, alignment  0/ 3, found:	34.3701
Length   30/3, alignment  0/ 3, fail:	34.3457
Length   30/3, alignment  0/ 9, found:	34.3164
Length   30/3, alignment  0/ 9, fail:	34.3652
Length   30/3, alignment  0/15, found:	34.3994
Length   30/3, alignment  0/15, fail:	34.3945
Length   30/3, alignment  3/ 0, found:	34.4141
Length   30/3, alignment  3/ 0, fail:	34.3506
Length   30/3, alignment  3/ 3, found:	34.3896
Length   30/3, alignment  3/ 3, fail:	34.3604
Length   30/3, alignment  3/ 9, found:	34.3555
Length   30/3, alignment  3/ 9, fail:	34.4189
Length   30/3, alignment  3/15, found:	34.4092
Length   30/3, alignment  3/15, fail:	34.4092
Length   30/3, alignment  9/ 0, found:	34.3848
Length   30/3, alignment  9/ 0, fail:	34.3262
Length   30/3, alignment  9/ 3, found:	34.3359
Length   30/3, alignment  9/ 3, fail:	34.375
Length   30/3, alignment  9/ 9, found:	34.3457
Length   30/3, alignment  9/ 9, fail:	34.3652
Length   30/3, alignment  9/15, found:	34.4141
Length   30/3, alignment  9/15, fail:	34.3652
Length   30/3, alignment 15/ 0, found:	34.6387
Length   30/3, alignment 15/ 0, fail:	33.916
Length   30/3, alignment 15/ 3, found:	34.5264
Length   30/3, alignment 15/ 3, fail:	33.9453
Length   30/3, alignment 15/ 9, found:	34.5264
Length   30/3, alignment 15/ 9, fail:	33.9258
Length   30/3, alignment 15/15, found:	34.541
Length   30/3, alignment 15/15, fail:	33.9062
Length   33/3, alignment  0/ 0, found:	34.4092
Length   33/3, alignment  0/ 0, fail:	34.3945
Length   33/3, alignment  0/ 3, found:	34.3701
Length   33/3, alignment  0/ 3, fail:	34.3799
Length   33/3, alignment  0/ 9, found:	34.3701
Length   33/3, alignment  0/ 9, fail:	34.3311
Length   33/3, alignment  0/15, found:	34.4141
Length   33/3, alignment  0/15, fail:	34.3799
Length   33/3, alignment  3/ 0, found:	36.0254
Length   33/3, alignment  3/ 0, fail:	34.4336
Length   33/3, alignment  3/ 3, found:	34.3506
Length   33/3, alignment  3/ 3, fail:	34.3164
Length   33/3, alignment  3/ 9, found:	34.3701
Length   33/3, alignment  3/ 9, fail:	34.3359
Length   33/3, alignment  3/15, found:	34.4189
Length   33/3, alignment  3/15, fail:	34.4385
Length   33/3, alignment  9/ 0, found:	34.3506
Length   33/3, alignment  9/ 0, fail:	34.3555
Length   33/3, alignment  9/ 3, found:	34.4043
Length   33/3, alignment  9/ 3, fail:	34.3408
Length   33/3, alignment  9/ 9, found:	34.3945
Length   33/3, alignment  9/ 9, fail:	34.3359
Length   33/3, alignment  9/15, found:	34.375
Length   33/3, alignment  9/15, fail:	34.4189
Length   33/3, alignment 15/ 0, found:	34.5654
Length   33/3, alignment 15/ 0, fail:	33.9648
Length   33/3, alignment 15/ 3, found:	34.541
Length   33/3, alignment 15/ 3, fail:	33.9355
Length   33/3, alignment 15/ 9, found:	34.5459
Length   33/3, alignment 15/ 9, fail:	33.9209
Length   33/3, alignment 15/15, found:	34.5215
Length   33/3, alignment 15/15, fail:	33.9404
Length   36/3, alignment  0/ 0, found:	34.3994
Length   36/3, alignment  0/ 0, fail:	34.3848
Length   36/3, alignment  0/ 3, found:	34.3945
Length   36/3, alignment  0/ 3, fail:	34.3555
Length   36/3, alignment  0/ 9, found:	34.3994
Length   36/3, alignment  0/ 9, fail:	34.4092
Length   36/3, alignment  0/15, found:	34.4043
Length   36/3, alignment  0/15, fail:	34.4238
Length   36/3, alignment  3/ 0, found:	34.3652
Length   36/3, alignment  3/ 0, fail:	34.375
Length   36/3, alignment  3/ 3, found:	34.3848
Length   36/3, alignment  3/ 3, fail:	34.3652
Length   36/3, alignment  3/ 9, found:	34.3652
Length   36/3, alignment  3/ 9, fail:	34.4141
Length   36/3, alignment  3/15, found:	34.375
Length   36/3, alignment  3/15, fail:	34.4141
Length   36/3, alignment  9/ 0, found:	34.5605
Length   36/3, alignment  9/ 0, fail:	34.3555
Length   36/3, alignment  9/ 3, found:	34.5557
Length   36/3, alignment  9/ 3, fail:	34.375
Length   36/3, alignment  9/ 9, found:	34.5361
Length   36/3, alignment  9/ 9, fail:	34.3604
Length   36/3, alignment  9/15, found:	34.5215
Length   36/3, alignment  9/15, fail:	34.375
Length   36/3, alignment 15/ 0, found:	34.5654
Length   36/3, alignment 15/ 0, fail:	33.96
Length   36/3, alignment 15/ 3, found:	34.5557
Length   36/3, alignment 15/ 3, fail:	33.9404
Length   36/3, alignment 15/ 9, found:	34.5215
Length   36/3, alignment 15/ 9, fail:	33.96
Length   36/3, alignment 15/15, found:	34.5166
Length   36/3, alignment 15/15, fail:	35.0537
Length   39/3, alignment  0/ 0, found:	34.4385
Length   39/3, alignment  0/ 0, fail:	34.3848
Length   39/3, alignment  0/ 3, found:	34.3799
Length   39/3, alignment  0/ 3, fail:	34.375
Length   39/3, alignment  0/ 9, found:	34.3164
Length   39/3, alignment  0/ 9, fail:	34.4141
Length   39/3, alignment  0/15, found:	34.3457
Length   39/3, alignment  0/15, fail:	34.4043
Length   39/3, alignment  3/ 0, found:	34.3896
Length   39/3, alignment  3/ 0, fail:	34.3555
Length   39/3, alignment  3/ 3, found:	34.3604
Length   39/3, alignment  3/ 3, fail:	34.3848
Length   39/3, alignment  3/ 9, found:	34.3701
Length   39/3, alignment  3/ 9, fail:	34.3799
Length   39/3, alignment  3/15, found:	34.4141
Length   39/3, alignment  3/15, fail:	34.3994
Length   39/3, alignment  9/ 0, found:	34.5801
Length   39/3, alignment  9/ 0, fail:	34.3799
Length   39/3, alignment  9/ 3, found:	34.5312
Length   39/3, alignment  9/ 3, fail:	34.3848
Length   39/3, alignment  9/ 9, found:	34.5264
Length   39/3, alignment  9/ 9, fail:	34.3262
Length   39/3, alignment  9/15, found:	34.5508
Length   39/3, alignment  9/15, fail:	34.3896
Length   39/3, alignment 15/ 0, found:	34.5654
Length   39/3, alignment 15/ 0, fail:	33.9941
Length   39/3, alignment 15/ 3, found:	34.5264
Length   39/3, alignment 15/ 3, fail:	33.9697
Length   39/3, alignment 15/ 9, found:	34.5215
Length   39/3, alignment 15/ 9, fail:	33.9209
Length   39/3, alignment 15/15, found:	34.5361
Length   39/3, alignment 15/15, fail:	33.96
Length   42/3, alignment  0/ 0, found:	34.4043
Length   42/3, alignment  0/ 0, fail:	34.4141
Length   42/3, alignment  0/ 3, found:	34.3408
Length   42/3, alignment  0/ 3, fail:	34.4092
Length   42/3, alignment  0/ 9, found:	34.3896
Length   42/3, alignment  0/ 9, fail:	34.3506
Length   42/3, alignment  0/15, found:	34.4043
Length   42/3, alignment  0/15, fail:	34.3896
Length   42/3, alignment  3/ 0, found:	34.5508
Length   42/3, alignment  3/ 0, fail:	34.3701
Length   42/3, alignment  3/ 3, found:	34.5459
Length   42/3, alignment  3/ 3, fail:	34.3848
Length   42/3, alignment  3/ 9, found:	34.5605
Length   42/3, alignment  3/ 9, fail:	34.375
Length   42/3, alignment  3/15, found:	34.5508
Length   42/3, alignment  3/15, fail:	34.4141
Length   42/3, alignment  9/ 0, found:	34.5312
Length   42/3, alignment  9/ 0, fail:	34.4238
Length   42/3, alignment  9/ 3, found:	34.5264
Length   42/3, alignment  9/ 3, fail:	34.3799
Length   42/3, alignment  9/ 9, found:	34.5508
Length   42/3, alignment  9/ 9, fail:	34.3994
Length   42/3, alignment  9/15, found:	34.5312
Length   42/3, alignment  9/15, fail:	36.709
Length   42/3, alignment 15/ 0, found:	34.541
Length   42/3, alignment 15/ 0, fail:	33.9746
Length   42/3, alignment 15/ 3, found:	34.5312
Length   42/3, alignment 15/ 3, fail:	33.9307
Length   42/3, alignment 15/ 9, found:	34.5605
Length   42/3, alignment 15/ 9, fail:	33.9355
Length   42/3, alignment 15/15, found:	34.5166
Length   42/3, alignment 15/15, fail:	33.9404
Length   45/3, alignment  0/ 0, found:	34.5361
Length   45/3, alignment  0/ 0, fail:	34.3652
Length   45/3, alignment  0/ 3, found:	34.5459
Length   45/3, alignment  0/ 3, fail:	34.3506
Length   45/3, alignment  0/ 9, found:	34.5605
Length   45/3, alignment  0/ 9, fail:	34.3848
Length   45/3, alignment  0/15, found:	34.5312
Length   45/3, alignment  0/15, fail:	34.4287
Length   45/3, alignment  3/ 0, found:	34.5264
Length   45/3, alignment  3/ 0, fail:	34.3896
Length   45/3, alignment  3/ 3, found:	34.5459
Length   45/3, alignment  3/ 3, fail:	34.3848
Length   45/3, alignment  3/ 9, found:	34.5508
Length   45/3, alignment  3/ 9, fail:	34.3555
Length   45/3, alignment  3/15, found:	34.5264
Length   45/3, alignment  3/15, fail:	34.4238
Length   45/3, alignment  9/ 0, found:	34.5312
Length   45/3, alignment  9/ 0, fail:	34.4189
Length   45/3, alignment  9/ 3, found:	34.5459
Length   45/3, alignment  9/ 3, fail:	34.3945
Length   45/3, alignment  9/ 9, found:	34.5361
Length   45/3, alignment  9/ 9, fail:	34.3652
Length   45/3, alignment  9/15, found:	34.5166
Length   45/3, alignment  9/15, fail:	34.4092
Length   45/3, alignment 15/ 0, found:	34.2432
Length   45/3, alignment 15/ 0, fail:	33.9551
Length   45/3, alignment 15/ 3, found:	34.1748
Length   45/3, alignment 15/ 3, fail:	33.9502
Length   45/3, alignment 15/ 9, found:	34.1748
Length   45/3, alignment 15/ 9, fail:	33.9648
Length   45/3, alignment 15/15, found:	34.1748
Length   45/3, alignment 15/15, fail:	33.9697
Length    8/4, alignment  0/ 0, found:	33.5107
Length    8/4, alignment  0/ 0, fail:	33.4814
Length    8/4, alignment  0/ 3, found:	33.5303
Length    8/4, alignment  0/ 3, fail:	33.4717
Length    8/4, alignment  0/ 9, found:	33.4961
Length    8/4, alignment  0/ 9, fail:	33.5059
Length    8/4, alignment  0/15, found:	33.4912
Length    8/4, alignment  0/15, fail:	33.5059
Length    8/4, alignment  3/ 0, found:	33.4863
Length    8/4, alignment  3/ 0, fail:	33.4668
Length    8/4, alignment  3/ 3, found:	33.5156
Length    8/4, alignment  3/ 3, fail:	33.4717
Length    8/4, alignment  3/ 9, found:	33.5107
Length    8/4, alignment  3/ 9, fail:	33.4717
Length    8/4, alignment  3/15, found:	33.4863
Length    8/4, alignment  3/15, fail:	33.5059
Length    8/4, alignment  9/ 0, found:	33.5059
Length    8/4, alignment  9/ 0, fail:	34.1846
Length    8/4, alignment  9/ 3, found:	33.5498
Length    8/4, alignment  9/ 3, fail:	33.8281
Length    8/4, alignment  9/ 9, found:	33.5205
Length    8/4, alignment  9/ 9, fail:	34.1748
Length    8/4, alignment  9/15, found:	33.4863
Length    8/4, alignment  9/15, fail:	34.0625
Length    8/4, alignment 15/ 0, found:	34.2236
Length    8/4, alignment 15/ 0, fail:	34.2627
Length    8/4, alignment 15/ 3, found:	34.2334
Length    8/4, alignment 15/ 3, fail:	34.1943
Length    8/4, alignment 15/ 9, found:	34.2236
Length    8/4, alignment 15/ 9, fail:	34.4922
Length    8/4, alignment 15/15, found:	34.1797
Length    8/4, alignment 15/15, fail:	34.4629
Length   12/4, alignment  0/ 0, found:	33.5156
Length   12/4, alignment  0/ 0, fail:	33.5254
Length   12/4, alignment  0/ 3, found:	33.501
Length   12/4, alignment  0/ 3, fail:	33.4863
Length   12/4, alignment  0/ 9, found:	33.5156
Length   12/4, alignment  0/ 9, fail:	33.4863
Length   12/4, alignment  0/15, found:	33.4961
Length   12/4, alignment  0/15, fail:	33.4961
Length   12/4, alignment  3/ 0, found:	33.4863
Length   12/4, alignment  3/ 0, fail:	33.501
Length   12/4, alignment  3/ 3, found:	33.4814
Length   12/4, alignment  3/ 3, fail:	33.4766
Length   12/4, alignment  3/ 9, found:	33.5107
Length   12/4, alignment  3/ 9, fail:	33.4717
Length   12/4, alignment  3/15, found:	33.5107
Length   12/4, alignment  3/15, fail:	33.4668
Length   12/4, alignment  9/ 0, found:	33.4863
Length   12/4, alignment  9/ 0, fail:	34.1992
Length   12/4, alignment  9/ 3, found:	33.4961
Length   12/4, alignment  9/ 3, fail:	34.1748
Length   12/4, alignment  9/ 9, found:	33.5107
Length   12/4, alignment  9/ 9, fail:	33.8135
Length   12/4, alignment  9/15, found:	33.5156
Length   12/4, alignment  9/15, fail:	34.1748
Length   12/4, alignment 15/ 0, found:	34.1846
Length   12/4, alignment 15/ 0, fail:	34.4385
Length   12/4, alignment 15/ 3, found:	34.1943
Length   12/4, alignment 15/ 3, fail:	34.2285
Length   12/4, alignment 15/ 9, found:	34.1992
Length   12/4, alignment 15/ 9, fail:	34.2041
Length   12/4, alignment 15/15, found:	34.1992
Length   12/4, alignment 15/15, fail:	34.1943
Length   16/4, alignment  0/ 0, found:	33.5107
Length   16/4, alignment  0/ 0, fail:	34.1943
Length   16/4, alignment  0/ 3, found:	33.4961
Length   16/4, alignment  0/ 3, fail:	34.1797
Length   16/4, alignment  0/ 9, found:	33.4961
Length   16/4, alignment  0/ 9, fail:	34.1699
Length   16/4, alignment  0/15, found:	33.5107
Length   16/4, alignment  0/15, fail:	35.7227
Length   16/4, alignment  3/ 0, found:	33.5205
Length   16/4, alignment  3/ 0, fail:	34.1748
