                       	strsep
Length  144/24, alignment  3/ 0, fail:	39.8865
Length  144/24, alignment  3/ 3, found:	36.9446
Length  144/24, alignment  3/ 3, fail:	39.6411
Length  144/24, alignment  3/ 9, found:	36.8091
Length  144/24, alignment  3/ 9, fail:	39.8987
Length  144/24, alignment  3/15, found:	36.6675
Length  144/24, alignment  3/15, fail:	39.9158
Length  144/24, alignment  9/ 0, found:	37.6477
Length  144/24, alignment  9/ 0, fail:	39.8511
Length  144/24, alignment  9/ 3, found:	37.655
Length  144/24, alignment  9/ 3, fail:	39.8169
Length  144/24, alignment  9/ 9, found:	37.2986
Length  144/24, alignment  9/ 9, fail:	39.7791
Length  144/24, alignment  9/15, found:	37.5012
Length  144/24, alignment  9/15, fail:	39.8816
Length  144/24, alignment 15/ 0, found:	37.7148
Length  144/24, alignment 15/ 0, fail:	40.127
Length  144/24, alignment 15/ 3, found:	37.5476
Length  144/24, alignment 15/ 3, fail:	40.0244
Length  144/24, alignment 15/ 9, found:	37.4634
Length  144/24, alignment 15/ 9, fail:	39.8474
Length  144/24, alignment 15/15, found:	37.3767
Length  144/24, alignment 15/15, fail:	40.0525
Length  168/24, alignment  0/ 0, found:	37.8333
Length  168/24, alignment  0/ 0, fail:	45.3015
Length  168/24, alignment  0/ 3, found:	37.4377
Length  168/24, alignment  0/ 3, fail:	45.6458
Length  168/24, alignment  0/ 9, found:	37.5049
Length  168/24, alignment  0/ 9, fail:	46.0449
Length  168/24, alignment  0/15, found:	36.8933
Length  168/24, alignment  0/15, fail:	45.3772
Length  168/24, alignment  3/ 0, found:	37.5037
Length  168/24, alignment  3/ 0, fail:	45.2515
Length  168/24, alignment  3/ 3, found:	37.6868
Length  168/24, alignment  3/ 3, fail:	45.5359
Length  168/24, alignment  3/ 9, found:	37.4036
Length  168/24, alignment  3/ 9, fail:	45.5103
Length  168/24, alignment  3/15, found:	37.45
Length  168/24, alignment  3/15, fail:	45.614
Length  168/24, alignment  9/ 0, found:	37.7344
Length  168/24, alignment  9/ 0, fail:	53.5217
Length  168/24, alignment  9/ 3, found:	37.6135
Length  168/24, alignment  9/ 3, fail:	53.3057
Length  168/24, alignment  9/ 9, found:	37.6538
Length  168/24, alignment  9/ 9, fail:	53.3179
Length  168/24, alignment  9/15, found:	37.478
Length  168/24, alignment  9/15, fail:	53.3398
Length  168/24, alignment 15/ 0, found:	37.8003
Length  168/24, alignment 15/ 0, fail:	53.3008
Length  168/24, alignment 15/ 3, found:	38.1323
Length  168/24, alignment 15/ 3, fail:	53.678
Length  168/24, alignment 15/ 9, found:	38.0945
Length  168/24, alignment 15/ 9, fail:	53.291
Length  168/24, alignment 15/15, found:	37.9321
Length  168/24, alignment 15/15, fail:	53.3313
Length  100/25, alignment  0/ 0, found:	38.1458
Length  100/25, alignment  0/ 0, fail:	38.2153
Length  100/25, alignment  0/ 3, found:	38.1384
Length  100/25, alignment  0/ 3, fail:	38.6792
Length  100/25, alignment  0/ 9, found:	37.8223
Length  100/25, alignment  0/ 9, fail:	39.0918
Length  100/25, alignment  0/15, found:	37.7722
Length  100/25, alignment  0/15, fail:	39.3604
Length  100/25, alignment  3/ 0, found:	38.2117
Length  100/25, alignment  3/ 0, fail:	38.6597
Length  100/25, alignment  3/ 3, found:	38.429
Length  100/25, alignment  3/ 3, fail:	38.5632
Length  100/25, alignment  3/ 9, found:	38.1433
Length  100/25, alignment  3/ 9, fail:	39.0674
Length  100/25, alignment  3/15, found:	37.7283
Length  100/25, alignment  3/15, fail:	39.176
Length  100/25, alignment  9/ 0, found:	38.2935
Length  100/25, alignment  9/ 0, fail:	38.7036
Length  100/25, alignment  9/ 3, found:	38.6011
Length  100/25, alignment  9/ 3, fail:	38.4949
Length  100/25, alignment  9/ 9, found:	38.2654
Length  100/25, alignment  9/ 9, fail:	38.9355
Length  100/25, alignment  9/15, found:	37.9602
Length  100/25, alignment  9/15, fail:	38.8269
Length  100/25, alignment 15/ 0, found:	39.0259
Length  100/25, alignment 15/ 0, fail:	39.1797
Length  100/25, alignment 15/ 3, found:	38.9844
Length  100/25, alignment 15/ 3, fail:	39.1553
Length  100/25, alignment 15/ 9, found:	39.0576
Length  100/25, alignment 15/ 9, fail:	40.4126
Length  100/25, alignment 15/15, found:	39.2261
Length  100/25, alignment 15/15, fail:	40.1465
Length  125/25, alignment  0/ 0, found:	38.8464
Length  125/25, alignment  0/ 0, fail:	39.3213
Length  125/25, alignment  0/ 3, found:	38.3667
Length  125/25, alignment  0/ 3, fail:	38.7
Length  125/25, alignment  0/ 9, found:	38.1079
Length  125/25, alignment  0/ 9, fail:	39.6936
Length  125/25, alignment  0/15, found:	37.7722
Length  125/25, alignment  0/15, fail:	40.0366
Length  125/25, alignment  3/ 0, found:	38.9514
Length  125/25, alignment  3/ 0, fail:	41.7761
Length  125/25, alignment  3/ 3, found:	38.9575
Length  125/25, alignment  3/ 3, fail:	41.7114
Length  125/25, alignment  3/ 9, found:	38.96
Length  125/25, alignment  3/ 9, fail:	41.6235
Length  125/25, alignment  3/15, found:	38.988
Length  125/25, alignment  3/15, fail:	41.7334
Length  125/25, alignment  9/ 0, found:	39.4385
Length  125/25, alignment  9/ 0, fail:	40.7971
Length  125/25, alignment  9/ 3, found:	38.7585
Length  125/25, alignment  9/ 3, fail:	40.824
Length  125/25, alignment  9/ 9, found:	38.7415
Length  125/25, alignment  9/ 9, fail:	40.6177
Length  125/25, alignment  9/15, found:	38.9819
Length  125/25, alignment  9/15, fail:	40.6799
Length  125/25, alignment 15/ 0, found:	38.9246
Length  125/25, alignment 15/ 0, fail:	41.1853
Length  125/25, alignment 15/ 3, found:	38.6987
Length  125/25, alignment 15/ 3, fail:	40.7202
Length  125/25, alignment 15/ 9, found:	38.5681
Length  125/25, alignment 15/ 9, fail:	40.6641
Length  125/25, alignment 15/15, found:	38.8452
Length  125/25, alignment 15/15, fail:	40.6494
Length  150/25, alignment  0/ 0, found:	38.8428
Length  150/25, alignment  0/ 0, fail:	41.9946
Length  150/25, alignment  0/ 3, found:	38.6963
Length  150/25, alignment  0/ 3, fail:	42.03
Length  150/25, alignment  0/ 9, found:	38.8794
Length  150/25, alignment  0/ 9, fail:	42.1582
Length  150/25, alignment  0/15, found:	38.9453
Length  150/25, alignment  0/15, fail:	41.9788
Length  150/25, alignment  3/ 0, found:	38.7854
Length  150/25, alignment  3/ 0, fail:	41.925
Length  150/25, alignment  3/ 3, found:	38.8989
Length  150/25, alignment  3/ 3, fail:	41.9373
Length  150/25, alignment  3/ 9, found:	38.8306
Length  150/25, alignment  3/ 9, fail:	42.0239
Length  150/25, alignment  3/15, found:	38.8281
Length  150/25, alignment  3/15, fail:	41.9983
Length  150/25, alignment  9/ 0, found:	39.4226
Length  150/25, alignment  9/ 0, fail:	42.0874
Length  150/25, alignment  9/ 3, found:	39.0015
Length  150/25, alignment  9/ 3, fail:	41.9189
Length  150/25, alignment  9/ 9, found:	39.115
Length  150/25, alignment  9/ 9, fail:	42.0667
Length  150/25, alignment  9/15, found:	39.0417
Length  150/25, alignment  9/15, fail:	41.9971
Length  150/25, alignment 15/ 0, found:	39.1736
Length  150/25, alignment 15/ 0, fail:	43.5107
Length  150/25, alignment 15/ 3, found:	38.9722
Length  150/25, alignment 15/ 3, fail:	43.3813
Length  150/25, alignment 15/ 9, found:	39.4373
Length  150/25, alignment 15/ 9, fail:	43.6279
Length  150/25, alignment 15/15, found:	39.6338
Length  150/25, alignment 15/15, fail:	43.4021
Length  175/25, alignment  0/ 0, found:	39.2212
Length  175/25, alignment  0/ 0, fail:	43.49
Length  175/25, alignment  0/ 3, found:	38.8696
Length  175/25, alignment  0/ 3, fail:	43.4009
Length  175/25, alignment  0/ 9, found:	39.0552
Length  175/25, alignment  0/ 9, fail:	43.3923
Length  175/25, alignment  0/15, found:	39.1797
Length  175/25, alignment  0/15, fail:	43.3801
Length  175/25, alignment  3/ 0, found:	39.3762
Length  175/25, alignment  3/ 0, fail:	55.7654
Length  175/25, alignment  3/ 3, found:	39.1174
Length  175/25, alignment  3/ 3, fail:	55.7617
Length  175/25, alignment  3/ 9, found:	39.491
Length  175/25, alignment  3/ 9, fail:	55.802
Length  175/25, alignment  3/15, found:	39.1711
Length  175/25, alignment  3/15, fail:	55.7971
Length  175/25, alignment  9/ 0, found:	39.436
Length  175/25, alignment  9/ 0, fail:	55.7507
Length  175/25, alignment  9/ 3, found:	39.7559
Length  175/25, alignment  9/ 3, fail:	55.9338
Length  175/25, alignment  9/ 9, found:	39.574
Length  175/25, alignment  9/ 9, fail:	55.7898
Length  175/25, alignment  9/15, found:	39.5081
Length  175/25, alignment  9/15, fail:	55.8069
Length  175/25, alignment 15/ 0, found:	39.2773
Length  175/25, alignment 15/ 0, fail:	55.7654
Length  175/25, alignment 15/ 3, found:	39.4604
Length  175/25, alignment 15/ 3, fail:	55.7739
Length  175/25, alignment 15/ 9, found:	39.8059
Length  175/25, alignment 15/ 9, fail:	55.9314
Length  175/25, alignment 15/15, found:	39.4824
Length  175/25, alignment 15/15, fail:	55.8142
Length  104/26, alignment  0/ 0, found:	38.9038
Length  104/26, alignment  0/ 0, fail:	39.469
Length  104/26, alignment  0/ 3, found:	38.8025
Length  104/26, alignment  0/ 3, fail:	39.4312
Length  104/26, alignment  0/ 9, found:	38.9404
Length  104/26, alignment  0/ 9, fail:	40.885
Length  104/26, alignment  0/15, found:	38.8
Length  104/26, alignment  0/15, fail:	40.332
Length  104/26, alignment  3/ 0, found:	38.8818
Length  104/26, alignment  3/ 0, fail:	39.3542
Length  104/26, alignment  3/ 3, found:	38.7939
Length  104/26, alignment  3/ 3, fail:	39.2371
Length  104/26, alignment  3/ 9, found:	38.9148
Length  104/26, alignment  3/ 9, fail:	40.2039
Length  104/26, alignment  3/15, found:	38.8062
Length  104/26, alignment  3/15, fail:	40.1929
Length  104/26, alignment  9/ 0, found:	38.8843
Length  104/26, alignment  9/ 0, fail:	39.8206
Length  104/26, alignment  9/ 3, found:	38.8599
Length  104/26, alignment  9/ 3, fail:	39.8328
Length  104/26, alignment  9/ 9, found:	38.7781
Length  104/26, alignment  9/ 9, fail:	41.676
Length  104/26, alignment  9/15, found:	38.927
Length  104/26, alignment  9/15, fail:	41.4209
Length  104/26, alignment 15/ 0, found:	39.6033
Length  104/26, alignment 15/ 0, fail:	39.8145
Length  104/26, alignment 15/ 3, found:	40.0586
Length  104/26, alignment 15/ 3, fail:	39.6387
Length  104/26, alignment 15/ 9, found:	39.8206
Length  104/26, alignment 15/ 9, fail:	41.4709
Length  104/26, alignment 15/15, found:	39.8669
Length  104/26, alignment 15/15, fail:	41.2146
Length  130/26, alignment  0/ 0, found:	39.6118
Length  130/26, alignment  0/ 0, fail:	41.593
Length  130/26, alignment  0/ 3, found:	39.2957
Length  130/26, alignment  0/ 3, fail:	41.3892
Length  130/26, alignment  0/ 9, found:	39.3567
Length  130/26, alignment  0/ 9, fail:	41.3635
Length  130/26, alignment  0/15, found:	39.4739
Length  130/26, alignment  0/15, fail:	41.3354
Length  130/26, alignment  3/ 0, found:	39.3823
Length  130/26, alignment  3/ 0, fail:	41.3904
Length  130/26, alignment  3/ 3, found:	39.4788
Length  130/26, alignment  3/ 3, fail:	41.3635
Length  130/26, alignment  3/ 9, found:	39.259
Length  130/26, alignment  3/ 9, fail:	41.5466
Length  130/26, alignment  3/15, found:	39.1528
Length  130/26, alignment  3/15, fail:	41.3635
Length  130/26, alignment  9/ 0, found:	39.2786
Length  130/26, alignment  9/ 0, fail:	41.3879
Length  130/26, alignment  9/ 3, found:	39.3518
Length  130/26, alignment  9/ 3, fail:	41.4062
Length  130/26, alignment  9/ 9, found:	39.4678
Length  130/26, alignment  9/ 9, fail:	41.2976
Length  130/26, alignment  9/15, found:	39.209
Length  130/26, alignment  9/15, fail:	41.3293
Length  130/26, alignment 15/ 0, found:	39.0442
Length  130/26, alignment 15/ 0, fail:	42.8076
Length  130/26, alignment 15/ 3, found:	39.1333
Length  130/26, alignment 15/ 3, fail:	42.6306
Length  130/26, alignment 15/ 9, found:	39.4788
Length  130/26, alignment 15/ 9, fail:	42.6208
Length  130/26, alignment 15/15, found:	39.27
Length  130/26, alignment 15/15, fail:	42.5977
Length  156/26, alignment  0/ 0, found:	39.4214
Length  156/26, alignment  0/ 0, fail:	42.5781
Length  156/26, alignment  0/ 3, found:	39.48
Length  156/26, alignment  0/ 3, fail:	42.5574
Length  156/26, alignment  0/ 9, found:	39.3506
Length  156/26, alignment  0/ 9, fail:	42.926
Length  156/26, alignment  0/15, found:	39.5361
Length  156/26, alignment  0/15, fail:	42.5635
Length  156/26, alignment  3/ 0, found:	39.3677
Length  156/26, alignment  3/ 0, fail:	42.5635
Length  156/26, alignment  3/ 3, found:	39.4568
Length  156/26, alignment  3/ 3, fail:	42.4927
Length  156/26, alignment  3/ 9, found:	39.2078
Length  156/26, alignment  3/ 9, fail:	42.5549
Length  156/26, alignment  3/15, found:	39.325
Length  156/26, alignment  3/15, fail:	42.5903
Length  156/26, alignment  9/ 0, found:	39.0027
Length  156/26, alignment  9/ 0, fail:	44.6155
Length  156/26, alignment  9/ 3, found:	39.2627
Length  156/26, alignment  9/ 3, fail:	44.4348
Length  156/26, alignment  9/ 9, found:	39.2383
Length  156/26, alignment  9/ 9, fail:	44.4592
Length  156/26, alignment  9/15, found:	39.2676
Length  156/26, alignment  9/15, fail:	44.4556
Length  156/26, alignment 15/ 0, found:	39.1089
Length  156/26, alignment 15/ 0, fail:	45.3064
Length  156/26, alignment 15/ 3, found:	38.9856
Length  156/26, alignment 15/ 3, fail:	44.4006
Length  156/26, alignment 15/ 9, found:	39.6106
Length  156/26, alignment 15/ 9, fail:	44.4885
Length  156/26, alignment 15/15, found:	39.3884
Length  156/26, alignment 15/15, fail:	44.4495
Length  182/26, alignment  0/ 0, found:	39.0906
Length  182/26, alignment  0/ 0, fail:	55.8643
Length  182/26, alignment  0/ 3, found:	38.9551
Length  182/26, alignment  0/ 3, fail:	55.8728
Length  182/26, alignment  0/ 9, found:	39.4788
Length  182/26, alignment  0/ 9, fail:	55.8936
Length  182/26, alignment  0/15, found:	39.3018
Length  182/26, alignment  0/15, fail:	56.1047
Length  182/26, alignment  3/ 0, found:	39.2163
Length  182/26, alignment  3/ 0, fail:	55.8508
Length  182/26, alignment  3/ 3, found:	38.905
Length  182/26, alignment  3/ 3, fail:	55.8594
Length  182/26, alignment  3/ 9, found:	39.3872
Length  182/26, alignment  3/ 9, fail:	55.8984
Length  182/26, alignment  3/15, found:	38.9478
Length  182/26, alignment  3/15, fail:	55.8801
Length  182/26, alignment  9/ 0, found:	39.8779
Length  182/26, alignment  9/ 0, fail:	55.9851
Length  182/26, alignment  9/ 3, found:	40.2979
Length  182/26, alignment  9/ 3, fail:	55.8545
Length  182/26, alignment  9/ 9, found:	39.8962
Length  182/26, alignment  9/ 9, fail:	55.8911
Length  182/26, alignment  9/15, found:	40.1184
Length  182/26, alignment  9/15, fail:	55.8704
Length  182/26, alignment 15/ 0, found:	40.3308
Length  182/26, alignment 15/ 0, fail:	56.377
Length  182/26, alignment 15/ 3, found:	39.917
Length  182/26, alignment 15/ 3, fail:	56.615
Length  182/26, alignment 15/ 9, found:	40.1538
Length  182/26, alignment 15/ 9, fail:	56.3953
Length  182/26, alignment 15/15, found:	39.9841
Length  182/26, alignment 15/15, fail:	56.4246
Length  108/27, alignment  0/ 0, found:	38.5303
Length  108/27, alignment  0/ 0, fail:	40.1538
Length  108/27, alignment  0/ 3, found:	38.0945
Length  108/27, alignment  0/ 3, fail:	40.3833
Length  108/27, alignment  0/ 9, found:	38.1567
Length  108/27, alignment  0/ 9, fail:	40.2148
Length  108/27, alignment  0/15, found:	38.8
Length  108/27, alignment  0/15, fail:	40.1318
Length  108/27, alignment  3/ 0, found:	38.0481
Length  108/27, alignment  3/ 0, fail:	40.2344
Length  108/27, alignment  3/ 3, found:	38.3606
Length  108/27, alignment  3/ 3, fail:	40.1404
Length  108/27, alignment  3/ 9, found:	37.9736
Length  108/27, alignment  3/ 9, fail:	40.354
Length  108/27, alignment  3/15, found:	38.125
Length  108/27, alignment  3/15, fail:	40.0745
Length  108/27, alignment  9/ 0, found:	38.1372
Length  108/27, alignment  9/ 0, fail:	40.5774
Length  108/27, alignment  9/ 3, found:	38.0579
Length  108/27, alignment  9/ 3, fail:	40.918
Length  108/27, alignment  9/ 9, found:	37.9675
Length  108/27, alignment  9/ 9, fail:	40.4614
Length  108/27, alignment  9/15, found:	38.1555
Length  108/27, alignment  9/15, fail:	40.4163
Length  108/27, alignment 15/ 0, found:	40.0513
Length  108/27, alignment 15/ 0, fail:	40.575
Length  108/27, alignment 15/ 3, found:	39.9597
Length  108/27, alignment 15/ 3, fail:	40.6018
Length  108/27, alignment 15/ 9, found:	39.5837
Length  108/27, alignment 15/ 9, fail:	40.4919
Length  108/27, alignment 15/15, found:	40.0085
Length  108/27, alignment 15/15, fail:	40.7056
Length  135/27, alignment  0/ 0, found:	39.5203
Length  135/27, alignment  0/ 0, fail:	41.8176
Length  135/27, alignment  0/ 3, found:	39.6399
Length  135/27, alignment  0/ 3, fail:	41.7542
Length  135/27, alignment  0/ 9, found:	39.6509
Length  135/27, alignment  0/ 9, fail:	41.7078
Length  135/27, alignment  0/15, found:	39.4263
Length  135/27, alignment  0/15, fail:	41.6528
Length  135/27, alignment  3/ 0, found:	39.4775
Length  135/27, alignment  3/ 0, fail:	41.8518
Length  135/27, alignment  3/ 3, found:	39.6863
Length  135/27, alignment  3/ 3, fail:	42.1375
Length  135/27, alignment  3/ 9, found:	39.5325
Length  135/27, alignment  3/ 9, fail:	41.759
Length  135/27, alignment  3/15, found:	39.2542
Length  135/27, alignment  3/15, fail:	41.7395
Length  135/27, alignment  9/ 0, found:	39.4897
Length  135/27, alignment  9/ 0, fail:	43.0273
Length  135/27, alignment  9/ 3, found:	39.4812
Length  135/27, alignment  9/ 3, fail:	43.0334
Length  135/27, alignment  9/ 9, found:	38.9355
Length  135/27, alignment  9/ 9, fail:	43.0359
Length  135/27, alignment  9/15, found:	39.4495
Length  135/27, alignment  9/15, fail:	43.0322
Length  135/27, alignment 15/ 0, found:	40.0574
Length  135/27, alignment 15/ 0, fail:	42.9883
Length  135/27, alignment 15/ 3, found:	40.022
Length  135/27, alignment 15/ 3, fail:	43.0554
Length  135/27, alignment 15/ 9, found:	39.7217
Length  135/27, alignment 15/ 9, fail:	42.9858
Length  135/27, alignment 15/15, found:	39.989
Length  135/27, alignment 15/15, fail:	43.0078
Length  162/27, alignment  0/ 0, found:	39.8242
Length  162/27, alignment  0/ 0, fail:	55.4443
Length  162/27, alignment  0/ 3, found:	40.0916
Length  162/27, alignment  0/ 3, fail:	55.4749
Length  162/27, alignment  0/ 9, found:	39.7742
Length  162/27, alignment  0/ 9, fail:	55.4822
Length  162/27, alignment  0/15, found:	39.7522
Length  162/27, alignment  0/15, fail:	55.5164
Length  162/27, alignment  3/ 0, found:	39.0393
Length  162/27, alignment  3/ 0, fail:	55.4761
Length  162/27, alignment  3/ 3, found:	40.0024
Length  162/27, alignment  3/ 3, fail:	55.4944
Length  162/27, alignment  3/ 9, found:	39.6863
Length  162/27, alignment  3/ 9, fail:	55.7776
Length  162/27, alignment  3/15, found:	39.7449
Length  162/27, alignment  3/15, fail:	55.5273
Length  162/27, alignment  9/ 0, found:	39.6069
Length  162/27, alignment  9/ 0, fail:	55.4004
Length  162/27, alignment  9/ 3, found:	39.834
Length  162/27, alignment  9/ 3, fail:	55.4529
Length  162/27, alignment  9/ 9, found:	39.5618
Length  162/27, alignment  9/ 9, fail:	55.4749
Length  162/27, alignment  9/15, found:	39.4995
Length  162/27, alignment  9/15, fail:	55.6543
Length  162/27, alignment 15/ 0, found:	40.2014
Length  162/27, alignment 15/ 0, fail:	55.8691
Length  162/27, alignment 15/ 3, found:	40.5322
Length  162/27, alignment 15/ 3, fail:	56.0974
Length  162/27, alignment 15/ 9, found:	40.3906
Length  162/27, alignment 15/ 9, fail:	56.2744
Length  162/27, alignment 15/15, found:	40.47
Length  162/27, alignment 15/15, fail:	56.1206
Length  189/27, alignment  0/ 0, found:	39.5862
Length  189/27, alignment  0/ 0, fail:	56.366
Length  189/27, alignment  0/ 3, found:	39.6802
Length  189/27, alignment  0/ 3, fail:	56.2402
Length  189/27, alignment  0/ 9, found:	39.7095
Length  189/27, alignment  0/ 9, fail:	56.0657
Length  189/27, alignment  0/15, found:	39.8962
Length  189/27, alignment  0/15, fail:	56.0559
Length  189/27, alignment  3/ 0, found:	40.1514
Length  189/27, alignment  3/ 0, fail:	56.3257
Length  189/27, alignment  3/ 3, found:	40.2271
Length  189/27, alignment  3/ 3, fail:	56.4624
Length  189/27, alignment  3/ 9, found:	39.7791
Length  189/27, alignment  3/ 9, fail:	56.355
Length  189/27, alignment  3/15, found:	39.7607
Length  189/27, alignment  3/15, fail:	56.3708
Length  189/27, alignment  9/ 0, found:	40.3369
Length  189/27, alignment  9/ 0, fail:	56.3086
Length  189/27, alignment  9/ 3, found:	40.2271
Length  189/27, alignment  9/ 3, fail:	56.3147
Length  189/27, alignment  9/ 9, found:	40.3259
Length  189/27, alignment  9/ 9, fail:	56.543
Length  189/27, alignment  9/15, found:	40.2661
Length  189/27, alignment  9/15, fail:	56.3818
Length  189/27, alignment 15/ 0, found:	40.1965
Length  189/27, alignment 15/ 0, fail:	56.3232
Length  189/27, alignment 15/ 3, found:	40.636
Length  189/27, alignment 15/ 3, fail:	56.3257
Length  189/27, alignment 15/ 9, found:	40.1257
Length  189/27, alignment 15/ 9, fail:	56.3342
Length  189/27, alignment 15/15, found:	39.7034
Length  189/27, alignment 15/15, fail:	56.6846
Length  112/28, alignment  0/ 0, found:	38.949
Length  112/28, alignment  0/ 0, fail:	41.2146
Length  112/28, alignment  0/ 3, found:	38.9233
Length  112/28, alignment  0/ 3, fail:	41.1804
Length  112/28, alignment  0/ 9, found:	38.5706
Length  112/28, alignment  0/ 9, fail:	41.2256
Length  112/28, alignment  0/15, found:	38.3972
Length  112/28, alignment  0/15, fail:	41.178
Length  112/28, alignment  3/ 0, found:	39.0173
Length  112/28, alignment  3/ 0, fail:	41.217
Length  112/28, alignment  3/ 3, found:	38.6975
Length  112/28, alignment  3/ 3, fail:	41.4062
Length  112/28, alignment  3/ 9, found:	38.5034
Length  112/28, alignment  3/ 9, fail:	41.2366
Length  112/28, alignment  3/15, found:	38.4497
Length  112/28, alignment  3/15, fail:	41.1877
Length  112/28, alignment  9/ 0, found:	39.4763
Length  112/28, alignment  9/ 0, fail:	41.2036
Length  112/28, alignment  9/ 3, found:	39.3896
Length  112/28, alignment  9/ 3, fail:	41.1938
Length  112/28, alignment  9/ 9, found:	39.3201
Length  112/28, alignment  9/ 9, fail:	41.2183
Length  112/28, alignment  9/15, found:	39.4592
Length  112/28, alignment  9/15, fail:	41.5405
Length  112/28, alignment 15/ 0, found:	39.53
Length  112/28, alignment 15/ 0, fail:	41.1902
Length  112/28, alignment 15/ 3, found:	39.3127
Length  112/28, alignment 15/ 3, fail:	41.1658
Length  112/28, alignment 15/ 9, found:	39.4104
Length  112/28, alignment 15/ 9, fail:	41.2476
Length  112/28, alignment 15/15, found:	39.325
Length  112/28, alignment 15/15, fail:	41.1816
Length  140/28, alignment  0/ 0, found:	39.3604
Length  140/28, alignment  0/ 0, fail:	42.5342
Length  140/28, alignment  0/ 3, found:	39.4604
Length  140/28, alignment  0/ 3, fail:	42.8564
Length  140/28, alignment  0/ 9, found:	39.3335
Length  140/28, alignment  0/ 9, fail:	42.4756
Length  140/28, alignment  0/15, found:	39.3994
Length  140/28, alignment  0/15, fail:	42.4097
Length  140/28, alignment  3/ 0, found:	39.5105
Length  140/28, alignment  3/ 0, fail:	42.5354
Length  140/28, alignment  3/ 3, found:	39.3066
Length  140/28, alignment  3/ 3, fail:	42.4658
Length  140/28, alignment  3/ 9, found:	39.2944
Length  140/28, alignment  3/ 9, fail:	42.4133
Length  140/28, alignment  3/15, found:	39.3469
Length  140/28, alignment  3/15, fail:	42.7771
Length  140/28, alignment  9/ 0, found:	39.6252
Length  140/28, alignment  9/ 0, fail:	43.4985
Length  140/28, alignment  9/ 3, found:	39.2603
Length  140/28, alignment  9/ 3, fail:	43.4009
Length  140/28, alignment  9/ 9, found:	39.3152
Length  140/28, alignment  9/ 9, fail:	43.3887
Length  140/28, alignment  9/15, found:	39.2822
Length  140/28, alignment  9/15, fail:	43.457
Length  140/28, alignment 15/ 0, found:	40.2942
Length  140/28, alignment 15/ 0, fail:	43.3582
Length  140/28, alignment 15/ 3, found:	40.3369
Length  140/28, alignment 15/ 3, fail:	43.6694
Length  140/28, alignment 15/ 9, found:	40.2966
Length  140/28, alignment 15/ 9, fail:	43.3557
Length  140/28, alignment 15/15, found:	40.1599
Length  140/28, alignment 15/15, fail:	43.479
Length  168/28, alignment  0/ 0, found:	40.2539
Length  168/28, alignment  0/ 0, fail:	48.8843
Length  168/28, alignment  0/ 3, found:	40.3003
Length  168/28, alignment  0/ 3, fail:	48.8708
Length  168/28, alignment  0/ 9, found:	40.293
Length  168/28, alignment  0/ 9, fail:	48.8086
Length  168/28, alignment  0/15, found:	40.4211
Length  168/28, alignment  0/15, fail:	48.9087
Length  168/28, alignment  3/ 0, found:	40.2917
Length  168/28, alignment  3/ 0, fail:	48.8672
Length  168/28, alignment  3/ 3, found:	40.0232
Length  168/28, alignment  3/ 3, fail:	48.8782
Length  168/28, alignment  3/ 9, found:	40.3052
Length  168/28, alignment  3/ 9, fail:	48.8062
Length  168/28, alignment  3/15, found:	40.4077
Length  168/28, alignment  3/15, fail:	48.8513
Length  168/28, alignment  9/ 0, found:	40.2368
Length  168/28, alignment  9/ 0, fail:	56.3245
Length  168/28, alignment  9/ 3, found:	40.0781
Length  168/28, alignment  9/ 3, fail:	56.1914
Length  168/28, alignment  9/ 9, found:	39.9866
Length  168/28, alignment  9/ 9, fail:	56.1694
Length  168/28, alignment  9/15, found:	40.1746
Length  168/28, alignment  9/15, fail:	56.1926
Length  168/28, alignment 15/ 0, found:	40.4285
Length  168/28, alignment 15/ 0, fail:	56.1865
Length  168/28, alignment 15/ 3, found:	40.4626
Length  168/28, alignment 15/ 3, fail:	56.3855
Length  168/28, alignment 15/ 9, found:	40.8484
Length  168/28, alignment 15/ 9, fail:	56.1829
Length  168/28, alignment 15/15, found:	40.5408
Length  168/28, alignment 15/15, fail:	56.2024
Length  196/28, alignment  0/ 0, found:	40.5273
Length  196/28, alignment  0/ 0, fail:	56.5942
Length  196/28, alignment  0/ 3, found:	40.6519
Length  196/28, alignment  0/ 3, fail:	56.4478
Length  196/28, alignment  0/ 9, found:	40.9827
Length  196/28, alignment  0/ 9, fail:	56.5271
Length  196/28, alignment  0/15, found:	40.8215
Length  196/28, alignment  0/15, fail:	56.687
Length  196/28, alignment  3/ 0, found:	40.8301
Length  196/28, alignment  3/ 0, fail:	56.4966
Length  196/28, alignment  3/ 3, found:	40.5554
Length  196/28, alignment  3/ 3, fail:	56.7053
Length  196/28, alignment  3/ 9, found:	40.5798
Length  196/28, alignment  3/ 9, fail:	56.5442
Length  196/28, alignment  3/15, found:	40.6018
Length  196/28, alignment  3/15, fail:	56.6943
Length  196/28, alignment  9/ 0, found:	40.6677
Length  196/28, alignment  9/ 0, fail:	56.4319
Length  196/28, alignment  9/ 3, found:	40.5383
Length  196/28, alignment  9/ 3, fail:	56.322
Length  196/28, alignment  9/ 9, found:	41.0498
Length  196/28, alignment  9/ 9, fail:	56.4636
Length  196/28, alignment  9/15, found:	40.9851
Length  196/28, alignment  9/15, fail:	56.322
Length  196/28, alignment 15/ 0, found:	41.7358
Length  196/28, alignment 15/ 0, fail:	57.4902
Length  196/28, alignment 15/ 3, found:	41.7908
