                       	strtok
Length  364/28, alignment  0/ 9, found:	86.7212
Length  364/28, alignment  0/ 9, fail:	90.3984
Length  364/28, alignment  0/15, found:	88.7524
Length  364/28, alignment  0/15, fail:	86.189
Length  364/28, alignment  3/ 0, found:	85.6812
Length  364/28, alignment  3/ 0, fail:	85.0317
Length  364/28, alignment  3/ 3, found:	90.5347
Length  364/28, alignment  3/ 3, fail:	86.3647
Length  364/28, alignment  3/ 9, found:	90.1099
Length  364/28, alignment  3/ 9, fail:	86.3452
Length  364/28, alignment  3/15, found:	85.9692
Length  364/28, alignment  3/15, fail:	86.3062
Length  364/28, alignment  9/ 0, found:	88.0151
Length  364/28, alignment  9/ 0, fail:	86.8579
Length  364/28, alignment  9/ 3, found:	85.3345
Length  364/28, alignment  9/ 3, fail:	86.4331
Length  364/28, alignment  9/ 9, found:	85.3198
Length  364/28, alignment  9/ 9, fail:	89.519
Length  364/28, alignment  9/15, found:	86.7505
Length  364/28, alignment  9/15, fail:	87.8784
Length  364/28, alignment 15/ 0, found:	84.4751
Length  364/28, alignment 15/ 0, fail:	84.0303
Length  364/28, alignment 15/ 3, found:	85.3975
Length  364/28, alignment 15/ 3, fail:	88.5962
Length  364/28, alignment 15/ 9, found:	87.9272
Length  364/28, alignment 15/ 9, fail:	85.0073
Length  364/28, alignment 15/15, found:	85.3833
Length  364/28, alignment 15/15, fail:	85.0024
Length  392/28, alignment  0/ 0, found:	93.3472
Length  392/28, alignment  0/ 0, fail:	90.3984
Length  392/28, alignment  0/ 3, found:	93.6548
Length  392/28, alignment  0/ 3, fail:	90.2368
Length  392/28, alignment  0/ 9, found:	90.5254
Length  392/28, alignment  0/ 9, fail:	90.1587
Length  392/28, alignment  0/15, found:	94.0312
Length  392/28, alignment  0/15, fail:	93.23
Length  392/28, alignment  3/ 0, found:	89.6313
Length  392/28, alignment  3/ 0, fail:	89.2803
Length  392/28, alignment  3/ 3, found:	90.4565
Length  392/28, alignment  3/ 3, fail:	94.0063
Length  392/28, alignment  3/ 9, found:	93.0645
Length  392/28, alignment  3/ 9, fail:	90.1978
Length  392/28, alignment  3/15, found:	90.564
Length  392/28, alignment  3/15, fail:	90.1836
Length  392/28, alignment  9/ 0, found:	94.0991
Length  392/28, alignment  9/ 0, fail:	94.6025
Length  392/28, alignment  9/ 3, found:	90.4614
Length  392/28, alignment  9/ 3, fail:	90.2075
Length  392/28, alignment  9/ 9, found:	90.4473
Length  392/28, alignment  9/ 9, fail:	93.2397
Length  392/28, alignment  9/15, found:	90.5151
Length  392/28, alignment  9/15, fail:	92.6685
Length  392/28, alignment 15/ 0, found:	89.5142
Length  392/28, alignment 15/ 0, fail:	89.2261
Length  392/28, alignment 15/ 3, found:	90.5693
Length  392/28, alignment 15/ 3, fail:	94.7388
Length  392/28, alignment 15/ 9, found:	94.085
Length  392/28, alignment 15/ 9, fail:	89.8853
Length  392/28, alignment 15/15, found:	90.437
Length  392/28, alignment 15/15, fail:	89.8418
Length  420/28, alignment  0/ 0, found:	100.042
Length  420/28, alignment  0/ 0, fail:	99.1387
Length  420/28, alignment  0/ 3, found:	97.1465
Length  420/28, alignment  0/ 3, fail:	96.5947
Length  420/28, alignment  0/ 9, found:	97.0679
Length  420/28, alignment  0/ 9, fail:	99.9785
Length  420/28, alignment  0/15, found:	99.5684
Length  420/28, alignment  0/15, fail:	97.5371
Length  420/28, alignment  3/ 0, found:	97.1313
Length  420/28, alignment  3/ 0, fail:	96.1553
Length  420/28, alignment  3/ 3, found:	99.6953
Length  420/28, alignment  3/ 3, fail:	97.9521
Length  420/28, alignment  3/ 9, found:	95.7104
Length  420/28, alignment  3/ 9, fail:	95.3789
Length  420/28, alignment  3/15, found:	95.7056
Length  420/28, alignment  3/15, fail:	98.5381
Length  420/28, alignment  9/ 0, found:	97.2002
Length  420/28, alignment  9/ 0, fail:	94.5093
Length  420/28, alignment  9/ 3, found:	95.6421
Length  420/28, alignment  9/ 3, fail:	96.751
Length  420/28, alignment  9/ 9, found:	100.296
Length  420/28, alignment  9/ 9, fail:	97.9517
Length  420/28, alignment  9/15, found:	95.6475
Length  420/28, alignment  9/15, fail:	95.3594
Length  420/28, alignment 15/ 0, found:	94.8853
Length  420/28, alignment 15/ 0, fail:	98.8896
Length  420/28, alignment 15/ 3, found:	98.2598
Length  420/28, alignment 15/ 3, fail:	95.3833
Length  420/28, alignment 15/ 9, found:	95.5986
Length  420/28, alignment 15/ 9, fail:	95.3882
Length  420/28, alignment 15/15, found:	98.8403
Length  420/28, alignment 15/15, fail:	98.3916
Length   58/29, alignment  0/ 0, found:	28.0479
Length   58/29, alignment  0/ 0, fail:	27.8716
Length   58/29, alignment  0/ 3, found:	29.019
Length   58/29, alignment  0/ 3, fail:	28.7998
Length   58/29, alignment  0/ 9, found:	28.9902
Length   58/29, alignment  0/ 9, fail:	28.7798
Length   58/29, alignment  0/15, found:	28.9946
Length   58/29, alignment  0/15, fail:	28.7803
Length   58/29, alignment  3/ 0, found:	28.7998
Length   58/29, alignment  3/ 0, fail:	32.3252
Length   58/29, alignment  3/ 3, found:	29.9468
Length   58/29, alignment  3/ 3, fail:	29.5859
Length   58/29, alignment  3/ 9, found:	29.752
Length   58/29, alignment  3/ 9, fail:	32.1348
Length   58/29, alignment  3/15, found:	30.2451
Length   58/29, alignment  3/15, fail:	29.8838
Length   58/29, alignment  9/ 0, found:	28.6968
Length   58/29, alignment  9/ 0, fail:	28.3457
Length   58/29, alignment  9/ 3, found:	29.5225
Length   58/29, alignment  9/ 3, fail:	29.166
Length   58/29, alignment  9/ 9, found:	29.5317
Length   58/29, alignment  9/ 9, fail:	29.1562
Length   58/29, alignment  9/15, found:	29.5322
Length   58/29, alignment  9/15, fail:	29.1758
Length   58/29, alignment 15/ 0, found:	29.4487
Length   58/29, alignment 15/ 0, fail:	32.2373
Length   58/29, alignment 15/ 3, found:	29.7275
Length   58/29, alignment 15/ 3, fail:	29.5273
Length   58/29, alignment 15/ 9, found:	29.7227
Length   58/29, alignment 15/ 9, fail:	32.1152
Length   58/29, alignment 15/15, found:	29.6831
Length   58/29, alignment 15/15, fail:	29.5322
Length   87/29, alignment  0/ 0, found:	33.3115
Length   87/29, alignment  0/ 0, fail:	32.9648
Length   87/29, alignment  0/ 3, found:	34.1611
Length   87/29, alignment  0/ 3, fail:	33.917
Length   87/29, alignment  0/ 9, found:	34.1562
Length   87/29, alignment  0/ 9, fail:	33.9121
Length   87/29, alignment  0/15, found:	34.1514
Length   87/29, alignment  0/15, fail:	33.9023
Length   87/29, alignment  3/ 0, found:	37.77
Length   87/29, alignment  3/ 0, fail:	33.6533
Length   87/29, alignment  3/ 3, found:	34.9424
Length   87/29, alignment  3/ 3, fail:	37.0859
Length   87/29, alignment  3/ 9, found:	35.3965
Length   87/29, alignment  3/ 9, fail:	34.7959
Length   87/29, alignment  3/15, found:	35.3818
Length   87/29, alignment  3/15, fail:	34.7178
Length   87/29, alignment  9/ 0, found:	34.5957
Length   87/29, alignment  9/ 0, fail:	34.2783
Length   87/29, alignment  9/ 3, found:	35.5381
Length   87/29, alignment  9/ 3, fail:	35.1572
Length   87/29, alignment  9/ 9, found:	35.4502
Length   87/29, alignment  9/ 9, fail:	38.7168
Length   87/29, alignment  9/15, found:	35.4648
Length   87/29, alignment  9/15, fail:	35.1284
Length   87/29, alignment 15/ 0, found:	37.3936
Length   87/29, alignment 15/ 0, fail:	34.3076
Length   87/29, alignment 15/ 3, found:	35.582
Length   87/29, alignment 15/ 3, fail:	35.3379
Length   87/29, alignment 15/ 9, found:	35.7041
Length   87/29, alignment 15/ 9, fail:	35.3135
Length   87/29, alignment 15/15, found:	35.5771
Length   87/29, alignment 15/15, fail:	35.3379
Length  116/29, alignment  0/ 0, found:	39.625
Length  116/29, alignment  0/ 0, fail:	39.5566
Length  116/29, alignment  0/ 3, found:	45.0894
Length  116/29, alignment  0/ 3, fail:	41.0947
Length  116/29, alignment  0/ 9, found:	41.5537
Length  116/29, alignment  0/ 9, fail:	43.1411
Length  116/29, alignment  0/15, found:	40.7432
Length  116/29, alignment  0/15, fail:	40.5088
Length  116/29, alignment  3/ 0, found:	39.8062
Length  116/29, alignment  3/ 0, fail:	39.6006
Length  116/29, alignment  3/ 3, found:	40.7095
Length  116/29, alignment  3/ 3, fail:	40.3818
Length  116/29, alignment  3/ 9, found:	40.7139
Length  116/29, alignment  3/ 9, fail:	44.0493
Length  116/29, alignment  3/15, found:	40.0791
Length  116/29, alignment  3/15, fail:	39.8599
Length  116/29, alignment  9/ 0, found:	41.7197
Length  116/29, alignment  9/ 0, fail:	39.5327
Length  116/29, alignment  9/ 3, found:	41.1533
Length  116/29, alignment  9/ 3, fail:	40.8462
Length  116/29, alignment  9/ 9, found:	41.2559
Length  116/29, alignment  9/ 9, fail:	40.8408
Length  116/29, alignment  9/15, found:	41.2314
Length  116/29, alignment  9/15, fail:	40.8604
Length  116/29, alignment 15/ 0, found:	40.314
Length  116/29, alignment 15/ 0, fail:	42.4863
Length  116/29, alignment 15/ 3, found:	40.0552
Length  116/29, alignment 15/ 3, fail:	39.8154
Length  116/29, alignment 15/ 9, found:	42.5698
Length  116/29, alignment 15/ 9, fail:	39.8203
Length  116/29, alignment 15/15, found:	40.0498
Length  116/29, alignment 15/15, fail:	39.8159
Length  145/29, alignment  0/ 0, found:	44.1318
Length  145/29, alignment  0/ 0, fail:	43.9272
Length  145/29, alignment  0/ 3, found:	45.1528
Length  145/29, alignment  0/ 3, fail:	44.8838
Length  145/29, alignment  0/ 9, found:	48.8784
Length  145/29, alignment  0/ 9, fail:	44.9038
Length  145/29, alignment  0/15, found:	47.6968
Length  145/29, alignment  0/15, fail:	45.978
Length  145/29, alignment  3/ 0, found:	45.8799
Length  145/29, alignment  3/ 0, fail:	46.0415
Length  145/29, alignment  3/ 3, found:	46.813
Length  145/29, alignment  3/ 3, fail:	46.5933
Length  145/29, alignment  3/ 9, found:	46.7979
Length  145/29, alignment  3/ 9, fail:	46.5493
Length  145/29, alignment  3/15, found:	50.6899
Length  145/29, alignment  3/15, fail:	46.5103
Length  145/29, alignment  9/ 0, found:	45.2305
Length  145/29, alignment  9/ 0, fail:	46.6562
Length  145/29, alignment  9/ 3, found:	45.1821
Length  145/29, alignment  9/ 3, fail:	44.9771
Length  145/29, alignment  9/ 9, found:	45.167
Length  145/29, alignment  9/ 9, fail:	44.9771
Length  145/29, alignment  9/15, found:	45.1626
Length  145/29, alignment  9/15, fail:	44.9668
Length  145/29, alignment 15/ 0, found:	49.2056
Length  145/29, alignment 15/ 0, fail:	45.27
Length  145/29, alignment 15/ 3, found:	46.5933
Length  145/29, alignment 15/ 3, fail:	50.9243
Length  145/29, alignment 15/ 9, found:	47.3013
Length  145/29, alignment 15/ 9, fail:	46.8271
Length  145/29, alignment 15/15, found:	47.1206
Length  145/29, alignment 15/15, fail:	46.7495
Length  174/29, alignment  0/ 0, found:	50.8901
Length  174/29, alignment  0/ 0, fail:	50.2554
Length  174/29, alignment  0/ 3, found:	53.8784
Length  174/29, alignment  0/ 3, fail:	50.0063
Length  174/29, alignment  0/ 9, found:	50.4019
Length  174/29, alignment  0/ 9, fail:	50.6069
Length  174/29, alignment  0/15, found:	50.3286
Length  174/29, alignment  0/15, fail:	50.0454
Length  174/29, alignment  3/ 0, found:	49.9282
Length  174/29, alignment  3/ 0, fail:	49.772
Length  174/29, alignment  3/ 3, found:	51.0562
Length  174/29, alignment  3/ 3, fail:	50.7925
Length  174/29, alignment  3/ 9, found:	51.0464
Length  174/29, alignment  3/ 9, fail:	50.8364
Length  174/29, alignment  3/15, found:	53.6152
Length  174/29, alignment  3/15, fail:	50.8364
Length  174/29, alignment  9/ 0, found:	49.3911
Length  174/29, alignment  9/ 0, fail:	49.0781
Length  174/29, alignment  9/ 3, found:	50.3086
Length  174/29, alignment  9/ 3, fail:	50.0161
Length  174/29, alignment  9/ 9, found:	50.2798
Length  174/29, alignment  9/ 9, fail:	53.9814
Length  174/29, alignment  9/15, found:	51.0366
Length  174/29, alignment  9/15, fail:	53.0435
Length  174/29, alignment 15/ 0, found:	50.0747
Length  174/29, alignment 15/ 0, fail:	49.2788
Length  174/29, alignment 15/ 3, found:	51.0464
Length  174/29, alignment 15/ 3, fail:	50.8218
Length  174/29, alignment 15/ 9, found:	51.0366
Length  174/29, alignment 15/ 9, fail:	50.8169
Length  174/29, alignment 15/15, found:	55.5825
Length  174/29, alignment 15/15, fail:	52.7505
Length  203/29, alignment  0/ 0, found:	58.9033
Length  203/29, alignment  0/ 0, fail:	54.23
Length  203/29, alignment  0/ 3, found:	55.4556
Length  203/29, alignment  0/ 3, fail:	55.2407
Length  203/29, alignment  0/ 9, found:	55.4365
Length  203/29, alignment  0/ 9, fail:	55.2065
Length  203/29, alignment  0/15, found:	55.4263
Length  203/29, alignment  0/15, fail:	59.5039
Length  203/29, alignment  3/ 0, found:	55.2944
Length  203/29, alignment  3/ 0, fail:	58.0776
Length  203/29, alignment  3/ 3, found:	57.7456
Length  203/29, alignment  3/ 3, fail:	56.8228
Length  203/29, alignment  3/ 9, found:	58.4346
Length  203/29, alignment  3/ 9, fail:	56.8276
Length  203/29, alignment  3/15, found:	57.6968
Length  203/29, alignment  3/15, fail:	59.9673
Length  203/29, alignment  9/ 0, found:	55.2749
Length  203/29, alignment  9/ 0, fail:	57.5312
Length  203/29, alignment  9/ 3, found:	56.979
Length  203/29, alignment  9/ 3, fail:	56.6421
Length  203/29, alignment  9/ 9, found:	56.7056
Length  203/29, alignment  9/ 9, fail:	56.6177
Length  203/29, alignment  9/15, found:	56.7256
Length  203/29, alignment  9/15, fail:	60.4019
Length  203/29, alignment 15/ 0, found:	55.231
Length  203/29, alignment 15/ 0, fail:	57.8828
Length  203/29, alignment 15/ 3, found:	56.2271
Length  203/29, alignment 15/ 3, fail:	56.0171
Length  203/29, alignment 15/ 9, found:	56.2173
Length  203/29, alignment 15/ 9, fail:	56.0171
Length  203/29, alignment 15/15, found:	56.2124
Length  203/29, alignment 15/15, fail:	56.0225
Length  232/29, alignment  0/ 0, found:	63.5366
Length  232/29, alignment  0/ 0, fail:	60.2168
Length  232/29, alignment  0/ 3, found:	65.9932
Length  232/29, alignment  0/ 3, fail:	63.2979
Length  232/29, alignment  0/ 9, found:	62.7407
Length  232/29, alignment  0/ 9, fail:	62.1895
Length  232/29, alignment  0/15, found:	62.6143
Length  232/29, alignment  0/15, fail:	66.6279
Length  232/29, alignment  3/ 0, found:	62.0327
Length  232/29, alignment  3/ 0, fail:	63.9424
Length  232/29, alignment  3/ 3, found:	61.335
Length  232/29, alignment  3/ 3, fail:	60.9829
Length  232/29, alignment  3/ 9, found:	61.335
Length  232/29, alignment  3/ 9, fail:	60.9785
Length  232/29, alignment  3/15, found:	61.3394
Length  232/29, alignment  3/15, fail:	64.2646
Length  232/29, alignment  9/ 0, found:	61.8818
Length  232/29, alignment  9/ 0, fail:	62.7065
Length  232/29, alignment  9/ 3, found:	61.3643
Length  232/29, alignment  9/ 3, fail:	60.9785
Length  232/29, alignment  9/ 9, found:	61.3442
Length  232/29, alignment  9/ 9, fail:	61.1543
Length  232/29, alignment  9/15, found:	61.3442
Length  232/29, alignment  9/15, fail:	64.7871
Length  232/29, alignment 15/ 0, found:	60.5342
Length  232/29, alignment 15/ 0, fail:	62.7847
Length  232/29, alignment 15/ 3, found:	61.2808
Length  232/29, alignment 15/ 3, fail:	60.9785
Length  232/29, alignment 15/ 9, found:	61.3003
Length  232/29, alignment 15/ 9, fail:	60.9785
Length  232/29, alignment 15/15, found:	64.8311
Length  232/29, alignment 15/15, fail:	61.0854
Length  261/29, alignment  0/ 0, found:	68.0488
Length  261/29, alignment  0/ 0, fail:	65.1631
Length  261/29, alignment  0/ 3, found:	66.4912
Length  261/29, alignment  0/ 3, fail:	66.2129
Length  261/29, alignment  0/ 9, found:	66.4863
Length  261/29, alignment  0/ 9, fail:	66.2129
Length  261/29, alignment  0/15, found:	70.5684
Length  261/29, alignment  0/15, fail:	68.6152
Length  261/29, alignment  3/ 0, found:	66.208
Length  261/29, alignment  3/ 0, fail:	66.0273
Length  261/29, alignment  3/ 3, found:	67.1357
Length  261/29, alignment  3/ 3, fail:	66.8867
Length  261/29, alignment  3/ 9, found:	67.2578
Length  261/29, alignment  3/ 9, fail:	70.3877
Length  261/29, alignment  3/15, found:	69.958
Length  261/29, alignment  3/15, fail:	66.9502
Length  261/29, alignment  9/ 0, found:	65.5635
Length  261/29, alignment  9/ 0, fail:	64.8896
Length  261/29, alignment  9/ 3, found:	66.501
Length  261/29, alignment  9/ 3, fail:	66.144
Length  261/29, alignment  9/ 9, found:	70.666
Length  261/29, alignment  9/ 9, fail:	66.1689
Length  261/29, alignment  9/15, found:	69.5381
Length  261/29, alignment  9/15, fail:	66.8867
Length  261/29, alignment 15/ 0, found:	67.1064
Length  261/29, alignment 15/ 0, fail:	65.436
Length  261/29, alignment 15/ 3, found:	68.1025
Length  261/29, alignment 15/ 3, fail:	70.6128
Length  261/29, alignment 15/ 9, found:	67.3018
Length  261/29, alignment 15/ 9, fail:	69.4209
Length  261/29, alignment 15/15, found:	68.7715
Length  261/29, alignment 15/15, fail:	66.9209
Length  290/29, alignment  0/ 0, found:	70.7393
Length  290/29, alignment  0/ 0, fail:	70.3486
Length  290/29, alignment  0/ 3, found:	76.0864
Length  290/29, alignment  0/ 3, fail:	74.9092
Length  290/29, alignment  0/ 9, found:	71.7158
Length  290/29, alignment  0/ 9, fail:	72.541
Length  290/29, alignment  0/15, found:	71.7207
Length  290/29, alignment  0/15, fail:	72.5068
Length  290/29, alignment  3/ 0, found:	74.6602
Length  290/29, alignment  3/ 0, fail:	70.9346
Length  290/29, alignment  3/ 3, found:	75.0312
Length  290/29, alignment  3/ 3, fail:	72.9951
Length  290/29, alignment  3/ 9, found:	72.3555
Length  290/29, alignment  3/ 9, fail:	72.9756
Length  290/29, alignment  3/15, found:	72.3555
Length  290/29, alignment  3/15, fail:	75.1533
Length  290/29, alignment  9/ 0, found:	73.1416
Length  290/29, alignment  9/ 0, fail:	71.7549
Length  290/29, alignment  9/ 3, found:	72.7461
Length  290/29, alignment  9/ 3, fail:	72.7124
Length  290/29, alignment  9/ 9, found:	72.7656
Length  290/29, alignment  9/ 9, fail:	76.1934
Length  290/29, alignment  9/15, found:	73.0444
Length  290/29, alignment  9/15, fail:	74.3135
Length  290/29, alignment 15/ 0, found:	71.9453
Length  290/29, alignment 15/ 0, fail:	71.7305
Length  290/29, alignment 15/ 3, found:	73.064
Length  290/29, alignment 15/ 3, fail:	72.8242
Length  290/29, alignment 15/ 9, found:	75.5488
Length  290/29, alignment 15/ 9, fail:	72.0776
Length  290/29, alignment 15/15, found:	74.9287
Length  290/29, alignment 15/15, fail:	72.0674
Length  319/29, alignment  0/ 0, found:	75.8569
Length  319/29, alignment  0/ 0, fail:	75.5879
Length  319/29, alignment  0/ 3, found:	80.4712
Length  319/29, alignment  0/ 3, fail:	77.6733
Length  319/29, alignment  0/ 9, found:	80.0898
Length  319/29, alignment  0/ 9, fail:	77.7026
Length  319/29, alignment  0/15, found:	76.7354
Length  319/29, alignment  0/15, fail:	76.5015
Length  319/29, alignment  3/ 0, found:	79.7632
Length  319/29, alignment  3/ 0, fail:	77.1064
Length  319/29, alignment  3/ 3, found:	81.9214
Length  319/29, alignment  3/ 3, fail:	77.8828
Length  319/29, alignment  3/ 9, found:	80.1729
Length  319/29, alignment  3/ 9, fail:	77.8296
Length  319/29, alignment  3/15, found:	83.5083
Length  319/29, alignment  3/15, fail:	77.2236
Length  319/29, alignment  9/ 0, found:	79.0063
Length  319/29, alignment  9/ 0, fail:	76.1689
Length  319/29, alignment  9/ 3, found:	78.9917
Length  319/29, alignment  9/ 3, fail:	77.3506
Length  319/29, alignment  9/ 9, found:	78.9326
Length  319/29, alignment  9/ 9, fail:	83.4937
Length  319/29, alignment  9/15, found:	80.7007
Length  319/29, alignment  9/15, fail:	77.2236
Length  319/29, alignment 15/ 0, found:	76.5649
Length  319/29, alignment 15/ 0, fail:	76.3154
Length  319/29, alignment 15/ 3, found:	77.5903
Length  319/29, alignment 15/ 3, fail:	81.0278
Length  319/29, alignment 15/ 9, found:	80.7881
Length  319/29, alignment 15/ 9, fail:	77.2236
Length  319/29, alignment 15/15, found:	77.4043
Length  319/29, alignment 15/15, fail:	77.2188
Length  348/29, alignment  0/ 0, found:	81.7798
Length  348/29, alignment  0/ 0, fail:	85.7007
Length  348/29, alignment  0/ 3, found:	86.2622
Length  348/29, alignment  0/ 3, fail:	83.7524
Length  348/29, alignment  0/ 9, found:	84.2407
Length  348/29, alignment  0/ 9, fail:	83.689
Length  348/29, alignment  0/15, found:	88.1323
Length  348/29, alignment  0/15, fail:	82.4731
Length  348/29, alignment  3/ 0, found:	84.4507
Length  348/29, alignment  3/ 0, fail:	81.1104
Length  348/29, alignment  3/ 3, found:	82.6973
Length  348/29, alignment  3/ 3, fail:	82.2339
Length  348/29, alignment  3/ 9, found:	86.5649
Length  348/29, alignment  3/ 9, fail:	82.3315
Length  348/29, alignment  3/15, found:	86.6821
Length  348/29, alignment  3/15, fail:	82.2339
Length  348/29, alignment  9/ 0, found:	81.7163
Length  348/29, alignment  9/ 0, fail:	81.2329
Length  348/29, alignment  9/ 3, found:	87.5073
Length  348/29, alignment  9/ 3, fail:	85.6323
Length  348/29, alignment  9/ 9, found:	83.4204
Length  348/29, alignment  9/ 9, fail:	84.2993
Length  348/29, alignment  9/15, found:	84.7437
Length  348/29, alignment  9/15, fail:	87.7026
Length  348/29, alignment 15/ 0, found:	85.2173
Length  348/29, alignment 15/ 0, fail:	85.9009
Length  348/29, alignment 15/ 3, found:	84.8022
Length  348/29, alignment 15/ 3, fail:	82.2241
Length  348/29, alignment 15/ 9, found:	84.2407
Length  348/29, alignment 15/ 9, fail:	86.0767
Length  348/29, alignment 15/15, found:	82.644
Length  348/29, alignment 15/15, fail:	84.8804
Length  377/29, alignment  0/ 0, found:	88.2593
Length  377/29, alignment  0/ 0, fail:	87.6978
Length  377/29, alignment  0/ 3, found:	89.3433
Length  377/29, alignment  0/ 3, fail:	91.9556
Length  377/29, alignment  0/ 9, found:	91.9165
Length  377/29, alignment  0/ 9, fail:	87.5171
Length  377/29, alignment  0/15, found:	87.7612
Length  377/29, alignment  0/15, fail:	87.5073
Length  377/29, alignment  3/ 0, found:	91.9805
Length  377/29, alignment  3/ 0, fail:	91.3843
Length  377/29, alignment  3/ 3, found:	89.895
Length  377/29, alignment  3/ 3, fail:	88.8213
Length  377/29, alignment  3/ 9, found:	91.4819
Length  377/29, alignment  3/ 9, fail:	92.2144
Length  377/29, alignment  3/15, found:	89.7539
Length  377/29, alignment  3/15, fail:	91.6284
Length  377/29, alignment  9/ 0, found:	88.2007
Length  377/29, alignment  9/ 0, fail:	87.7271
Length  377/29, alignment  9/ 3, found:	89.1187
Length  377/29, alignment  9/ 3, fail:	91.5308
Length  377/29, alignment  9/ 9, found:	91.9507
Length  377/29, alignment  9/ 9, fail:	88.8501
Length  377/29, alignment  9/15, found:	88.9868
Length  377/29, alignment  9/15, fail:	90.1538
Length  377/29, alignment 15/ 0, found:	93.2056
Length  377/29, alignment 15/ 0, fail:	90.1245
Length  377/29, alignment 15/ 3, found:	88.645
Length  377/29, alignment 15/ 3, fail:	88.3081
Length  377/29, alignment 15/ 9, found:	88.689
Length  377/29, alignment 15/ 9, fail:	92.6689
Length  377/29, alignment 15/15, found:	89.9927
Length  377/29, alignment 15/15, fail:	92.1221
Length  406/29, alignment  0/ 0, found:	93.7085
Length  406/29, alignment  0/ 0, fail:	93.1719
Length  406/29, alignment  0/ 3, found:	97.8931
Length  406/29, alignment  0/ 3, fail:	96.1211
Length  406/29, alignment  0/ 9, found:	97.1465
Length  406/29, alignment  0/ 9, fail:	93.8257
Length  406/29, alignment  0/15, found:	93.8164
Length  406/29, alignment  0/15, fail:	93.8452
Length  406/29, alignment  3/ 0, found:	97.5078
Length  406/29, alignment  3/ 0, fail:	95.2515
Length  406/29, alignment  3/ 3, found:	94.4854
Length  406/29, alignment  3/ 3, fail:	94.9146
Length  406/29, alignment  3/ 9, found:	94.4214
Length  406/29, alignment  3/ 9, fail:	98.0449
Length  406/29, alignment  3/15, found:	98.2646
Length  406/29, alignment  3/15, fail:	95.1099
Length  406/29, alignment  9/ 0, found:	94.2314
Length  406/29, alignment  9/ 0, fail:	94.4653
Length  406/29, alignment  9/ 3, found:	99.1973
Length  406/29, alignment  9/ 3, fail:	97.8105
Length  406/29, alignment  9/ 9, found:	95.7202
Length  406/29, alignment  9/ 9, fail:	93.8115
Length  406/29, alignment  9/15, found:	94.2847
Length  406/29, alignment  9/15, fail:	97.791
Length  406/29, alignment 15/ 0, found:	96.0234
Length  406/29, alignment 15/ 0, fail:	93.7964
Length  406/29, alignment 15/ 3, found:	95.2129
Length  406/29, alignment 15/ 3, fail:	94.6362
Length  406/29, alignment 15/ 9, found:	99.4512
Length  406/29, alignment 15/ 9, fail:	98.0742
Length  406/29, alignment 15/15, found:	97.6152
Length  406/29, alignment 15/15, fail:	95.8276
Length  435/29, alignment  0/ 0, found:	105.799
Length  435/29, alignment  0/ 0, fail:	97.0288
Length  435/29, alignment  0/ 3, found:	100.828
Length  435/29, alignment  0/ 3, fail:	97.8691
Length  435/29, alignment  0/ 9, found:	98.1621
Length  435/29, alignment  0/ 9, fail:	101.843
Length  435/29, alignment  0/15, found:	99.5142
Length  435/29, alignment  0/15, fail:	98.5576
Length  435/29, alignment  3/ 0, found:	100.574
Length  435/29, alignment  3/ 0, fail:	98.3232
Length  435/29, alignment  3/ 3, found:	105.979
Length  435/29, alignment  3/ 3, fail:	101.922
Length  435/29, alignment  3/ 9, found:	98.7969
Length  435/29, alignment  3/ 9, fail:	98.6455
Length  435/29, alignment  3/15, found:	98.7969
Length  435/29, alignment  3/15, fail:	103.201
Length  435/29, alignment  9/ 0, found:	102.444
Length  435/29, alignment  9/ 0, fail:	99.104
Length  435/29, alignment  9/ 3, found:	98.8994
Length  435/29, alignment  9/ 3, fail:	98.5576
Length  435/29, alignment  9/ 9, found:	102.303
Length  435/29, alignment  9/ 9, fail:	101.878
Length  435/29, alignment  9/15, found:	100.159
Length  435/29, alignment  9/15, fail:	99.6172
Length  435/29, alignment 15/ 0, found:	103.914
Length  435/29, alignment 15/ 0, fail:	99.959
Length  435/29, alignment 15/ 3, found:	105.73
Length  435/29, alignment 15/ 3, fail:	100.677
Length  435/29, alignment 15/ 9, found:	101.331
Length  435/29, alignment 15/ 9, fail:	103.543
Length  435/29, alignment 15/15, found:	103.23
Length  435/29, alignment 15/15, fail:	100.691
Length   60/30, alignment  0/ 0, found:	28.9458
Length   60/30, alignment  0/ 0, fail:	28.7656
Length   60/30, alignment  0/ 3, found:	29.9473
Length   60/30, alignment  0/ 3, fail:	29.7812
Length   60/30, alignment  0/ 9, found:	29.9321
Length   60/30, alignment  0/ 9, fail:	29.7808
Length   60/30, alignment  0/15, found:	29.9229
Length   60/30, alignment  0/15, fail:	33.458
Length   60/30, alignment  3/ 0, found:	29.1367
Length   60/30, alignment  3/ 0, fail:	28.9316
Length   60/30, alignment  3/ 3, found:	29.9712
Length   60/30, alignment  3/ 3, fail:	32.4717
Length   60/30, alignment  3/ 9, found:	29.9717
Length   60/30, alignment  3/ 9, fail:	29.8105
Length   60/30, alignment  3/15, found:	29.9668
Length   60/30, alignment  3/15, fail:	29.8057
Length   60/30, alignment  9/ 0, found:	29.019
Length   60/30, alignment  9/ 0, fail:	28.7754
Length   60/30, alignment  9/ 3, found:	29.9375
Length   60/30, alignment  9/ 3, fail:	29.7129
Length   60/30, alignment  9/ 9, found:	29.9175
Length   60/30, alignment  9/ 9, fail:	29.7075
